title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Dead Don't Die,"Stars,DeWayne Etheridge,Tenesia Aaron,Grant Beam,,","DeWayne Etheridge,","DeWayne Etheridge,","Horror,",,"February 11, 2014 (United States)","United States,","English,","DeWayne Etheridge Studios,",,"$10,000 (estimated)",,Color,,,6.0/10,8,,,
Dolls Can't Cry,"Stars,Lara Belmont,Barbara Joslyn,Eden Nathenson,,","Aleksandra Czenczek,","Alistair Ayres,Aleksandra Czenczek,","Drama,",,"November 18, 2012 (United Kingdom)","United Kingdom,Poland,","English,",,,,1h 23min,Color,,,6.9/10,22,,,
198 Grand,"Stars,Andy Frith,Dean Kilbey,Cyrus Desir,,","Andy Frith,","Andy Frith,","Crime,",,"February 13, 2019 (United Kingdom)","United Kingdom,","English,","AF Production,",,£1 (estimated),1h 45min,Color,,,5.0/10,8,2,,
It's Her Day,"Stars,Adunni Ade,Omobola Akinde,Shaffy Bello,,","Aniedi Awah Noba,","Bovi Ugboma,","Comedy,",,"October 9, 2016 (Nigeria)","Nigeria,","English,","Kountry Kulture Network,",,,1h 53min,Color,,,6.2/10,8,2,,
Imprisoned: Survival Guide for Rich and Prodigal,"Stars,Gregory Wong,Justin Cheung,Kwong Leung Wong,,","Christopher Sun,Stephen Ng,","Writers,Toni Shum,Mark Wu,Christopher Sun,,","Comedy,",III,"May 28, 2015 (Hong Kong)","Hong Kong,","Cantonese,Mandarin,","China 3D Digital Entertainment,Sun Entertainment Culture,","$983,794",,1h 48min,Color,"Dolby Digital,",2.35 : 1,5.9/10,127,1,4,
Lea i Darija,"Stars,Klara Naka,Tamy Zajec,Zrinka Cvitesic,,","Branko Ivanda,","Branko Ivanda,Drago Kekanovic,","Biography,Drama,Music,War,",,"January 29, 2012 (Croatia)","Croatia,","Croatian,German,French,","Ars Septima,Pakt Media,",,,1h 41min,Color,,1.85 : 1,6.8/10,338,4,2,
Blood Demon Rising,"Stars,Stephen Lestat,Logan Littlefield,Ronee Collins,,","Harry Tchinski,","Harry Tchinski,","Horror,Thriller,",,"February 17, 2017 (United States)","United States,","English,","Harwen Productions,",,,1h 33min,Color,,16:9 HD,4.4/10,90,11,,
2 Die For,"Stars,Daiane Azura,Isabele Barnard,Jackson Batchelor,,","Directors,Dustin Ferguson,Jason Impey,Kieran Johnston,,","Writers,Luc Bernier,James Cullen Bressack,Richard Chandler,,","Horror,",,"April 9, 2018 (United Kingdom)","United Kingdom,","English,","Vestra Pictures,BoomBastic Films,H B Films,",,,,Color,,,3.9/10,155,2,,
Hard Laughter,"Stars,Steve Mason,Maria Marinaro,J.J. Pyle,,","Adrian Toscano,","Gerard Garilli,Melissa L. White,","Comedy,Drama,",,"October 5, 2019 (United States)","United States,","English,","Gerard Garilli Productions,",,,1h 20min,Color,,16:9 HD,7.2/10,20,2,4,
Andaj,"Stars,Rekha Thapa,Jiwan Luitel,Sabin Shrestha,,","Ujwal Ghimire,","Subash Basnet,","Romance,",,2011 (Nepal),"Nepal,","Nepali,",,,,,Color,,,,,,,
Fighting Fish,"Stars,Jawed El Berni,David Ismalone,Jakkrit Kanokpodjananon,,","Julaluck Ismalone,David Ismalone,",,"Action,",Rated R for violence including brutal martial arts fights,"September 27, 2012 (Thailand)","Thailand,","Thai,","Saga Studio,","$35,216",,1h 32min,Color,,,5.1/10,190,2,4,
Karingunnam 6's,"Stars,Manju Warrier,Anoop Menon,Babu Antony,,","Deepu Karunakaran,","Arunlal Ramachandran,","Drama,Sport,",,"July 7, 2016 (India)","India,","Malayalam,","Backwater Studios,","$3,375",,2h 24min,Color,,,5.5/10,360,8,1,
Ouf,"Stars,Eric Elmosnino,Sophie Quinton,Valeria Golino,,","Yann Coridian,","Yann Coridian,Sophie Fillières,","Drama,",,"February 27, 2013 (France)","France,","French,","Tabo Tabo Films,Motek Films,Centre national du cinéma et de l'image animée (CNC),",,"€850,000 (estimated)",1h 21min,Color,,1.85 : 1,5.0/10,77,4,,
Tumbal: The Ritual,"Stars,Mawar Eva de Jongh,Rayn Wijaya,Karel Susanteo,,",,"Rama Gumay,","Horror,",,"July 19, 2018 (Indonesia)","Indonesia,","Indonesian,","MSV Pictures,",,,1h 32min,Color,,,7.7/10,9,,,
The Missing,"Stars,Craig Edwards,Theodore Griffiths,Glen Hannah,,","Ranjeet S. Marwa,","Gurnam Marwa,Ranjeet S. Marwa,","Adventure,Horror,",,"October 31, 2019 (United Kingdom)","United Kingdom,","None,English,","Rocket Sky High Pictures,",,,1h 5min,Black and White,,,4.4/10,42,,,
Spectres,"Stars,Ava Cronin,Kevin Kingmaker,Frank Daniel Craven,,","Dan Barrios,","Dan Barrios,Brad Minsley,","Horror,Mystery,Thriller,",Not Rated,"September 28, 2012 (United States)","United States,","English,","Spartan Films & Artemis Productions,",,,1h 29min,Color,"Stereo,",2.35 : 1,5.7/10,45,1,,
Mommy's Little Monster,"Stars,Antonia Aljuwani,Robert Axelrod,Karen Black,,","Marshall E. Uzzle,",,"Drama,",R,January 2012 (United States),"United States,","English,",,,,1h 40min,Color,,,5.2/10,68,2,1,
Bhalwan Singh,"Stars,Ranjit Bawa,Navpreet Banga,J. Brandon Hill,,","Param Shiv,","Sukhraj Singh,","Family,",,"October 27, 2017 (India)","India,","Punjabi,","J Studio,Rhythm Boyz,","$43,592",,2h 15min,Color,,2.35 : 1,6.5/10,77,5,,
Lockdown Kings,"Stars,Daz Black,Huw Samuel,Sophie-Louise Craig,,","Bill Thomas,Christopher Puttock,","Huw Samuel,Bill Thomas,","Comedy,",,"April 7, 2020 (United Kingdom)","United Kingdom,","English,",,,,1h 20min,,,,8.2/10,12,,,
Parfum de Printemps,"Stars,Zied Ayadi,Sarra Hannachi,Fatma Ben Saïdane,,","Férid Boughedir,","Taoufik Jebali,Férid Boughedir,Claude d'Anna,","Comedy,",,"April 20, 2016 (France)","Tunisia,France,Lebanon,","French,Arabic,","Mille et Une Productions,Marsa Films,Cinares production,",,,1h 30min,Color,"Dolby,",1.85 : 1,7.4/10,90,4,3,
The Lady from the Sea,"Stars,Leona Clarke,Ade Dimberline,Elliot Cable,,","Leon Mitchell,","Henrik Ibsen,Birgit Syran Myaard,","Drama,",,"July 6, 2020 (United Kingdom)","United Kingdom,","English,","Cinalight,",,,2h,Color,,16:9 HD,,,,,
"I Have Loved You for 30 Years, Yayoi","Stars,Haru,Hitomi Kuroki,Ryô Narita,,","Kazuhiko Yukawa,","Kazuhiko Yukawa,","Romance,",,"March 20, 2020 (Japan)","Japan,","Japanese,","Dentsu,Toho Company,Video Planning,","$1,783,960",,1h 49min,Color,,2.35 : 1,6.1/10,61,2,,
Gakkou no kaidan: Noroi no kotodama,"Stars,Hitomi Arai,Shôno Hayama,Kai Inowaki,,","Masayuki Ochiai,","Tôru Tsunemitsu,Masayuki Ochiai,","Horror,",,"May 23, 2014 (Japan)","Japan,","Japanese,","L.T. Co.,",,,1h 45min,Color,,1.78 : 1,5.1/10,115,3,2,
Now Hiring,"Stars,Claire Tablizo,Timmy Williams,Camden Toy,,","Mark Cantu,","Mark Cantu,","Action,Comedy,Family,",Not Rated,"March 15, 2014 (United States)","United States,","English,","Live Wire Films,",,"$150,000 (estimated)",1h 34min,Color,,2.35 : 1,5.7/10,65,2,1,
Aakatayi,"Stars,Aashish Raj Bidkikar,Rukshar Dhillon,Pradeep Singh Rawat,,","Rom Bhimana,","Rom Bhimana,","Action,Comedy,",,"March 10, 2017 (India)","India,","Telugu,","MKA Films,",,"₹30,000,000 (estimated)",2h 30min,Color,,,6.0/10,52,,,
