title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Future,"Stars,Miranda July,Hamish Linklater,David Warshofsky,,","Miranda July,","Miranda July,","Drama,Fantasy,Romance,",Rated R for some sexual content,"August 17, 2011 (France)","United States,Germany,France,United Kingdom,","English,","GNK Productions,Film4,Haut et Court,","$887,172","$1,000,000 (estimated)",1h 31min,Color,"Dolby Digital,",1.85 : 1,6.2/10,8.6K,72,171,67
Band Aid,"Stars,Zoe Lister-Jones,Adam Pally,Fred Armisen,,","Zoe Lister-Jones,","Zoe Lister-Jones,","Comedy,Drama,Music,Romance,","Rated R for language throughout, sexual content, drug use and some nudity","June 9, 2017 (United States)","United States,","English,","Mister Lister Films,QC Entertainment,","$248,370",,1h 31min,Color,,2.35 : 1,6.6/10,5.5K,31,57,67
Suzumiya Haruhi no shôshitsu,"Stars,Aya Hirano,Tomokazu Sugita,Minori Chihara,,","Tatsuya Ishihara,Yasuhiro Takemoto,","Nagaru Tanigawa,Fumihiko Shimo,","Animation,Drama,Family,Mystery,Romance,Sci-Fi,",IIA,"December 2, 2010 (Hong Kong)","Japan,","Japanese,","Kadokawa Pictures,Kadokawa Shoten Publishing Co.,Kyoto Animation,","$7,701,498",,2h 42min,Color,"Dolby Digital,DTS,SDDS,",1.85 : 1,8.1/10,6.8K,23,42,
Pit Stop,"Stars,Bailey Bass,Marcus DeAnda,Yesenia Garcia,,","Yen Tan,","David Lowery,Yen Tan,","Drama,Romance,",Not Rated,"January 21, 2013 (United States)","United States,","English,Spanish,","Vilcek Foundation,Mile Marker Film,",,,1h 20min,Color,,2.35 : 1,6.0/10,1.6K,32,13,
El cazador,"Stars,Juan Pablo Cestaro,Lautaro Rodríguez,Patricio Rodríguez,,","Marco Berger,","Marco Berger,","Drama,",Not Rated,"January 23, 2020 (Netherlands)","Argentina,","Spanish,","Sombracine Producciones,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),",,,1h 41min,Color,,,6.1/10,854,12,9,
Poesía Sin Fin,"Stars,Adan Jodorowsky,Brontis Jodorowsky,Leandro Taub,,","Alejandro Jodorowsky,","Alejandro Jodorowsky,","Biography,Drama,Fantasy,",Unrated,"October 5, 2016 (France)","Chile,United Kingdom,France,Japan,","Spanish,French,English,","Le Pacte,Le Soleil Films,Openvizor,","$559,029",,2h 8min,Color,,1.85 : 1,7.6/10,5.7K,16,98,78
Trespass Against Us,"Stars,Michael Fassbender,Brendan Gleeson,Lyndsey Marshal,,","Adam Smith,","Alastair Siddons,","Action,Crime,Drama,Thriller,",IIB,"April 13, 2017 (Hong Kong)","United Kingdom,","English,","Potboiler Productions,Film4,Albert Granville,","$517,197",,1h 39min,Color,,2.35 : 1,5.8/10,8K,40,103,50
Paper Spiders,"Stars,Peyton List,Lili Taylor,Max Casella,,","Inon Shampanier,","Inon Shampanier,Natalie Shampanier,","Drama,",TV-MA,"May 7, 2021 (United States)","United States,","English,","Cranium Entertainment,Idiot Savant Pictures,Particular Crowd,","$2,992",,1h 49min,,,,7.0/10,1.3K,23,39,68
All the Little Things We Kill,"Stars,Elizabeth Marvel,RJ Mitte,Guillermo Díaz,,","Adam Neutzsky-Wulff,","Frankie KL,Adam Neutzsky-Wulff,","Drama,",,2019 (United States),"United States,","English,","New York Production Services,Courageous Content,",,,,Color,,,6.1/10,36,4,,
Dream Home,"Stars,Josie Ho,Ching Wong,Helen To,,","Ho-Cheung Pang,","Ho-Cheung Pang,Derek Tsang,Chi-Man Wan,","Crime,Drama,Horror,",III,"May 13, 2010 (Hong Kong)","Hong Kong,","Cantonese,Mandarin,Tagalog,English,","852 Films,Making Film,","$383,158",,1h 36min,Color,"Dolby Digital,",2.35 : 1,6.6/10,5.2K,52,100,
Viceroy's House,"Stars,Hugh Bonneville,Gillian Anderson,Manish Dayal,,","Gurinder Chadha,","Writers,Paul Mayeda Berges,Gurinder Chadha,Moira Buffini,,","Biography,Drama,History,Romance,",Not Rated,"March 3, 2017 (United Kingdom)","United Kingdom,India,Pakistan,Bangladesh,Sweden,","English,Punjabi,Hindi,Arabic,","Pathe UK,Reliance Entertainment,BBC Films,","$11,868,221",,1h 46min,Color,"Dolby Digital,",2.35 : 1,6.7/10,7.5K,76,94,53
Devil's Gate,"Stars,Amanda Schull,Shawn Ashmore,Milo Ventimiglia,,","Clay Staub,","Peter Aperlo,Clay Staub,","Horror,Sci-Fi,Thriller,",Not Rated,"January 5, 2018 (United States)","Canada,","English,","Caramel Film,Mednick Productions,","$52,966",,1h 34min,Color,,2.39:1,5.1/10,6K,85,35,37
Raazi,"Stars,Alia Bhatt,Vicky Kaushal,Rajit Kapoor,,","Meghna Gulzar,","Harinder S. Sikka,Meghna Gulzar,Bhavani Iyer,","Action,Drama,Thriller,",IIA,"May 11, 2018 (India)","India,","Hindi,","Dharma Productions,Junglee Pictures,","$1,812,763","₹300,000,000 (estimated)",2h 18min,Color,,2.39 : 1,7.8/10,28K,202,35,
Spare Parts,"Stars,Julian Richings,Michelle Argyris,Emily Alatalo,,","Andrew Thomas Hunt,","David Murdoch,Svet Rouskov,","Action,Horror,",,"May 13, 2021 (Germany)","Canada,","English,","9 Light Entertainment,Raven Banner Entertainment,",,,1h 31min,Color,,2.39:1,4.4/10,1.4K,17,24,
Boys in the Trees,"Stars,Toby Wallace,Gulliver McGrath,Mitzi Ruhlmann,,","Nicholas Verso,","Nicholas Verso,","Drama,Horror,Thriller,",TV-MA,"October 20, 2016 (Australia)","Australia,","Spanish,English,","Mushroom Pictures,Best FX Adelaide,White Hot Productions,",,,1h 52min,Color,,2.35 : 1,6.3/10,3.8K,71,30,
Broken Vows,"Stars,Jaimie Alexander,Wes Bentley,Cam Gigandet,,","Bram Coppens,","Jim Agnew,Sean Keller,","Drama,Thriller,","Rated R for disturbing violent content, language and some sexuality","October 11, 2016 (United States)","United States,","English,","Bullet Entertainment,",,,1h 30min,Color,,2.35 : 1,4.3/10,2.1K,30,6,
Josée,"Stars,Hwang Do-Yun,Jin Heo,Han Ji-min,,","Jong-kwan Kim,","Seiko Tanabe,","Drama,Romance,",,"December 10, 2020 (South Korea)","South Korea,","Korean,","Warner Bros. Korea,","$1,697,922",,1h 57min,Color,,,6.7/10,490,9,6,
Imaginary Order,"Stars,Kate Alberts,Amy Anderson,Kristjan Aru,,","Debra Eisenstadt,","Debra Eisenstadt,","Drama,",,"April 10, 2020 (United States)","United States,","English,","ACE Pictures Entertainment,In Motion Pictures,Iron City Productions,",,,1h 41min,Color,,,4.8/10,420,26,8,49
Mickey and the Bear,"Stars,Camila Morrone,James Badge Dale,Calvin Demba,,","Annabelle Attanasio,","Annabelle Attanasio,","Drama,","Rated R for substance abuse, language throughout and some sexual material","November 13, 2019 (United States)","United States,","English,","Thick Media Co.,Shorelight Pictures,","$57,188",,1h 28min,Color,,1.66 : 1,6.7/10,1.4K,18,28,79
