title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Onaatah: Of the Earth,"Merlvin Mukhim,Sweety Pala,","Pradip Kurbah,","Paulami Duttagupta,Lionel Fernandes,Pradip Kurbah,","Drama,Romance,",,"May 13, 2016 (India)","India,","Khasi,","Cat n Mouse Entertainment,",,,1h 48min,,,,8.4/10,30,2,,
2097,"Stars,Saray Castro,Alba Martín,Hermi Orihuela,,","Esteban Calderín,","Esteban Calderín,","Action,",,"February 10, 2017 (Spain)","Spain,","Spanish,",,,,,Color,,,2.1/10,21,,,
Assistant Motives,"Stars,Aisha Alese,Spoon Alexander,Kristian Bernard,,","Jean-Claude La Marre,",,"Drama,",,"June 6, 2014 (United States)","United States,","English,","HERstudios,Nu-Lite Entertainment,",,,,Color,,,,,,,
Witching Hour,"Stars,Emily Johnson-Erday,Reanna Roane,Patrick Ferrara,,","Directors,Ken Comito,Melanie Comito,Victoria King,,","Writers,Ken Comito,Melanie Comito,Vicki King,,","Horror,Thriller,",,"November 15, 2014 (United States)","United States,","English,","Box Office Gold Productions,Brain Juice Productions,Smiling Dog Productions,",,,1h 30min,Color,"Dolby Digital,",16:9 HD,4.8/10,15,3,,
Decay,"Stars,Zoë Hatherell,Tom Procter,Stewart Martin-Haugh,,","Luke Thompson,Michael Mazur,","Writers,Luke Thompson,James Howarth,Michael Mazur,,","Horror,",Not Rated,"December 8, 2012 (United Kingdom)","United Kingdom,","English,","H2ZZ Productions,",,"£2,000 (estimated)",1h 16min,Color,,,3.8/10,429,17,7,
Theatre of the Deranged,"Stars,Cory Jacob,Sophie Dee,Shawn C. Phillips,,","Directors,James Cullen Bressack,Creep Creepersin,Brian Dorton,,","Writers,James Cullen Bressack,Creep Creepersin,Brian Dorton,,","Comedy,Horror,Thriller,",Not Rated,"June 20, 2012 (United States)","United States,","English,","Psykik Junky Pictures,Creepersin Films,Mendip Films,",,,1h 6min,Color,,,5.4/10,589,3,18,
Lost in the Living,"Stars,Tadhg Murphy,John Kelly,Ian McFarlane,,","Robert Manson,","Robert Manson,","Drama,",,"June 14, 2018 (Germany)","Ireland,Germany,","English,German,","Ballyrogan Films,Epicman Production,",,,1h 17min,Color,,,6.6/10,39,3,,
La plegaria del vidente,"Stars,Mimí Ardú,Fabio Aste,Valentina Bassi,,","Gonzalo Calzada,","Carlos Balmaceda,Fredy Torres,","Crime,Horror,Mystery,Thriller,",,"June 21, 2012 (Argentina)","Argentina,Spain,","Spanish,","ABS Production,Cinemagroup,La Puerta Cinematográfica,","$134,781",,1h 40min,Color,,,5.8/10,107,1,,
Ajab Lagnachi Gajab Gosht,"Stars,Anand Ingle,Umesh Kamat,Viju Khote,,","Shivdarshan Sable,Shivdarshan-Amit,","Pravin Kamale,Shivadarshan Sable,","Comedy,",,"September 24, 2010 (India)","India,","Marathi,","Jar Entertainment,Wednesday Films,",,,,Color(original version),,2.35 : 1,6.3/10,26,,,
Uchû Keiji Gyaban vs. Tokusô Sentai Dekarenjâ,"Stars,Yûma Ishigaki,Ryûji Sainei,Tsuyoshi Hayashi,,","Koichi Sakamoto,","Saburo Yatsude,Naruhisa Arakawa,","Action,Adventure,Comedy,Sci-Fi,",,"June 17, 2017 (Japan)","Japan,","Japanese,","Bandai,Nippon Columbia,Toei Agency,",,,1h 25min,Color,,,7.6/10,74,1,,
Malous jul,"Stars,Ulver Skuli Abildgaard,Susanne Billeskov,Bertram Degn,,","Claus Bjerre,","Claus Bjerre,Frederik Meldal Nørgaard,","Family,",,"November 19, 2020 (Denmark)","Denmark,","Danish,","Ja Film,Den Vestdanske Filmpulje,Det Danske Filminstitut,",,,1h 28min,Color,,,6.8/10,18,,,
Titoo MBA,"Stars,Nishant Dahiya,Pragya Jaiswal,Nandini Singh,,","Amit Singh,Vats Amit,","Puja Ballutia,","Comedy,Romance,",Not Rated,"November 21, 2014 (India)","India,","Hindi,","Batra Showbiz,",,,1h 51min,Color,,,4.4/10,113,2,1,
Rakkauden rasvaprosentti,"Stars,Mikko Nousiainen,Jarkko Niemi,Kristo Salminen,,","Mikko Kuparinen,","Laura Immonen,Hannamaija Matila,","Comedy,",,"December 21, 2012 (Finland)","Finland,","Finnish,","Matila Röhr Productions (MRP),","$535,433","€1,500,000 (estimated)",1h 38min,Color,,2.35 : 1,5.5/10,648,3,,
Dariela los martes,"Stars,Paola Nuñez,Mauricio Valle,Rafael Simón,,","Mauricio Valle,","Paola Nuñez,Mauricio Valle,","Drama,Romance,",,"December 4, 2014 (Mexico)","Mexico,","Spanish,","Filmadora Nacional,",,,1h 14min,,,,5.7/10,43,1,,
Ninnu Thalachi,"Stars,Mahesh Achanta,Anand,Naveen Neni,,","Anil Thota,",,"Comedy,Romance,",,"September 27, 2019 (United States)","India,","Telugu,","Nedurumalli Productions,Nedurumalli Productions,",,"₹40,000,000 (estimated)",2h 18min,Color,,,5.9/10,3.5K,8,,
Chesu mare: Bullying diabólico,"Stars,Mariana Liquitaya,Leonidas Zegarra,René Ravines,,","Leonidas Zegarra,","Leonidas Zegarra,","Biography,Comedy,Crime,Drama,Thriller,",,"September 27, 2014 (Peru)","Peru,","Spanish,","Cine 2000,",,"$20,000 (estimated)",1h 45min,Color,,,8.2/10,6,1,,
