title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Biệt Đội Tử Thần: Diệt Vong,"Stars,Amy Manson,Dominic Mafham,Luke Allen-Gale,,","Tony Giglio,","Tony Giglio,","Action,Adventure,Horror,Sci-Fi,Thriller,",Rated R for bloody violence and language throughout,"October 1, 2019 (United States)","United States,","English,French,","Battle Mountain Films,Di Bonaventura Pictures,John Wells Productions,",,,1h 36min,Color,,1.78 : 1,3.7/10,8.7K,398,49,
Breaking Them Up,"Stars,Stephen Schneider,Kelen Coleman,Jakob Wedel,,","Scott Dow,","Dev Wadhwa,","Comedy,",Rated PG-13 for some strong language and smoking.,"October 1, 2020 (United States)","United States,","English,",,,,1h 35min,Color,,,6.3/10,89,2,2,
The Cleaning Lady,"Stars,Alexis Kendra,Stelio Savante,Rachel Alig,,","Jon Knautz,","Alexis Kendra,Jon Knautz,","Horror,Thriller,",Not Rated,"January 3, 2019 (Kuwait)","United States,","English,","Olivargo,","$71,003",,1h 30min,Color,,2.35 : 1,5.5/10,3.1K,82,61,
Ramona and Beezus,"Stars,Joey King,Selena Gomez,Bridget Moynahan,,","Elizabeth Allen Rosenbaum,","Laurie Craig,Nick Pustay,Beverly Cleary,","Comedy,Drama,Family,Fantasy,",G,"July 23, 2010 (United States)","United States,","English,","Fox 2000 Pictures,Walden Media,DiNovi Pictures,","$27,293,743","$15,000,000 (estimated)",1h 44min,Color,"Dolby,DTS,",2.35 : 1,6.5/10,18K,62,74,56
Sanglyusahoe,"Stars,Park Hae-il,Soo Ae,Kim Gyu-Sun,,","Hyuk Byun,","Hyuk Byun,","Drama,",,"August 29, 2018 (South Korea)","South Korea,","Korean,","Hive Media,",,,2h,Color,,,5.5/10,850,6,5,
13 Sins,"Stars,Mark Webber,Devon Graye,Tom Bower,,","Daniel Stamm,","Writers,David Birke,Daniel Stamm,Chookiat Sakveerakul,,","Horror,Thriller,","Rated R for violence, bloody images and language","April 11, 2014 (Poland)","United States,","English,","RADiUS-TWC,Dimension Films,IM Global,","$826,913","$4,000,000 (estimated)",1h 33min,Color,,2.35 : 1,6.3/10,35K,140,108,44
Bound,"Stars,Charisma Carpenter,Bryce Draper,Morgan Obenreder,,","Jared Cohn,","Jared Cohn,Delondra Mesa,","Drama,Thriller,",Unrated,"February 5, 2016 (United Kingdom)","United States,","English,","The Asylum,",,"$1,130,000 (estimated)",1h 31min,Color,"Dolby Digital,",1.78 : 1,3.5/10,2.4K,15,12,
What Men Want,"Stars,Taraji P. Henson,Kristen Ledlow,Josh Brener,,","Adam Shankman,","Writers,Tina Gordon,Peter Huyck,Alex Gregory,,","Comedy,Fantasy,Romance,","Rated R for language and sexual content throughout, and some drug material","February 8, 2019 (United States)","United States,","English,Mandarin,","BET Films,Paramount Players,Plucky,","$72,216,294","$20,000,000 (estimated)",1h 57min,Color,"Dolby Digital,",2.39 : 1,5.3/10,27K,340,91,49
Adieu les cons,"Stars,Virginie Efira,Albert Dupontel,Nicolas Marié,,","Albert Dupontel,","Albert Dupontel,Marcia Romano,Xavier Nemo,","Comedy,Drama,",,"October 21, 2020 (France)","France,","French,English,","ADCB Films,Gaumont,France 2 Cinéma,","$16,955,173",,1h 27min,Color,,2.39 : 1,6.8/10,3.4K,11,28,
Xây Đắp Tình Yêu,"Stars,Christina Milian,Adam Demos,Jeffrey Bowyer-Chapman,,","Roger Kumble,","Elizabeth Hackett,Hilary Galanoy,Isabelle Hope Dayne,","Comedy,Romance,",TV-PG,"August 29, 2019 (United States)","United States,","English,","Ground Control,",,,1h 38min,Color,,2.35 : 1,5.6/10,18K,293,35,
Yêu Là Tội,"Stars,Issa Rae,Kumail Nanjiani,Paul Sparks,,","Michael Showalter,","Aaron Abrams,Brendan Gall,Martin Gero,","Action,Comedy,Crime,Mystery,Romance,Thriller,",C18,"May 22, 2020 (United States)","United States,","English,","Quinn's House,3 Arts Entertainment,Media Rights Capital (MRC),",,,1h 26min,Color,"Dolby Digital,",1.78 : 1,6.1/10,24K,269,138,59
Candy Corn,"Stars,Courtney Gains,Pancho Moler,P.J. Soles,,","Josh Hasty,","Josh Hasty,","Horror,Thriller,",,"September 13, 2019 (United States)","United States,","English,","Josh Hasty Productions,Local Boogeyman Productions,",,,1h 25min,Color,,2.39:1,4.0/10,1.1K,65,29,
Billy Lynn và cuoc chien nua doi nguoi,"Stars,Joe Alwyn,Garrett Hedlund,Arturo Castro,,","Ang Lee,","Ben Fountain,Jean-Christophe Castelli,","Action,Drama,Sport,Thriller,War,","Rated R for language throughout, some war violence, sexual content, and brief drug use","November 11, 2016 (Vietnam)","United Kingdom,China,United States,","English,","Bona Film Group,Dune Films,Film4,","$30,930,984","$40,000,000 (estimated)",1h 53min,Color,"Dolby Atmos,",1.85 : 1,6.2/10,22K,117,182,53
My Awkward Sexual Adventure,"Stars,Jonas Chernick,Emily Hampshire,Sarah Manninen,,","Sean Garrity,","Jonas Chernick,Marguerite Pigott,","Comedy,Romance,",Not Rated,"February 21, 2013 (Ukraine)","Canada,","English,Hebrew,","Julijette,Banana-Moon Sky Films,Kosher Sexy Films,","$222,560",,1h 38min,Color,,1.78 : 1,6.1/10,9.6K,31,14,
Home Sweet Hell,"Stars,Katherine Heigl,Patrick Wilson,Madison Wolfe,,","Anthony Burns,","Carlo Allen,Ted Elrick,Tom Lavagnino,","Comedy,Crime,Thriller,","Rated R for violence,  language, sexual content and some drug  use","February 3, 2015 (United States)","United States,","English,French,","Darko Entertainment,Donnybrook4 Productions,Hollywood Media Bridge,",,"$3,000,000 (estimated)",1h 38min,Color,,,5.5/10,15K,58,33,22
Elektra Luxx,"Stars,Joseph Gordon-Levitt,Carla Gugino,Ermahn Ospina,,","Sebastian Gutierrez,","Sebastian Gutierrez,","Comedy,Drama,","Rated R for strong sexual content, nudity and language","March 14, 2010 (United States)","United States,","English,","Gato Negro Films,","$11,514",,1h 44min,Color,,,5.1/10,7.2K,33,41,50
Greed,"Stars,Caroline Flack,Steve Coogan,David Mitchell,,","Michael Winterbottom,","Michael Winterbottom,Sean Gray,","Comedy,Drama,",Rated R for pervasive language and brief drug use,"February 21, 2020 (United Kingdom)","United Kingdom,","English,","Film4,Revolution Films,Sony Pictures International Productions,","$1,460,431",,1h 44min,Color,,2.39:1,5.7/10,5.9K,121,73,52
Undine,"Stars,Paula Beer,Franz Rogowski,Maryam Zaree,,","Christian Petzold,","Christian Petzold,","Drama,Fantasy,Mystery,Romance,",Unrated,"July 2, 2020 (Germany)","Germany,France,","German,English,Spanish,","Schramm Film,Les Films du Losange,Zweites Deutsches Fernsehen (ZDF),","$978,975",,1h 31min,Color,,1.85 : 1,6.5/10,5.2K,25,142,75
Siren,"Stars,Chase Williamson,Hannah Fierman,Justin Welborn,,","Gregg Bishop,","Writers,Ben Collins,Luke Piotrowski,David Bruckner,,","Horror,Mystery,Thriller,",Not Rated,"December 2, 2016 (United States)","United States,","English,","Big Picture Casting,Blue Falcon Productions,Chiller Films,",,"$300,000 (estimated)",1h 22min,Color,,1.78 : 1,5.3/10,6.2K,61,49,54
The Comedian,"Stars,Robert De Niro,Leslie Mann,Danny DeVito,,","Taylor Hackford,","Writers,Art Linson,Jeffrey Ross,Richard LaGravenese,,","Comedy,Drama,Romance,",Rated R for crude sexual references and language throughout,"February 3, 2017 (United States)","United States,","English,","Cinelou Films,Linson Entertainment,Anvil Films,","$1,659,002","$15,000,000 (estimated)",2h,Color,,2.39 : 1,5.8/10,7.1K,75,77,40
Devil's Due,"Stars,Allison Miller,Zach Gilford,Sam Anderson,,","Matt Bettinelli-Olpin,Tyler Gillett,","Lindsay Devlin,","Horror,Mystery,",Rated R for language and some bloody images,"January 17, 2014 (Vietnam)","United States,","English,Spanish,Latin,","Twentieth Century Fox,Davis Entertainment,TSG Entertainment,","$36,921,560","$7,000,000 (estimated)",1h 29min,Color,"Dolby,SDDS,Datasat,Dolby Surround 7.1,Dolby Atmos,",1.85 : 1,4.1/10,16K,137,145,34
Georgetown,"Stars,Christoph Waltz,Vanessa Redgrave,Annette Bening,,","Christoph Waltz,","David Auburn,Franklin Foer,","Biography,Crime,Drama,",Rated R for language and brief sexual material,"May 14, 2021 (United States)","United States,","English,","Cornerstone Films,Gerson Films,InterTitle Films,","$2,132",,1h 39min,Color,,2.35 : 1,6.0/10,1.6K,17,23,49
The Man Who Killed Hitler and Then the Bigfoot,"Stars,Sam Elliott,Rocco Gioffre,Aidan Turner,,","Robert D. Krzykowski,","Robert D. Krzykowski,","Adventure,Drama,Sci-Fi,War,",Not Rated,"February 8, 2019 (United States)","United States,","English,Russian,","Epic Pictures Releasing,Epic Pictures,Makeshift Pictures,","$3,822",,1h 38min,Color,,2.39 : 1,5.7/10,11K,258,118,51
Vamps,"Stars,Alicia Silverstone,Krysten Ritter,Larry Wilmore,,","Amy Heckerling,","Amy Heckerling,","Comedy,Horror,Romance,","Rated PG-13 for violent images, some drug material, sexual content and language","November 2, 2012 (United States)","United States,","English,","Lucky Monkey Pictures,Red Hour Films,Alvernia Production,","$92,748","$16,000,000 (estimated)",1h 32min,Color,"Dolby Digital,",1.78 : 1,5.2/10,10K,54,53,57
Arkansas,"Stars,Liam Hemsworth,Jacob Zachar,Patrick Muldoon,,","Clark Duke,","Clark Duke,Andrew Boonkrong,John Brandon,","Crime,Thriller,","Rated R for violence, language throughout, drug material and brief nudity.","May 5, 2020 (United States)","United States,","English,","StoryBoard Media,Buffalo 8 Productions,Don Kee Productions,","$128,761",,1h 57min,Color,,2.39 : 1,6.0/10,11K,183,58,55
Bầy Cánh Cụt Nhà Popper,"Stars,Jim Carrey,Carla Gugino,Angela Lansbury,,","Mark Waters,","Writers,Sean Anders,John Morris,Jared Stern,,","Comedy,Family,Fantasy,",Rated PG for mild rude humor and some language,"June 17, 2011 (United States)","United States,","English,","Twentieth Century Fox,Davis Entertainment,Dune Entertainment,","$187,361,754","$55,000,000 (estimated)",1h 34min,Color,"Dolby,Dolby Surround 7.1,SDDS,Datasat,",1.85 : 1,6.0/10,92K,138,190,53
Omoide no Mânî,"Stars,Sara Takatsuki,Kasumi Arimura,Nanako Matsushima,,","James Simone,Hiromasa Yonebayashi,","Writers,Joan G. Robinson,Keiko Niwa,Masashi Ando,,","Animation,Drama,Family,Mystery,",Rated PG for thematic elements and smoking,"July 19, 2014 (Japan)","Japan,","Japanese,","Dentsu,Hakuhodo DY Media Partners,KDDI Corporation,","$34,949,567",,1h 43min,Color,"DTS,Dolby Digital,",1.85 : 1,7.7/10,37K,116,183,72
Căn Phòng Ám Ảnh,"Stars,Kate Beckinsale,Mel Raido,Duncan Joiner,,","D.J. Caruso,","Wentworth Miller,D.J. Caruso,","Drama,Horror,Thriller,","Rated R for violent content, bloody images, some sexuality and language","October 21, 2016 (Vietnam)","United States,","English,","Demarest Films,Media Talent Group,Relativity Media,","$5,745,040","$15,000,000 (estimated)",1h 31min,Color,,2.35 : 1,3.9/10,9.6K,103,61,31
