title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Milk and Strawberries,"Stars,Charlie Moore,Erynn Mitchell,Sean K. Forrest,,","Erynn Mitchell,","Erynn Mitchell,Charlie Moore,","Mystery,",,2018 (United States),"United States,","English,","Fishnets and Film Stock,",,,,Black and White,"Mono,",,,,,,
Echo Dr.,"Stars,Dane Bowman,Claire Gordon-Harper,Johnathan Hurley,,","Patrick Ryan Sims,","Patrick Ryan Sims,","Action,Drama,Sci-Fi,Thriller,",Not Rated,"May 15, 2014 (South Korea)","United States,","English,","30 Something Productions,",,"$100,000 (estimated)",1h 21min,Color,,1.78 : 1 / (high definition),3.6/10,133,2,5,
Los Presentes,"Stars,Moisés Arizmendi,Marianna Burelli,Aquiles Cervantes,,","Alejandro Molina,","Enrique Cano,Alejandro Molina,","Drama,",,"October 9, 2016 (Mexico)","Mexico,","Spanish,","Arte 7,",,"MX$5,000,000 (estimated)",1h 30min,Color,,,4.6/10,8,,,
Happy Lucky,"Sambit Acharya,Elina Samantrai,","Sudhanshu Sahu,",,"Comedy,",,"January 21, 2018 (India)","India,","Oriya,","Tarang Cine Production,",,,2h 39min,,,,,,,,
The Silver Moonlight,"Stars,Lindsay Reynolds,Eric Calderon,Christopher Robert Gray,,","Evgueni Mlodik,","Hans Christian Andersen,Evgueni Mlodik,","Drama,Horror,Musical,",,"January 17, 2015 (United States)","United States,","English,","Entertainment Marketing Communications,Thanatos Films,",,"$25,000 (estimated)",50min,Color,,1.85 : 1,6.0/10,37,2,1,
Soldier's Joy,"Stars,Denise Johnson,Richard Leo Hunt,Joshua James Johnson,,","Danny Lee Ramsey,","Danny Lee Ramsey,","Drama,Romance,War,",,January 2018 (United States),"United States,","English,",,,"$10,000 (estimated)",,Color,,,7.6/10,8,,,
The Soup,,"Young Hoon Lim,",,"Drama,Family,",,"July 12, 2018 (South Korea)","South Korea,","Korean,",,"$18,799",,1h 53min,Color,,,8.0/10,7,,,
Shir O Asal,"Stars,Mehran Ghafoorian,Mohsen Ghazi Moradi,Felor Nazari,,","Arash Moayerian,","Ghorban Mohammadpour,","Comedy,",,"May 5, 2010 (Iran)","Iran,","Persian,",,,"$90,000 (estimated)",1h 35min,Color,"Mono,",1.85 : 1,3.5/10,99,2,,
Nil,"Stars,Wasanthi Bandaranayake,Eric Fallecker,Linton Semage,,","Linton Semage,","Linton Semage,","Drama,Family,",,October 2012 (South Korea),"United States,","Sinhala,",,,,1h 13min,Color,,,6.4/10,8,,,
Jokowi Adalah Kita,"Stars,Azmi,Susilo Badar,Clement,,","Ronny Mepet,","Joko Nugroho,Ben Sihombing,","Biography,Drama,",,"November 20, 2014 (Indonesia)","Indonesia,","Indonesian,","K2K Pictures,",,,1h 20min,Color,,,,,,,
