title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Free Fallers,"Stars,Michael Terranova,Daniel Keith Barone,Yvette L. Leli-Aragon,,","Rick Masi,","Rick Masi,","Comedy,",,"March 18, 2017 (United States)","United States,","English,",,,,1h 30min,Color,,,,,,,
Hayored Lema'ala,"Stars,Itay Tiran,Uri Klauzner,Michaela Eshet,,","Elad Keidan,","Elad Keidan,","Drama,",,"December 10, 2015 (Israel)","Israel,France,","Hebrew,","Centre national du cinéma et de l'image animée (CNC),Cinéfondation,Cinéphase,",,,1h 45min,Color,,1.33 : 1,7.3/10,314,1,1,
Pandemonia,"Stars,Jessica Drago,Scheila Foltran,Tame Louise,,","Daniel Moreno,","Daniel Moreno,","Horror,",,"September 14, 2013 (United States)","Brazil,","Portuguese,","Terranova Filmes,",,"R$30,000 (estimated)",1h 22min,Color,,16:9 HD,7.1/10,25,,,
2/11 Het spel van de wolf,"Stars,Susan Visser,Johan Leysen,Pierre Bokma,,","Thomas Korthals Altes,","Theodor Holman,Gijs van de Westelaken,","Drama,",,"October 2, 2014 (Netherlands)","Netherlands,","Dutch,English,Arabic,","Column Film,Vrijzinnig Protestantse Radio Omroep (VPRO),Humanistische Omroep Stichting,",,"€600,000 (estimated)",1h 30min,Color,,,5.3/10,117,2,,
Up Wali Love Story,"Stars,Master Abdullah,Anugrah Agnihotri,Bhushan Chhabra,,","Rafat Abbas Ali,","Rafat Abbas Ali,","Action,Romance,",,"November 25, 2019 (India)","India,","Hindi,","Rafat Abbas Films,",,"₹10,000,000 (estimated)",2h 6min,Color,,,,,,,
Aasaan,"Stars,Saresh D'Seven,Hari Dhass,Nazari Ibrahim,,","Sd Puvanendran,","Sd Puvanendran,","Thriller,",,"November 30, 2017 (Malaysia)","Malaysia,","Tamil,","Nova Rimbun,",,,,Color,,,,,,,
Bajo un manto de estrellas,"Stars,Manuel Aguilar,Zack Molina,Sergio Raboso,,","Óscar Parra de Carrizosa,","Gema G. Regal,Óscar Parra de Carrizosa,","Drama,History,",,"February 14, 2014 (Spain)","Spain,","Spanish,","Mystical Films,Silsa 3D studios,","$40,579",,1h 31min,Color,,,6.4/10,78,,,
Ajab Sanju Ra Gajab Love,"Babusan,Archita Sahu,","Ashok Pati,","Umesh Dash,","Drama,Romance,",,,"India,","Oriya,","Rohan Films,",,,,Color,,,,,,,
Mainit,"Stars,Dionne de Guzman,Lorraine Lopez,Ralph Louie,,","Fellyx Honeyfield,",,"Drama,",,"July 27, 2011 (Philippines)","Philippines,","Filipino,Tagalog,",,,,1h 35min,Color,,,,,,,
Min Gan Shi Jian,"Stars,Ady An,Yuanzheng Feng,Lu Yao,,","Gil Kofman,","Mark Gao,Gil Kofman,George Richards,","Drama,Mystery,Romance,Thriller,",,"June 4, 2011 (China)","China,","Mandarin,","Fundamental Films,",,"CN¥25,000,000 (estimated)",1h 33min,Color,,,6.1/10,21,1,,
Winning Formula,"Stars,Claudia Pickering,Prudence Vindin,Peter J. Walters,,","Tyler Farr,","Claudia Pickering,Anna Bennett,","Comedy,Crime,Mystery,",Not Rated,"June 11, 2015 (United States)","United States,","English,","LFL Entertainment,","$22,189",,1h 33min,Color,,2.35 : 1,5.6/10,41,1,1,
Sucka 4 Luv,"Stars,D.M. Folger Jr.,Mercedes Díaz,Charvez Grant,,","Patrick Pierre,","Ashley Dunning,Samuel Mcknight,Patrick Pierre,","Comedy,Drama,Romance,",,"February 14, 2014 (United States)","United States,","English,",,,,1h 24min,Color,,,6.7/10,18,1,,
Youth: A Short Film,"Stars,Jeremy Eckl,Hayley Ryanne Tate,Nokomis Leaman Logsdon,,","Max Galassi,","Jeremy Eckl,Max Galassi,","Drama,",,"September 17, 2013 (United States)","United States,","English,",,,,1h 2min,Color,,,8.3/10,8,1,,
Daryl Hall and John Oates Live in Dublin,"Daryl Hall,John Oates,Shane Theriot,","Joss Crowley,",,"Music,",,"February 19, 2015 (United States)","United Kingdom,","English,","Eagle Rock Entertainment,",,"$350,000 (estimated)",1h 37min,Color,,1.85 : 1,8.2/10,22,1,,
Operation Catalina Bridge & The Skinslaps,"Stars,Kenny Arehart,Nick Casarez,Greg Depante,,","Michael Faner,","Kenny Arehart,Michael Faner,Joshua Taylor,","Comedy,",,"September 29, 2013 (United States)","United States,","English,",,,"$11,500 (estimated)",1h 7min,Color,,,,,,,
Life Between the Reins,"Stars,Becki Hayes,Elle Rae Morris,Alysha Benitez,,","Trent Redmond,","Elle Rae Morris,","Drama,",,"September 9, 2020 (United States)","United States,",,,,,,,,,,,,,
Katrina's Dream,"Stars,Simon Esteban,Adrian Furrer,Leonard Kocan,,","Dario Bischofberger,Mirko Bischofberger,","Dario Bischofberger,Mirko Bischofberger,Massimo Paradiso,","Drama,Romance,",,"May 4, 2018 (United Kingdom)","Switzerland,Italy,","French,Italian,German,English,","Clacson Productions,",,,1h 24min,,"D-Cinema 96kHz 5.1,",,7.0/10,21,,,
Dorm of the Dead,"Stars,Chelsea Bowdren,Christi Cordova,Ryan DeLuca,,","Tobias Canto Jr.,Tyrel Good,","Writers,Tobias Canto Jr.,Jimmy Anthony Donahue,Michael Joyner,,","Action,Comedy,Horror,",Not Rated,"February 7, 2012 (United States)","United States,","English,",,,,1h 26min,Color,,,2.5/10,156,2,1,
The Rotation of Love,"Stars,Benjamin Hull,Robert Johnson,Billionna Olivia Reyes,,","James Willis,David Slayter,","David Slayter,","Animation,Comedy,Drama,Romance,",,"April 12, 2020 (United States)","United States,","English,",,,"$1,200 (estimated)",45min,Color,,,,,,,
El fuego inolvidable,"Stars,Luis Fernando Peña,Alejandra Guinea,Francisco Cardoso,,","Fernando Benítez Ontiveros,","Fernando Benítez Ontiveros,","Drama,",Not Rated,"September 11, 2014 (Mexico)","Mexico,","Spanish,","Ilusion Films,m31 Medios,",,"MX$5,000,000 (estimated)",1h 36min,,,16:9 HD,7.6/10,19,9,,
Buridi,"Stars,Aishwarya,Brahmanandam,Aryan Rajesh,,","E.V.V. Satyanarayana,","Jayashankarr,","Comedy,",,2010 (India),"India,","Telugu,",,,,,Color,,,6.2/10,15,,,
The Dusk,"Stars,Imran Akhtar,Sara Akmal,Agha Ali,,","Zeeshan Kazmi,","Wajahat Abbas Kazmi,","Drama,Mystery,Romance,",,,"Pakistan,Italy,","Urdu,","Wajahat Kazmi Films,",,"$95,000 (estimated)",1h 28min,Color,,,6.1/10,21,,,
The Embargo Project,"Stars,Marie Brassard,Julien Morin,Tammy Hill,,","Directors,Alethea Arnaquq-Baril,Zoe Leigh Hopkins,Lisa Jackson,,","Writers,Caroline Monnet,Zoe Leigh Hopkins,Elle-Máijá Tailfeathers,,","Drama,",,"May 6, 2015 (Canada)","Canada,","French,Inuktitut,Mohawk,Saami,Ojibwa,English,","Violator Films,Unikkaat Studios,Swyworld Productions,",,,1h 13min,Color,,2.35 : 1,,,,,
Sadik 2,"Stars,Alexandra Bialy,Valentin Bonhomme,Mathieu Coniglio,,","Robin Entreinger,","Robin Entreinger,Jean-Nicolas Laurent,","Comedy,Horror,",,"August 23, 2013 (United Kingdom)","France,","French,","2017 Films,",,,1h 16min,Color,,,4.7/10,27,2,,
Truth & Life Dramatized Audio Bible,,"Brenda Noel,",,"Drama,",,"November 20, 2010 (United States)","United States,","English,","Bmedia Productions,",,"$2,000,000 (estimated)",,,"Dolby Digital,",,8.5/10,15,1,,
Auf und Ableben,"Stars,Brigitte Böttrich,Romina Küper,André Lewski,,","Luise Brinkmann,",,"Drama,",,"January 25, 2020 (Germany)","Germany,","Abkhazian,",,,"€3,000 (estimated)",,Color,"Stereo,",1.85 : 1,,,,,
"Neil Finn, Paul Kelly: Goin' Your Way","Stars,Neil Finn,Elroy Finn,Zoe Hauptmann,,","Paul Goldman,",,"Music,",,"November 8, 2013 (Australia)","Australia,","English,",,,,,Color,,,,,,,
Holiday,"Stars,John Cotter,Briana Green,Zachary Keller,,","Jake Laystrom,","Jake Laystrom,","Drama,",,"May 28, 2016 (United States)","United States,","English,",,,"$1,000 (estimated)",1h,Color,,,7.4/10,8,,,
Viswasam Athalle Ellam,"Stars,Shine Tom Chacko,Shankar,Archana Jayakrishnan,,","Jayaraaj Vijay,","Abhayakumar,Anil Kurian,Jayaraaj Vijay,","Comedy,Drama,",,"July 31, 2015 (India)","India,","Malayalam,","M K R Film Company,",,"₹20,000,000 (estimated)",2h 39min,Color,,,4.9/10,32,,,
All'alba perderò,"Stars,Miriam Bardini,Paolo Calabresi,Michele Crestacci,,","Andrea Muzzi,","Andrea Muzzi,","Comedy,",,2020 (Italy),"Italy,","Italian,","Henea Productions,",,,,Color,,,,,,,
