title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Saraba itoshi no daitôryô,"Stars,Sando Katsura,Daisuke Miyagawa,Kendô Kobayashi,,","Sando Katsura,Daisuke Shibata,","Keita Yamada,","Comedy,",,"November 6, 2010 (Japan)","Japan,","Japanese,","Oz Company,Yoshimoto Kogyo Company,","$1,856,488",,1h 26min,Color,,,4.0/10,9,,,
This Is Ours,"Stars,Karie Gonia,Ernie Joseph,Wonder Russell,,","Kris Boustedt,Lindy Boustedt,","Kris Boustedt,Lindy Boustedt,","Drama,",Not Rated,"June 3, 2012 (United States)","United States,","English,","First Sight Productions,Gaia Indie Films,",,,1h 25min,Color,,2.35 : 1,6.8/10,69,5,,
Bandit,"Stars,Yordan Krushkov,Georgi Naldzhiev,Silvia Petkova,,","August King,","August King,","Crime,Drama,",,October 2017 (Bulgaria),"Bulgaria,","Bulgarian,",,,,1h 21min,Color,,,6.0/10,5,,,
Vi de udsatte,"Stars,Daniel Shamitha Bendtsen,Lissa Buddig,Annette Buur,,","Niels Christiansen,","Niels Christiansen,Niklas Pedersen,Andreas Sejersbøll,","News,",,"January 16, 2016 (Denmark)","Denmark,","Danish,","4Film,",,"DKK 1,000 (estimated)",,Color,,,,,,,
Wee Little Horror Movie,"Mellini Kantayya,Lesley Shannon,","Catriona Rubenis-Stevens,","Mellini Kantayya,","Comedy,",,,"United States,",,,,,,,,,,,,,
Folge Mir,"Stars,Karl Fischer,Daniela Holtz,Roland Jaeger,,","Johannes Hammel,","Johannes Hammel,","Drama,",,October 2010 (Austria),"Austria,Switzerland,Slovakia,","German,",,,,1h 49min,Color,,,4.0/10,14,1,4,
Seichi e!,"Stars,Hana Ebise,Fukino Kawate,Isao Naruse,,","Yo Kohatsu,",,"Comedy,Drama,",,November 2011 (Japan),"Japan,","Japanese,",,,,1h 58min,Color,,,,,,,
Hölötrekki,,"Paul Houseman,Juho-Pekka Pekonen,","Paul Houseman,Juho-Pekka Pekonen,","Comedy,Sci-Fi,",,"March 1, 2011 (Finland)","Finland,","Finnish,English,",,,€200 (estimated),52min,,"Stereo,",,,,,,
A Very Childish Murder,"Stars,Jan Beck,Andy Black,Nick Bloomfield,,","Nick Bloomfield,","Nick Bloomfield,","Comedy,",,"January 25, 2017 (United Kingdom)","United Kingdom,","English,",,,£500 (estimated),,Color,,,,,,,
No Reason to Exist,"Jake Vaillant,","Brendan Petersen,","Brendan Petersen,","Biography,",,,"Canada,","English,","Darkslide Pictures,",,,,Black and White,,,,,,,
Pasar el invierno,"Stars,Ivanna Canelo,Laura Capria,Matías Dowenn,,","Ariel Giménez,","Pablo Ferrer,Ariel Giménez,",,,,,,,,,,,,,,,,,
Lucifer's Bride 3: Born Again Lucifer,"Stars,Matt Bruzzio,Candy Fox,Marc I. Daniels,,","Zoi Florosz,","Kevin Davis,","Horror,",,"June 1, 2017 (United States)","United States,","English,","Little Nap Productions,Pretty Peculiar Productions,",,,1h,Color,,,,,,,
G2: Heroes (Guardians of the Confluence 2),"Stars,Micah Schuster,Katy Killion,Scott Rydelski,,","Christopher J. Tomlinson,","Adam Rosenbaum,Christopher J. Tomlinson,","Family,Fantasy,",,"January 3, 2015 (United States)","United States,","English,","Rank and File Productions,",,,,Color,,,,,,,
Stetson'd,"Mark Stetson,","Scott Johnson,","Mark Stetson,Devin Delliquanti,","Comedy,",,"November 14, 2012 (United States)","United States,","English,","Peoples Improv Theater,",,,,Color,,,,,,,
Good night,,"Zhi Jie Qi,",,"Crime,Drama,",,,"China,","Chinese,",,,,1h 22min,Color,,,,,,,
Destination,,,,"Drama,",,,"India,",,,,,1h 30min,Color,,,,,,,
Happy! Media na Hitobito,"Stars,Shinnosuke Fujima,Kota,Mau Nishio,,","Tôru Ichikawa,","Yuki Kesennuma,","Drama,",,"September 1, 2012 (Japan)","Japan,","Japanese,","Rei 23,TannanCableTV,",,,1h 25min,Color,,,,,,,
The Maestro: In Search of the Last Music,"Waldemar Kropinski,",,,,,"February 21, 2017 (Japan)","France,",,"Bons Clients, Les,Intutition Films & Docs,",,,1h 14min,Color,,,,,,,
Tales of King City,"Stars,Eric Allen,Quenell Cheek,Lesley Crawford Costner,,","Carlos Herrel,Rico King,","Rico King,Harold Jay Trotter,","Crime,",Approved,"December 1, 2015 (United States)","United States,","English,",,,"$10,000 (estimated)",1h,Color,,,,,1,,
Invasion of the Reptoids,"Stars,Marnie Beitz,Scott Allen Bell,Conrad Brooks,,","Ted Moehring,","Ted Moehring,","Sci-Fi,",,,"United States,","English,","Swamp Picnic Productions,",,,1h 15min,Color,,16:9 HD,6.5/10,15,1,,
Condemned with You All,"Stars,Ed Gage,Eric Witkowski,Bill Brown,,","Kellen Pembleton,","Kellen Pembleton,","Horror,",,"August 28, 2016 (United States)","United States,","English,","Klipster Films,",,"$5,000 (estimated)",,Color,,,7.0/10,12,,,
Desert Rose,"Justin Ferrari,","Alex Kazan,","Adam Karimi,","Fantasy,",,2011 (United States),"United States,","English,","Avant Guard Films,Blue Rocket Films,Trojan Productions,",,"$3,000,000 (estimated)",,Color,,,,,,,
Jintian mingtian,"Tao Yin,","Zuofeng Liu,",,"Animation,Adventure,Family,",,"May 11, 2012 (China)","China,","Mandarin,","Chongqing Xianghong film & TV Co.,",,,1h 32min,Color,,,,,,,
The Man with the Winged Tiger,"Stars,Tani Hideaki,Takafumi Hosobuchi,Kaori Ikeda,,","Wataru Tomita,","Wataru Tomita,","Drama,Family,",,"December 11, 2017 (India)","Japan,","Japanese,",,,,1h 50min,Color,,,,,1,,
Daulat Ki Hawas,"Rashid Mehmood,Moamar Rana,Saima,",,,,,2010 (Pakistan),"Pakistan,","Urdu,",,,,,Color,,,,,,,
One Hell of a Night,"Stars,Cody Ferguson,David Ferguson,Katie Ferguson,,","David Ferguson,","David Ferguson,","Comedy,",,"August 15, 2014 (United States)","United States,","English,",,,$200 (estimated),,Color,,,,,,,
El Segundo Genesis,"Stars,Alan Mascareño,Yajaira Reynoso,Erik Hernandez,,","Noel Gutierrez Tagle,","Noel Gutierrez Tagle,","Thriller,",,"February 7, 2015 (United States)","Mexico,","Spanish,","Cthru Films,",,"$100,000 (estimated)",,Color,,,,,,,
Epidermique,,"Olivier Mitterrand,",,,,"December 5, 2012 (France)","France,","French,","Passe-rêves,",,,1h 15min,Color,,1.78 : 1,,,,,
Big Things Happen in the Bay,"Stars,Andre Convington,Laura Hays,Abby Verreal,,","Lawrence Holliday,","Lawrence Holliday,Susan Murphy,Loretta Rucks,","Drama,",R,"January 1, 2011 (United States)","United States,","English,","Holliday Entertainment,",,"$100,000 (estimated)",1h 15min,Color,,,,,,,
Outpost 31,"Darren Sharpe,","Neil Aamia,","Neil Aamia,","Sci-Fi,",,"October 5, 2013 (United Kingdom)","United Kingdom,","English,",,,"£20,000 (estimated)",,Color,,,,,,,
Mon Rak Sib Muan,,,,,,"July 26, 2015 (Thailand)",,,,"$814,662",,,,,,,,,,
Colloques,"Stars,Sophie Richelieu,Emmanuel Dulary,Véronique Reviron-Rey,,","Emmanuel Plasseraud,","Emmanuel Plasseraud,",,,"September 2, 2015 (France)","France,","French,","FilmBXProduction,",,,1h 17min,Color,,,,,,,
Gdzie Ona jest?,"Wojciech Bladoszewski,","Jacek Fuchs,","Jacek Fuchs,","Mystery,",,"July 3, 2013 (Poland)","Poland,","Polish,",,,PLN 400 (estimated),1h 4min,Color,,16 : 9,,,,,
Miss Communication,"Stars,Nena Botto,Michael Copley,Brent Littlejohn,,","Savannah Teller-Brown,","Chris Love,","Comedy,",,2012 (United States),"United States,","English,","Sogno Productions,Teller Films,",,,,Color,,,,,,,
Xing fu kuai di,"Stars,Genie Chuo,Enson Chang,Na-Dou Lin,,","Jing-Ting Weng,",,"Drama,Romance,",,"November 15, 2013 (Taiwan)","Taiwan,","Mandarin,","Tonishu Production,Topsense Production,",,,1h 34min,Color,,,,,,,
The Welcoming Attack,,"Hatim Hassanali,","Hatim Hassanali,","Action,",,,"United Kingdom,Canada,",,"Mara Moja Productions,",,,,,,1.78 : 1,,,,,
El juego final,"Stars,Montse Beltran,Eduardo Breton,Alan Ciangherotti,,","Oscar D. López,",,"Action,",,2016 (Mexico),"Mexico,",,"Frontera Films S.A.,",,,1h 44min,,,,,,,,
Mo er zhuang yuan bing shi ji,"Stars,Kai Zhang,Guanlin Ji,Zhiqiang Zhou,,","Kexin Liu,","Kexin Liu,","Animation,Adventure,Fantasy,",,"August 11, 2011 (China)","China,","Mandarin,","China Film Group Corporation (CFGC),Shanghai Taomi Animation Co.,",,,1h 35min,Color,,,4.8/10,11,,,
Endharoo Mahanubhavulu,"Tanikella Bharani,Thallada Saikrishna,","Thalladi Sai Krishna,",,,,2018 (India),"India,","Telugu,","Mango Music,",,,,Color,,,,,,,
The Screenplay,"Stars,Mercy Aigbe,Mike Ezuruonye,Ejike Ibedilo,,","Emmanuel Mang Eme,","Francis Udom,","Thriller,",,"February 2, 2017 (Nigeria)","Nigeria,","English,","Mistamang Productions,",,,,Color,,,,,,,
Our Stories,"Stars,Joe Benjamin,Kimberly Bergey,Nicholas Caruso,,","Jeremy Partyka,","Jeremy Partyka,","Drama,",,"August 31, 2014 (United States)","United States,","English,",,,"$2,500 (estimated)",,Color,,16:9 HD,8.5/10,8,,,
Debt,,"Vuslat Sara,",,"Drama,",,April 2018 (Turkey),"Turkey,","Turkish,",,,,1h 35min,Color,,,,,,,
Alle rennen nach dem Glück,"Stars,Jonas Baeck,Antonia Bergman,Marina Frenk,,",,,"Drama,",,"May 9, 2013 (Germany)","Germany,","German,",,,,,Color,,,,,,,
Siostra. Rosyjska ruletka,"Lukasz Mrugacz,","Tomasz Jablonski,","Tomasz Jablonski,Mikolaj Podracki,","Crime,",,"May 10, 2018 (Poland)","Poland,","Polish,",,,,,Color,,,,,,,
Caçadores de Espécies e o Símbolo Secreto,"Stars,Lucas Botega,Roberson Caldeira,Danilo Custódio,,","Lucas Botega,Guata Maftum,Ruisdael Marques,","Guata Maftum,Ruisdael Marques,","Action,Mystery,Sci-Fi,",,2013 (Brazil),"Brazil,","Portuguese,","Arquiteto Produções,",,,1h 10min,,,,5.3/10,8,,,
Muffin Top,"Michael Lake,Claudio Lo Gullo,","Claudio Lo Gullo,","Claudio Lo Gullo,","Action,",,"September 1, 2012 (United States)","Canada,","English,","Northsky Pictures,",,,,Color,,,,,,,
The history of Dafnospilia,,"Vaios Tsimitras,","Vaios Tsimitras,",,,,"Greece,","Greek,",,,,,,,,1.0/10,28,,,
Arild Kristos's verden,"Stars,Oddvar Einarson,Arild Kristo,Laila Kristo,,","Marthe Stokvik,","Arild Kristo,Marthe Stokvik,","Biography,History,",,"May 17, 2010 (Norway)","Norway,","Norwegian,","Laterna Magica,",,,50min,Black and White,,,6.9/10,9,,,
Kachru Mazha Bapa,"Nandita Dhuri,Asawari Joshi,Arun Nalawade,","Mukesh Jadhav,","Archana Kelkar Deshmukh,Mukesh Jadhav,","Biography,",,"December 4, 2016 (Australia)","India,","Marathi,","Motion Media Arts,",,"₹10,000,000 (estimated)",2h 17min,Color,,,,,,,
El círculo en el agua,"Chema Cardeña,Juan Carlos Garés,","Chema Cardeña,","Chema Cardeña,Vicent Monsonís,","Drama,",,"August 9, 2016 (Spain)","Spain,","Spanish,","Promico Imagen,",,"€120,000 (estimated)",1h 25min,Color,,,,,,,
