title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Kusal,"Stars,Arjuna Kamalanath,Ameesha Kavindi,Anura Dharmasiriwardena,,","Arjuna Kamalanath,","Arjuna Kamalanath,Suresh Kumarasinghe,","Drama,Family,",,"February 23, 2018 (Sri Lanka)","Sri Lanka,","Sinhala,","Isuru Films,Sinosip Vision,",,,2h 3min,Color,,,,,,,
Three Generations of Matter,"Michael Broadhurst,Leah Gabriel,Blaire O'Leary,","Lloyd Griffin,","Lloyd Griffin,","Sci-Fi,",,September 2014 (United States),"United States,","English,","Daredevil Pedistrians Pictures,",,"$20,000 (estimated)",,Color,,,,,,,
O que a noite rouba ao dia,"Stars,Joana Bergano,Éden Bertolim,Sara Cipriano,,","Paulo B. Menezes,","Paulo B. Menezes,Marguerite Duras,","Drama,",,"December 10, 2018 (Portugal)","Portugal,","Portuguese,","Inquietude,",,,1h 7min,Color,,16:9 HD,,,1,,
Return to Role Playing,"Stars,Jon Zuber,Heather Ashley,Matt Paolasso,,","Patric McInnis,","Mark Hampton,Patric McInnis,","Adventure,",,"April 20, 2012 (United States)","United States,","English,","Deep Grey Productions,",,"$25,000 (estimated)",2h 15min,Color,,2.35 : 1,,,,,
Tightrope III - Machine Gun Justice,"Ronald Koontz,","Ronald Koontz,","Ronald Koontz,","Crime,",,"September 18, 2016 (United States)","United States,","English,",,,"$1,000 (estimated)",,,,,,,,,
Final Promises,"Stars,Alexander J. Farrell,Dominic Farrell,Zana Salobir,,","Josef Cannon,","Josef Cannon,Terrell Ferguson,","Drama,",,May 2013 (France),"Bulgaria,","English,","CannonVision Productions,",,"$250,000 (estimated)",,Color,,,,,,,
Rachel & Diana,"Stars,Jim Amero,Kate Goldsworthy,Kevin Hagopian,,","Dave Jannetta,","Dave Jannetta,","Drama,",,"May 29, 2011 (United States)","United States,","English,",,,,1h 16min,Color,,,,,,,
The Rain That Does Not Make You Wet,"Martin Lomas,Pearl Mackie,","Vik Sivalingam,","Vik Sivalingam,","Drama,",,2013 (United Kingdom),"United Kingdom,","English,","Finborough Theatre,",,,,Color,,,,,,,
Code of Revelation,"Stars,Peter Cao,Charles Chang,William Chen,,","David LI,Sophie Song,","David LI,Sophie Song,","Drama,",,"March 14, 2017 (Canada)","Canada,","Chinese,English,","Gui Zhen Films,",,"$5,000 (estimated)",46min,Color,"Stereo,",16:9 HD,,,,,
Testigo involuntario. Nicolás Redondo,"Stars,Manuel Chaves,José María Fidalgo,Alfonso Guerra,,","Iñaki Arteta,","Iñaki Arteta,Alfonso Galletero,","Biography,",,"June 21, 2013 (Spain)","Spain,","Spanish,","Leize Producciones S.L.,",,,1h 21min,Color,,,,,,,
Mayerling,"Mara Galeazzi,Edward Watson,","Jeff Tudor,",,"Music,",,"June 13, 2013 (United Kingdom)","United Kingdom,","English,","The Royal Opera House,",,,3h,,,,,,1,,
Mon Niye,"Subhra Kundu,Rishi,","Swapan Saha,",,"Drama,",,"January 29, 2010 (India)","India,","Bengali,",,,,,Color,,,,,,,
Killing Off Connor,"Jacob Loeb,Hannah Pearl Utt,","Laurence Cohen,","Laurence Cohen,","Drama,Thriller,",,,"Canada,United States,","English,",,,,1h 14min,Color,,,,,,,
Libera tu Alma,"Luna Balvanera,Arnulfo Reyes Sanchez,","Isaac Martinez,",,"Horror,",,"October 28, 2011 (Mexico)","Mexico,","Spanish,",,,,,Color,,,,,,,
Leatha Acidents,"Stars,Kristin Wallace,Virginia Leigh,Rene DeFazio,,","Nicholas Kinsey,","Robert Fleet,Nicholas Kinsey,","Comedy,",Not Rated,"March 3, 2011 (Canada)","Canada,","English,","Cinegraphe Productions Inc.,",,"CA$750,000 (estimated)",1h 28min,,"Dolby SR,",1.85 : 1,4.9/10,9,1,,
Ana de Los Angeles,"Adriana Cebrián,Doris Guillén,","Miguel Barreda-Delgado,","Miguel Barreda-Delgado,","Biography,History,",,"December 6, 2012 (Peru)","Peru,","Spanish,",,,,1h 45min,Color,,,,,,,
Hisokana toiki,,"Yui Murata,",,,,"November 7, 2015 (Japan)","Japan,","Japanese,",,,,1h 21min,Color,,,,,,,
Tonito Interviews,"Tony Morris,Cameron Pazirandeh,","Cameron Pazirandeh,","Cameron Pazirandeh,","Comedy,",,"May 5, 2017 (United States)","United States,","English,","Campaz Films,",,$5 (estimated),2h 9min,Black and White,,,,,,,
The Philadelphia Orchestra Concert Series Live in HD: Kavakos Plays Tchaikovsky,,"Greg Sharrow,","Tim Ribchester,","Music,",,"November 20, 2010 (United States)","United States,","English,","SpectiCast Entertainment,",,"$200,000 (estimated)",,Color,,,,,,,
Lucia Venise,"Anabela Moreira,","Mayanna von Ledebur,",,"Adventure,Biography,Mystery,",,,"France,Italy,Switzerland,","French,","Candela,",,,1h 9min,Color,,,,,,,
Dig,"Stars,Brielle Dobreff,Orlin Dobreff,Danielle Giordano,,",,,,,,"United States,","English,",,,,,Color,,,,,,,
Kidô senshi Gandamu Yunikôn: Niji no kanata ni,"Ayumi Fujimura,Shûichi Ikeda,Koki Uchiyama,","Kazuhiro Furuhashi,","Yoshiyuki Tomino,","Animation,",,"May 7, 2014 (Japan)","Japan,","Japanese,","Sunrise,",,,,Color,,,7.0/10,13,,,
Mar,"Stars,José Luis Badalt,Ricardo Baranda,Beatriz Cecilia,,","Alba Sovietina Estrada Cárdenas,","Blanca Cárdenas Fernández,","Drama,",,November 2016 (Mexico),"Mexico,","Spanish,","Instituto Mexicano de Investigaciones Cinematográficas y Humanísticas,",,,,,,,,,,,
Rekishi no jikan,,"Yasushi Furuichi,",,,,"April 22, 2016 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
Daniel Mai's Freedom Fighter,,"Daniel Mai,",,,,"August 8, 2010 (United States)","United States,","English,",,,,1h 8min,,,,,,,,
The Return of Christ Bash Series Volume 5,"Omer Pasha,","Omer Pasha,","Omer Pasha,","Horror,",Not Rated,"May 25, 2016 (United States)","Canada,","English,","Farhat Pasha Productions,",,"CA$100,000 (estimated)",2h 23min,Black and White,,,,,,,
Virtual Life,"Andy McCain,Ruby Littman,","Ed Dessisso,","Elizabeth Grupp,","Drama,",,,"United States,","English,",,,$1 (estimated),,Color,,,,,,,
Miss Murders,"Victor Nascimento,John J D Chambers,","Elin-Margareta Nordin,","Elin-Margareta Nordin,","Horror,",,"December 1, 2018 (United Kingdom)","United Kingdom,","English,","EMNordin Productions,",,,,,,,,,,,
Prochetana,"Stars,Gouri Ash,Pratik Biswas,Sangita Das,,","Priyanka,","Narugopal Mandal,Priyanka,","Drama,",,"October 28, 2014 (India)","India,","Bengali,","Sri Sri Om Narasingha Jue Production,Sri Sri Om Narasingha Jue Production,",,"₹2,500,000 (estimated)",,Color,,,6.6/10,5,,,
Ma mi,"Stars,Jing Chen,Ching-Yen Huang,Minqiang Jing,,","Ziqiang He,",,"Drama,",,"April 2, 2013 (China)","China,","Mandarin,","Hairun Movies & TV Group,",,,1h 5min,Color,,,4.7/10,12,,,
In Sickness and in Health,"Stars,Aiko Kaminami,Takaaki Ueno,Saori Wada,,","Hiroyoshi Okada,","Aiko Kaminami,","Drama,Fantasy,Romance,",,,"Japan,","Japanese,",,,,1h 36min,Color,,,,,,,
A Part of the Past,"Le Binh Giang,Jayvee Mai The Hiep,","Tram Nguyen Binh Nguyen,","Thanh Dinh Duy,Ton Ky,Tram Nguyen Binh Nguyen,","Drama,",,"August 31, 2015 (Vietnam)","Vietnam,","Vietnamese,",,,"₫7,000,000 (estimated)",,,,2.35 : 1,,,,,
