title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Ralé,"Stars,Roberto Alencar,Ariclenes Barroso,Mário Bortolotto,,","Helena Ignez,","Helena Ignez,","Drama,",,"May 5, 2016 (Brazil)","Brazil,","Portuguese,","Mercurio Produções,",,,1h 13min,Color,,16:9 HD,5.3/10,34,,,
Planted,"Stars,Lyr Ben Ari,Rose Fostanes,Avi Kushnir,,","Amity Zmora,","Amity Zmora,","Drama,",,2019 (Israel),"Israel,","Hebrew,English,",,,,1h 17min,Color,,,,,,,
Deception Obsession,"Stars,Qiuguo Chen,Ziyi Deng,Sun Fei Fei,,","Ji Qiao,Haiming Xiang,","Hua Zhang,","Horror,Thriller,",,"November 27, 2015 (China)","China,","Mandarin,",,,,1h 27min,Color,,,,,,,
My Parents and Me,,,,,,,,,,,,,,,,,,,,
141,"Kavya Acharya,Farooq Khan,Samhitha Sha,","V. Bavaji,","V. Bavaji,","Drama,",,"September 11, 2015 (India)","India,","Kannada,","Apsara Movies,",,,2h 8min,Color,,2.39 : 1,,,,,
The Manhattan Front,"Stars,Lee Delong,Sandra Glinka,Helen Highfield,,","Cathy Lee Crane,","Julie Blumberg,Cathy Lee Crane,","Drama,History,War,",,February 2018 (United States),"United States,","Spanish,English,",,,,1h 25min,Color,,1.33 : 1,5.6/10,5,1,,
"Princesa, una historia verdadera","Stars,Evangelina Elizondo,Salvador Espadas,Martha Navarro,,","Óscar Blancarte,","Óscar Blancarte,","Comedy,Drama,",,"September 28, 2018 (Mexico)","Mexico,","Spanish,","Leos Films,Conaculta,Instituto Mexicano de Cinematografía (IMCINE),",,,1h 50min,Color,,,3.6/10,5,,,
Deep Purple with Orchestra Live in Verona,"Stars,Don Airey,Ian Gillan,Roger Glover,,","Chris Cowey,",,"Music,",,"October 21, 2014 (United States)","United States,","English,","Eagle Vision,",,,1h 55min,Color,,,7.0/10,13,,,
Zhaqsylyq,"Sanurzhan Suleimen,","Kairbekov Bakhyt,","Kairbekov Bakhyt,","Drama,Sport,",,2020 (Kazakhstan),"Kazakhstan,","Kazakh,","Kazakhfilm Studios,",,,,Color,,,,,,,
Kentut,"Stars,Deddy Mizwar,Ira Wibowo,Keke Soeryo,,","Aria Kusumadewa,","Aria Kusumadewa,","Comedy,Drama,",,"June 1, 2011 (Indonesia)","Indonesia,","Indonesian,","Citra Sinema,",,,1h 30min,Color,,,4.8/10,30,1,,
Reclusion,"Stars,Irina Abraham,Kyle Burns,Jack W. Clarke III,,","Andrew McGowan,","Andrew McGowan,","Horror,Thriller,",,2012 (United States),"United States,","English,","The Devil You Know Productions,",,"$10,000 (estimated)",1h 24min,Color,,2.35 : 1,5.5/10,19,,,
Desert,,"Guilherme Weber,",,"Drama,",,,"Brazil,","Portuguese,",,,,1h 44min,Color,,,,,,,
Gercek Kesit: Manyak,,,,,,"March 23, 2018 (Turkey)","Turkey,","English,",,"$21,321",,,Color,,,5.7/10,39,,,
Pájaros Negros,"Stars,Juan Alari,Jorge Booth,Luciano Cazaux,,","Fercks Castellani,","Fercks Castellani,","Thriller,",,"October 15, 2015 (Argentina)","Argentina,","Spanish,",,,,,Color,,,6.0/10,26,1,5,
How Not to Disappear Completely,"Stars,Damien Walsh,Kane Oliver Parry,Emma Whittaker,,","Stuart J. Parkins,","Stuart J. Parkins,","Drama,Romance,",,"September 19, 2015 (United Kingdom)","United Kingdom,","English,","Beyond Mirrors,Mountview Films,",,,1h 14min,Black and White,,2.35 : 1,8.8/10,8,,,
Sushi und Gomorrha,"Stars,Sven Brormann,Peter Fieseler,Thomas Hintze,,","Lars Jordan,",,"Drama,",,"February 2, 2012 (Germany)","Germany,","German,","Low Definition Films,",,,,Color,,,,,,,
Orange is the New Musical,"Stars,Alexandra Grey,Bailey Humiston,Meredith Anne Bull,,","Veronica Vasquez,","Jared Goode,Veronica Vasquez,","Comedy,",,"January 5, 2016 (United States)","United States,","English,","Kefi Studios,",,"$25,000 (estimated)",1h 28min,Color,,,,,,,
American Tender,"Stars,Nelle June Anderson,Frank Foster-Bolton,Tyson Lietz,,","C.J. Renner,","C.J. Renner,","Action,Drama,Romance,",,"October 18, 2018 (United States)","United States,","English,",,,,1h 23min,Color,,,4.6/10,6,1,1,
Angels World Love Angel Remix,"Alorangel,","Angel,",,"Music,",,"February 19, 2020 (United States)","United States,","English,","EARecords,",,,,Color,,,,,,,
Theta,"Stars,Joshua Patrick Dudley,Rachel Alexandria Arnold,Ashley Younger,,","Joshua Patrick Dudley,","Joshua Patrick Dudley,","Horror,",,"April 10, 2019 (United States)","United States,","English,","JDuDs Productions,",,"$3,000 (estimated)",1h 30min,Color,,,,,,,
Güelcom tu Colombia,"Hassam,Jorge Herrera,Alexandra Restrepo,","Ricardo Coral,",,,,"September 27, 2015 (Colombia)",,,,"$598,593",,,,,,4.2/10,48,1,,
Odödliga,,"Andreas Ohman,","Andreas Ohman,","Adventure,Drama,Romance,",,,"Sweden,","Swedish,",,,,1h 47min,Color,,,3.8/10,9,,,
Pincus,"Stars,Paul Fenster,Dietmar Franusch,Christi Idavoy,,","David Fenster,","David Fenster,","Comedy,Drama,",,"June 16, 2012 (United States)","United States,","English,",,,,,Color,,,6.8/10,35,1,6,
