title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Kanojo ga sono na wo shiranai toritachi,"Stars,Yû Aoi,Sadao Abe,Tôri Matsuzaka,,","Kazuya Shiraishi,","Mahokaru Numata,Taeko Asano,","Drama,Mystery,",IIB,"May 24, 2018 (Hong Kong)","Japan,","Japanese,","C&I Entertainment,","$4,670",,2h 3min,Color,,,6.3/10,776,3,7,
Miracle in East Texas,"Stars,Tyler Mane,Kevin Sorbo,John Ratzenberger,,","Kevin Sorbo,","Dan Gordon,","Drama,",Rated PG for mild thematic elements and some suggestive material,September 2019 (Canada),"Canada,United States,","English,","Alberta Film Projects,E.T.O Films,",,,1h 40min,Color,,,4.1/10,103,,,
The Nest (Il nido),"Stars,Francesca Cavallin,Ginevra Francesconi,Justin Korovkin,,","Roberto De Feo,","Writers,Roberto De Feo,Lucio Besana,Margherita Ferri,,","Horror,Mystery,",,"August 15, 2019 (Italy)","Italy,","Italian,","Colorado Film Production,Vision Distribution,Film Commission Torino-Piemonte,","$5,504","€1,300,000 (estimated)",1h 47min,Color,,2.39 : 1,5.7/10,1.3K,9,23,
Snow on Tha Bluff,"Stars,Curtis Snow,Young Blo,Curtis Lockett,,","Damon Russell,","Damon Russell,Curtis Snow,","Crime,Drama,","Rated R for drugs and language throughout, some violent content, drinking and brief nudity","July 12, 2012 (United States)","United States,","English,","Fuzzy Logic Pictures,",,,1h 19min,Color,,,6.7/10,2.4K,21,8,
Kyo kara ore wa!,"Stars,Kento Kaku,Kentaro Ito,Nana Seino,,","Yûichi Fukuda,","Yûichi Fukuda,Hiroyuki Nishimori,","Action,Adventure,Comedy,Drama,",,"March 18, 2021 (Hong Kong)","Japan,","Japanese,",,"$47,866,854",,1h 54min,Color,,,6.1/10,358,1,2,
The Motel Life,"Stars,Emile Hirsch,Stephen Dorff,Doc Divecchio,,","Alan Polsky,Gabe Polsky,","Micah Fitzerman-Blue,Noah Harpster,Willy Vlautin,","Animation,Drama,Mystery,Thriller,","Rated R for sexual content, language, some nudity, brief violent images, and drug references","November 8, 2013 (United States)","United States,","English,","Polsky Films,",,,1h 25min,Color,"Dolby Digital,Dolby Surround 7.1,Datasat,SDDS,",2.35 : 1,5.9/10,3.6K,33,45,61
The Padre,"Stars,Tim Roth,Nick Nolte,Luis Guzmán,,","Jonathan Sobol,","Stephen Kunc,","Crime,Drama,",Rated R for language and some violence,"September 28, 2018 (United States)","Canada,","English,","Darius Films,Téléfilm Canada,",,,1h 38min,Color,,2.35 : 1,5.8/10,1.5K,10,5,
Code Geass: Lelouch of the Rebellion Episode III,"Stars,Jun Fukuyama,Takahiro Sakurai,Yukana,,","Gorô Taniguchi,","Gorô Taniguchi,Ichirô Ôkouchi,","Animation,Action,Sci-Fi,",,"May 26, 2018 (Japan)","Japan,","Japanese,",,,,2h,Color,"Stereo,",1.78 : 1,7.7/10,343,1,,
Tang shan da di zhen,"Stars,Daoming Chen,Chen Li,Yi Lu,,","Xiaogang Feng,","Wu Si,Ling Zhang,","Drama,History,",Not Rated,"July 22, 2010 (Hong Kong)","China,","Mandarin,","Tangshan City Government,China Film Group Corporation (CFGC),Huayi Brothers Media,","$100,297,508","$25,000,000 (estimated)",2h 15min,Color,"Dolby Digital,",2.35 : 1,7.5/10,9K,46,57,
12 Rounds 2: Reloaded,"Stars,Randy Orton,Tom Stevens,Brian Markinson,,","Roel Reiné,","David Benullo,","Action,Adventure,Thriller,","Rated R for violence, language, some sexuality/nudity, and brief drug use","June 4, 2013 (United States)","United States,","English,","WWE Studios,",,"$4,000,000 (estimated)",1h 35min,Color,,1.78 : 1,5.3/10,5.5K,14,33,
