title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
A United Kingdom,"Stars,David Oyelowo,Rosamund Pike,Tom Felton,,","Amma Asante,","Guy Hibbert,Susan Williams,","Biography,Drama,History,Romance,",Rated PG-13 for some language including racial epithets and a scene of sensuality,"November 25, 2016 (United Kingdom)","Czech Republic,United Kingdom,France,United States,","Tswana,English,","Fox Searchlight Pictures,Pathe UK,Pathé,","$14,459,330","$14,000,000 (estimated)",1h 51min,Color,,2.35 : 1,6.9/10,16K,91,167,65
Save Yourselves!,"Stars,Sunita Mani,John Reynolds,Ben Sinclair,,","Alex Huston Fischer,Eleanor Wilson,","Alex Huston Fischer,Eleanor Wilson,","Adventure,Comedy,Sci-Fi,",Rated R for language.,"October 2, 2020 (United States)","United States,","English,","Keshet Studios,Last Rodeo Studios,Washington Square Films,","$301,162",,1h 33min,Color,,1.85 : 1,5.7/10,6K,186,64,67
El cuento de las comadrejas,"Stars,Graciela Borges,Oscar Martínez,Luis Brandoni,,","Juan José Campanella,","Writers,Juan José Campanella,Augusto Giustozzi,Darren Kloomok,,","Comedy,Drama,",,"May 16, 2019 (Argentina)","Argentina,Spain,","Spanish,","100 Bares,Televisión Federal (Telefe),Viacom International Studios,","$2,674,635",,2h 9min,Color,"Dolby Surround 7.1,",2.35 : 1,7.3/10,2.7K,10,31,
9/11,"Stars,Charlie Sheen,Gina Gershon,Whoopi Goldberg,,","Martin Guigui,","Martin Guigui,Steven James Golebiowski,Patrick James Carson,","Action,",Rated R for language,"September 7, 2017 (Portugal)","Canada,","English,","Black Bear Studios,Primary Wave Entertainment,Sprockefeller Pictures,","$200,229",,1h 30min,Color,"Dolby,",2.35 : 1,4.3/10,3.7K,62,10,20
A Good Marriage,"Stars,Joan Allen,Anthony LaPaglia,Stephen Lang,,","Peter Askin,","Stephen King,","Crime,Drama,Thriller,","Rated R for violence/disturbing images, some sexuality and language","October 3, 2014 (Canada)","United States,","English,","Reno Productions,Goldcrest Features,Cinergy Pictures,",,,1h 42min,Color,"Stereo,",2.39:1,5.3/10,11K,92,54,43
Wolf Creek 2,"Stars,John Jarratt,Ryan Corr,Shannon Ashlyn,,","Greg McLean,","Greg McLean,Aaron Sterns,","Horror,Thriller,",Not Rated,"February 20, 2014 (Australia)","Australia,","English,German,","Screen Australia,The South Australian Film Corporation,Duo Art Productions,","$4,383,978","$7,200,000 (estimated)",1h 46min,Color,"Dolby Digital,",2.35 : 1,6.1/10,19K,127,178,44
Goat,"Stars,Ben Schnetzer,Nick Jonas,Gus Halper,,","Andrew Neel,","Writers,David Gordon Green,Brad Land,Andrew Neel,,","Drama,","Rated R for disturbing behavior involving hazing, strong sexual content and nudity, pervasive language, violence, alcohol abuse and some drug use","September 23, 2016 (United States)","United States,","English,","Killer Films,Fresh Jade,RabbitBandini Productions,","$23,020",,1h 36min,Color,,1.85 : 1,5.7/10,7.7K,26,78,64
Búp Bê Ký Ức: Violet Evergarden,"Stars,Yui Ishikawa,Bob Buchholz,Kira Buckland,,","Haruka Fujita,Taichi Ishidate,","Writers,Kana Akatsuki,Reiko Yoshida,Takaaki Suzuki,,","Animation,Drama,Family,",C13,"November 1, 2019 (Vietnam)","Japan,","Japanese,","ABC Animation,Animation DO,Bandai Namco Arts,","$10,802,913",,1h 30min,Color,"D-Cinema 48kHz 5.1,",2.35 : 1,7.5/10,3.6K,26,14,
Country Strong,"Stars,Garrett Hedlund,Gwyneth Paltrow,Leighton Meester,,","Shana Feste,","Shana Feste,","Drama,Music,",Rated PG-13 for thematic elements involving alcohol abuse and some sexual content,"January 7, 2011 (United States)","United States,","English,","Screen Gems,Maguire Entertainment,Material Pictures,","$20,529,194","$15,000,000 (estimated)",1h 57min,Color,"SDDS,DTS,Dolby Digital,",2.35 : 1,6.3/10,18K,122,137,45
Dylda,"Stars,Viktoria Miroshnichenko,Vasilisa Perelygina,Andrey Bykov,,","Kantemir Balagov,","Kantemir Balagov,Aleksandr Terekhov,","Drama,War,",,"June 20, 2019 (Russia)","Russia,","Russian,","AR Content,Non-Stop Productions,","$1,591,621",,2h 10min,Color,,1.85 : 1,7.1/10,10K,53,133,84
Await Further Instructions,"Stars,Sam Gittins,Neerja Naik,Abigail Cruttenden,,","Johnny Kevorkian,","Gavin Williams,","Horror,Mystery,Sci-Fi,",TV-MA,"October 5, 2018 (United States)","United Kingdom,","English,","Premiere Picture,Shudder Films,","$3,823",,1h 31min,Color,,2.35 : 1,4.8/10,8.1K,341,61,
And Soon the Darkness,"Stars,Amber Heard,Odette Annable,Karl Urban,,","Marcos Efron,","Writers,Jennifer Derwingson,Marcos Efron,Brian Clemens,,","Drama,Horror,Mystery,Thriller,",Rated R for some violence and brief torture,"March 27, 2017 (France)","United States,Argentina,France,","English,Spanish,","Priority Pictures,Abandon Pictures,Anchor Bay Entertainment,","$177,182",,1h 31min,Color,"Dolby Digital,",2.35 : 1,5.1/10,17K,80,74,
Ngô Làm Triêu Phú,"Stars,Owen Wilson,Zach Galifianakis,Amy Poehler,,","Matthew Weiner,","Matthew Weiner,","Comedy,Drama,","Rated R for language, drug use and some sexual content/nudity","September 19, 2014 (Vietnam)","United States,","English,","Gilbert Films,","$594,396",,1h 54min,Color,,,5.3/10,16K,59,49,37
Puncture,"Stars,Chris Evans,Mark Kassen,Vinessa Shaw,,","Adam Kassen,Mark Kassen,","Paul Danziger,Chris Lopata,Ela Thier,","Biography,Drama,","Rated R for drug use, language, some nudity and a sexual reference","March 15, 2012 (Thailand)","United States,","English,French,","Cherry Sky Films,Kassen Brothers Production,LikeMinded Pictures,","$123,700",,1h 40min,Color,"Dolby Digital,",2.35 : 1,6.8/10,24K,62,58,54
Calm with Horses,"Stars,Cosmo Jarvis,Barry Keoghan,Liam Carney,,","Nick Rowland,","Joe Murtagh,Colin Barrett,","Crime,Drama,","Rated R for some strong violence, pervasive language, drug use and brief nudity","March 13, 2020 (United Kingdom)","United Kingdom,Ireland,","English,","Film 4,DMC Film,Element Pictures,","$103,162",,1h 40min,,,2.39:1,6.9/10,4.6K,77,60,67
Offender,"Stars,Joe Cole,English Frank,Kimberley Nixon,,","Ron Scalpello,","Paul Van Carter,","Action,Crime,Drama,Thriller,",Not Rated,"August 8, 2012 (United Kingdom)","United Kingdom,","English,","Gunslinger,","$183,049","$2,000,000 (estimated)",1h 42min,Color,,1.78 : 1,6.2/10,4.7K,19,21,
Piercing,"Stars,Christopher Abbott,Laia Costa,Mia Wasikowska,,","Nicolas Pesce,","Ryû Murakami,Nicolas Pesce,","Horror,Mystery,Thriller,","Rated R for aberrant violent and sexual content, nudity, and language","February 1, 2019 (United States)","United States,","English,Portuguese,","BorderLine Films,Borderline Presents,Memento Films International,","$149,211",,1h 21min,Color,,1.78 : 1,5.6/10,7.1K,77,123,63
Órbita 9,"Stars,Clara Lago,Álex González,Andrés Parra,,","Hatem Khraiche,","Hatem Khraiche,","Drama,Romance,Sci-Fi,",TV-14,"April 7, 2017 (Spain)","Spain,Colombia,","Spanish,English,","Cactus Flower,Dynamo,Mono Films,","$297,682","€4,000,000 (estimated)",1h 35min,Color,,2.35 : 1,5.9/10,7.3K,57,29,
Super Deluxe,"Stars,Vijay Sethupathi,Fahadh Faasil,Samantha Ruth Prabhu,,","Thiagarajan Kumararaja,","Writers,Thiagarajan Kumararaja,Nalan Kumarasamy,Mysskin,,","Comedy,Crime,Drama,Thriller,",Not Rated,"March 29, 2019 (India)","India,","Tamil,","East West Dream Works Entertainment,Tyler Durden and Kino Fist,","$273,191",,2h 56min,Color,"Dolby Atmos,",,8.4/10,13K,213,20,
