title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Elis,"Stars,Andréia Horta,Gustavo Machado,Caco Ciocler,,","Hugo Prata,","Luiz Bolognesi,Vera Egito,Hugo Prata,","Biography,Drama,Music,",,"November 24, 2016 (Brazil)","Brazil,","Portuguese,","Bravura Cinematográfica,Globo Filmes,","$2,295,553",,1h 50min,,,2.35 : 1,6.7/10,1.5K,13,16,
Billie Bob Joe,"Stars,Bridget Messaros,Macey Heslet,Danny Kosco,,","Joe Kowalski,","Joe Kowalski,John Kowalski,","Comedy,Drama,History,",,"August 16, 2015 (United States)","United States,","English,","PogieJoe Productions,",,,1h 37min,Color,,,7.0/10,51,4,,
Peng ran xing dong,"Stars,Mi Yang,Yifeng Li,Shu Chen,,","Tony Chan,","Writers,Tony Chan,Yiliang Xu,Liying Lin,,","Romance,",PG-13,"December 3, 2015 (China)","China,","Mandarin,","H&R Century Pictures Co.,","$22,894,140",,1h 38min,Color,,,5.2/10,225,1,1,
Claw,"Stars,Justin Pavia,Tina Krause,Lina Tanille,,","David Palmieri,","David Palmieri,","Horror,",,"May 25, 2017 (United States)","United States,","English,","Sterling Entertainment,",,"$100,000 (estimated)",1h 36min,Color,,1.78 : 1,2.4/10,127,9,,
The Day of the Purple Sun: Part II,"Margarethe von Stern,Carsten Frank,","Carsten Frank,","Carsten Frank,Margarethe von Stern,","Drama,",,2017 (Germany),"Germany,","German,","Quiet Village Filmkunst,",,,1h 13min,Color,,16 : 9,8.3/10,15,2,,
Sanky Panky 2,"Stars,Fausto Mata,Tony Pascual,Aquiles Correa,,","José Enrique Pintor,","José Enrique Pintor,Miguel Alcantara,","Comedy,",PG-13,"October 31, 2013 (Dominican Republic)","Dominican Republic,","Spanish,","Premium Latin Films,",,,1h 39min,Color,,,6.2/10,86,,,
Fugitive Dreams,"Stars,April Matthis,Robbie Tann,Scott Shepherd,,","Jason Neulander,","Jason Neulander,Caridad Svich,","Drama,",,"August 31, 2020 (Canada)","United States,",,"Chemistry Laboratories,",,"$1,300,000 (estimated)",1h 37min,,,,8.5/10,13,11,,
Prodigal Husband,"Stars,Thomas K. Akins Jr.,Vivia E. Armstrong,Kike Ayodeji,,","Nancy Bellany,","Nancy Bellany,","Drama,Family,",,"November 9, 2020 (United States)","United States,","English,","Jayna Entertainment,",,,1h 27min,Color,,,8.2/10,6,1,,
Weldi,"Stars,Mohamed Dhrif,Mouna Mejri,Zakaria Ben Ayyed,,","Mohamed Ben Attia,","Mohamed Ben Attia,","Drama,",,"November 11, 2018 (Tunisia)","Tunisia,Belgium,France,Qatar,","Arabic,","Nomadis Images,Les Films du Fleuve,Tanit Films,",,"€2,000,000 (estimated)",1h 44min,Color,,2.35 : 1,6.5/10,316,14,,
Around the Sun,"Cara Theobold,Gethin Anthony,","Oliver Krimpas,","Jonathan Kiefer,","Drama,",,"August 4, 2020 (United Kingdom)","United Kingdom,","English,","Execution-Dependent Films,",,,1h 18min,Color,,,5.7/10,261,34,29,
Made in China,"Stars,Ethan Landry,Estrella Loo,Kevin Tian,,","Brendan Merrill,","Ethan Landry,Brendan Merrill,","Adventure,Crime,Drama,Mystery,Romance,Thriller,",,2020 (United States),"United States,China,","Mandarin,English,",,,,1h 15min,Color,,16:9 HD,4.8/10,47,3,,
