title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
No controles,"Stars,Unax Ugalde,Alexandra Jiménez,Julián López,,","Borja Cobeaga,","Borja Cobeaga,Diego San José,","Comedy,Romance,",,"January 5, 2011 (Spain)","Spain,","Spanish,","Antena 3 Films,Euskal Irrati Telebista (EiTB),Sayaka Producciones Audiovisuales,",,,1h 40min,Color,,,5.9/10,1.1K,3,3,
'NORMAL ' (Real Stories from the sex industry),"Stars,Tonia Sotiropoulou,Matthew Crowley,Rebecca Root,,","Nicola Mai,","Nicola Mai,","Biography,Drama,News,",,October 2012 (United Kingdom),"United Kingdom,Greece,Albania,","English,",,,,1h 5min,Color,,,5.9/10,17,1,,
I Liviatani,"Stars,Giovanni Anzaldo,Fortunato Cerlino,Giulia Cragnotti,,","Riccardo Papa,","Antonio Cardia,Riccardo Papa,","Comedy,",,"July 27, 2020 (Italy)","Italy,France,","Italian,","Camaleo,Candide Films,Play Entertainment,",,,1h 40min,Color,,16:9 HD,7.0/10,18,,,
72 Hours: A Brooklyn Love Story?,"Stars,Melvin Mogoli,Andrea-Rachel Parker,Erinn Westbrook,,","Raafi Rivero,","Bilal Ndongo,Raafi Rivero,","Drama,",,"June 2, 2016 (United States)","United States,","English,","Reel Works Teen Filmmaking,",,,1h 18min,Color,,,7.0/10,25,1,,
Main Bhi NRI,"Stars,Arun Saluja,Sunita Bhatta,Naini Dave,,","Sanjay Mengar,","Sanjay Mengar,","Drama,",,"May 31, 2020 (Australia)","Australia,","Hindi,","Sanjay Mengar Films,",,,1h,Color,,2.35 : 1,9.8/10,7,5,,
Smile,"Stars,Mercedes Müller,Malte Audick,Christoph Bach,,","Steffen Köhn,","Prodromos Antoniadis,Silke Eggert,Steffen Köhn,","Adventure,Drama,Music,",,"April 13, 2019 (Germany)","Germany,Hungary,","German,","Das Kleine Fernsehspiel (ZDF),Deutsche Film- und Fernsehakademie Berlin (DFFB),Mafilm,",,,1h 21min,Color,,,5.4/10,41,2,,
Sutoroberî naito,"Stars,Hidetoshi Nishijima,Yûko Takeuchi,Shôta Sometani,,","Yûichi Satô,","Tetsuya Honda,","Crime,Thriller,",,"January 26, 2013 (Japan)","Japan,","Japanese,","Fuji Television Network,","$21,940,182",,2h 7min,Color,"Dolby Digital,",2.35 : 1,6.2/10,253,1,1,
A Fighting Season,"Stars,Clayne Crawford,Lew Temple,JB Majors,,","Oden Roberts,","Oden Roberts,","Drama,War,",,"May 26, 2017 (United Kingdom)","United States,","English,","San Francisco Film Society,San Francisco Film Society,",,"$1,200,000 (estimated)",1h 22min,Color,,,6.2/10,144,3,3,
Artichoke,"Stars,Vincenzo Nicoli,Christopher Torretto,Greg Hobbs,,","Fernando Antonio Maffei,","Lawrence Donello,Mellissa Donello,","Crime,",,2020 (United Kingdom),"United Kingdom,",,"Artichoke Movie,TestaRossa Productions,Chilli Rose Productions,",,,1h 15min,,,,,,,,
Kiseki no ringo,"Stars,Sadao Abe,Miho Kanno,Mieko Harada,,","Yoshihiro Nakamura,","Takuji Ishikawa,Tomoko Yoshida,Yoshihiro Nakamura,","Drama,",,"June 8, 2013 (Japan)","Japan,","Japanese,","East Japan Marketing & Communications Inc.,Gentosha,Hakuhodo DY Media Partners,","$9,737,264",,2h 9min,Color,,,6.8/10,256,3,3,
The Milky Way,"Stars,Dean Roberts,Sarah Armstrong,Samuel Clemens,,","Tor Mian,","Tor Mian,","Comedy,Drama,",,"April 19, 2015 (United Kingdom)","United Kingdom,","English,","Hydra Films RKM,",,,1h 37min,Color,,,6.9/10,27,1,,
Luccas Neto em O Mapa do Tesouro,"Giovanna Alparone,Luccas Neto,","Lucas Margutti,",,"Family,",,"September 13, 2020 (Brazil)","Brazil,","Brazilian Sign Language,",,,"€1,000,000 (estimated)",1h 31min,,,,1.7/10,32,,,
The Pyramid,"Stars,Chiara Acaccia,Luigi Bassi,Marco Battaglia,,","Directors,Luca Alessandro,Simone Chiesa,Alex Visani,,","Writers,Luca Alessandro,Simone Chiesa,Raffaele Ottolenghi,,","Horror,",Not Rated,"June 15, 2013 (Italy)","Italy,","English,Italian,","Empire Video Alex Visani,",,,1h 30min,Color,,,4.1/10,131,1,13,
An Ocean between Us,"Stars,Alfredo Espinoza,María Josefina Viteri,Ferran Herrera,,","Pablo Arturo Suarez,","Antonella Frisone,Pablo Arturo Suarez,","Drama,Family,",,,"Ecuador,","Spanish,",,,,1h 35min,Color,,,6.7/10,7,2,,
419,"Stars,Mike Ivers,Scott Kerns,Ned Thorne,,","Ned Thorne,",,"Crime,Drama,Thriller,",TV-MA,"June 7, 2012 (United States)","United States,South Africa,","English,Xhosa,","120dB Films,Indalo Productions,",,,1h 24min,Color,,,6.1/10,60,1,1,
Before the Border,"Stars,Khadijjah Mote,Delon de Metz,Joshua Leary,,","Tom Fox Davies,","Tom Fox Davies,","Adventure,Comedy,Drama,",,"August 15, 2015 (United States)","United States,","English,","Grant Larson Productions,",,,1h 30min,Color,,16:9 HD,5.9/10,43,,,
Sanju Weds Geetha,"Stars,Srinagar Kitty,Ramya,Doddanna,,","Nagashekar,","Nagashekar,","Drama,Romance,",,"April 1, 2011 (India)","India,","Kannada,","Guruu Raaghavendhra Productions,",,,2h 15min,Color,,,6.4/10,55,,,
King Lear,"Stars,Peter Holdway,Jim Zidar,Jared Doreck,,","Alexander Barnett,","William Shakespeare,","Drama,",,October 2017 (United States),"United States,","English,","Rebellion Films,Van Gogh Productions,",,,3h 53min,Color,"12-Track Digital Sound,",16:9 HD,8.2/10,26,2,,
Scandal in 97,"Stars,Roger Ringrose,Ryan Early,Tracy Bargate,,","Sam Prudence,","Sam Prudence,Jamie Touche,","Thriller,",,"November 30, 2020 (United Kingdom)","United Kingdom,","English,","The Evil Corporation,Lakeside Pictures,",,,1h 25min,Color,,,4.7/10,45,3,1,
Sacracide,"Stars,Holly Weston,Daniel O'Meara,Romain Levi,,","Mungo Benson,","Mungo Benson,","Horror,",,2017 (United Kingdom),"United Kingdom,","English,","Kamrakasi Films,",,,1h 30min,Color,,,,,,,
Lune de miel,"Stars,Judith Chemla,Arthur Igual,Brigitte Roüan,,","Élise Otzenberger,","Mathias Gavarry,Élise Otzenberger,","Comedy,",,"June 12, 2019 (France)","France,","French,","Rectangle Productions,Le Pacte,NJJ Entertainment,",,,1h 28min,Color,,1.85 : 1,5.9/10,113,4,3,
Chain Mail,"Stars,Shy Carlos,Caleb Santos,Meg Imperial,,","Adolfo Alix Jr.,","Writers,Agnes De Guzman,Adolfo Alix Jr.,Jerry Gracio,,","Drama,Horror,Mystery,Thriller,",PG-13,"July 22, 2015 (Philippines)","Philippines,","Tagalog,Filipino,","Viva Films,",,,1h 21min,Color,,,4.6/10,32,1,,
Riding in Tandem,"Stars,Jason Abalos,Khalil Ramos,Joem Bascon,,","Toto Natividad,","Toto Natividad,Jerry Gracio,","Action,",,"October 13, 2017 (Philippines)","Philippines,","Filipino,Tagalog,","CineBro,",,,1h 30min,,,,7.0/10,9,,,
Mennesker bliver spist,"Stars,Bodil Jørgensen,Erik Clausen,Lærke Winther,,","Erik Clausen,","Erik Clausen,Louise Clausen,","Comedy,Drama,",,"February 26, 2015 (Denmark)","Denmark,","Danish,","Clausen Film,Danmarks Radio (DR),Det Danske Filminstitut,","$2,651,302","DKK 17,500,000 (estimated)",1h 44min,Color,,,6.6/10,498,3,2,
La Otra Penélope,"Stars,Shalim Ortiz,Richard Douglas,Francisco Gattorno,,","Bladimir Abud,","Álvaro Collar,Andrés L. Mateo,Alfonso Suárez,","Crime,Drama,History,",,"October 31, 2020 (Dominican Republic)","Dominican Republic,","Spanish,","Código Tres Films,Fabud Films,",,"DOP 51,997,247 (estimated)",1h 30min,Color,"Dolby Digital,",1.85 : 1,9.0/10,34,1,,
Chu lian ri ji,"Stars,Venus Wong,Edward Ma,Jason Fu,,","Crosby Yip,","Crosby Yip,","Comedy,Romance,",,"March 2, 2017 (Hong Kong)","Hong Kong,","Cantonese,","To Dream Culture Entertainment,","$316,528",,1h 54min,Color,,,6.4/10,98,2,,
Little Investigators,"Stars,Kevin Austin,Jamaya Barber,Mariah Barr,,","Countrified Wedman,Keisha L. Michelle,","Countrified Wedman,",,,"April 2, 2017 (United States)","United States,","English,","The Dreamality Corp,",,"$2,000 (estimated)",,Color,,,,,,,
The Pastor's Daughters,"Stars,Althria Berry-Goebel,Sydnee Simone,Alethea Bailey,,","Sydnee Simone,","Karlas Powell,","Drama,",Not Rated,2016 (United States),"United States,","English,","GreaterWorks Filming Company,Harvest Media,",,"$50,000 (estimated)",1h 14min,Color,,,5.3/10,7,,,
Nana to Kaoru: Chapter 2,"Stars,Madoka Asai,Miku Ohno,Saki Seto,,","Atsushi Shimizu,","Ryûta Amazume,Atsushi Shimizu,","Drama,Romance,",,"September 8, 2012 (Japan)","Japan,","Japanese,","Video Audio Project (VAP),",,,1h 15min,Color,,,5.1/10,55,1,,
Konets prekrasnoy epokhi,"Stars,Ivan Kolesnikov,Svetlana Khodchenkova,Fyodor Dobronravov,,","Stanislav Govorukhin,","Sergei Dovlatov,Stanislav Govorukhin,","Comedy,Drama,Romance,",,"October 1, 2015 (Russia)","Russia,","Russian,Estonian,","Film Studio ""Vertical"",","$214,407",,1h 38min,,,,6.4/10,380,7,,
Spirit of Love: The Mike Glenn Story,"Stars,Michael Adams,Willie Brown Jr.,Neil Brown,,","Darla Rae,","Darla Rae,","Family,Sport,",Rated PG for mild thematic material and some language including a racial epithet,"August 1, 2014 (United States)","United States,","English,","Film It Productions,",,,1h 39min,Color,,16:9 HD,8.2/10,63,8,4,
Mazlum Kuzey & Kuddusi 2 La! Kasada Para Var!,"Stars,Önder K. Açikbas,Mustafa Çelik,Ahmet Dursun,,","Önder K. Açikbas,","Önder K. Açikbas,","Comedy,",,"April 12, 2019 (Turkey)","Turkey,","Turkish,","Eyes Yapim,","$24,612",,1h 34min,Color,"Stereo,",1.85 : 1,2.5/10,78,1,,
