title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
KL Wangan,"Stars,Faizal Hussein,Pekin Ibrahim,Kazuto Soon,,","Pekin Ibrahim,","Pekin Ibrahim,","Action,",,"December 21, 2017 (Malaysia)","Malaysia,","Malay,","Centro Pictures,",,"MYR 7,100,000 (estimated)",1h 30min,Color,,,4.9/10,80,,,
El paseo 3,"Stars,Alberto Barrero,Margálida Castro,Claudia Liliana González,,","Juan Camilo Pinzon,","Dago García,","Comedy,",,2013 (Colombia),"Colombia,","Spanish,",,"$2,991,101",,,Color,,,2.2/10,156,1,,
8 Minutes and 19 Seconds,"Stars,Tsvetan Aleksiev,Ivan Barnev,Irmena Chichikova,,","Directors,Petar Valchanov,Kristina Grozeva,Nadejda Koseva,,","Writers,Georgi Gospodinov,Kristina Grozeva,Nadejda Koseva,,","Drama,",,"March 17, 2018 (Bulgaria)","Bulgaria,","Bulgarian,","VIP media film,",,,,Color,,,6.6/10,9,,,
Vampires: Rise of the Fallen,"Stars,Jessica Felice,Johnny Alonso,Shawn Anthony,,","Shawn Anthony,","Shawn Anthony,","History,Horror,",,"December 21, 2012 (United States)","United States,","English,","HellFire Club Studio Pictures,",,"$500,000 (estimated)",,Color,,,3.3/10,59,4,1,
Lost Luck,"Stars,Bruce Greenwood,Nick Zano,Maksim Chmerkovskiy,,",,,"Romance,",,"December 6, 2013 (United States)","United States,","English,","N.G. Films,",,"$2,000,000 (estimated)",,Color,,,8.1/10,21,,,
The Hag,"Jenisea Phoenix,Alex Lee Mauney,Amanda LeChette,","Tom Logan,","Olympia Parks,","Horror,",,"March 28, 2018 (United States)","United States,","English,","The Video Fan Club,",,"$1,000,000 (estimated)",1h 40min,Color,,,,,,,
Curry Munchers,"Stars,Aunanda Naaido,Alison Titulaer,Ben Mitchell,,","Cristobal Araus Lobos,","Writers,Padma Akula,Marius Botha,Billy Woolsey,,","Comedy,Romance,",,"February 23, 2011 (Fiji)","New Zealand,","English,Hindi,","Mahayana Films,","$30,906","NZ$800,000 (estimated)",1h 50min,Color,,1.78 : 1,6.5/10,104,29,,
Guai tan,"Stars,Zhu Zhu,Feiyang Yang,Yufei Shi,,","Meng Tian,Xuchu Xian,Wai-Man Yip,","Xiaoyang Ding,","Drama,Horror,Romance,Thriller,",,"January 23, 2015 (China)","China,Hong Kong,","Mandarin,Cantonese,","Anhui Jinniu Entertainment Investment,Beijing Era Influence Entertainment,Beijing Times Films,",,,,Color,,,5.0/10,12,,,
4K Fireplace,,,,"Reality-TV,",Not Rated,September 2015 (United States),,,,,,3h 1min,,,,7.7/10,46,,,
Mujer conejo,"Gloria Carrá,Luciano Cáceres,Haien Qiu,","Verónica Chen,","Inés Bortagaray,Verónica Chen,","Thriller,",,"October 10, 2013 (Argentina)","Argentina,Spain,Venezuela,","Spanish,","Bambú Cine,Centro Nacional Autónomo de Cinematografía (CNAC) (I),HD Argentina,","$7,510","ARS 2,000,000 (estimated)",1h 21min,Color,,2.35 : 1,5.0/10,40,1,7,
Luna,"Stars,Paulo André,Guto Borges,Thales Braga,,","Cris Azzi,","Cris Azzi,","Drama,",,"September 17, 2018 (Brazil)","Brazil,","Portuguese,","Delícia Filmes,",,,1h 30min,Color,,,6.4/10,16,,,
Mali div,"Stars,Juraj Aras,Karlo Baresic,Zana Bumber,,","Igor Goic,","Branimir Cakic,","Drama,",,2013 (Croatia),"Croatia,","Croatian,","Kreathia Studio,",,,1h 35min,Color,,,7.8/10,57,,,
Karma: What Goes Around Comes Around,"Stars,Seung-Yeon Han,Bit-na Wang,Kim Yeong-Hoon,,","Sang-hee Han,",,"Horror,",,"September 12, 2020 (South Korea)","South Korea,","Korean,","Kortop Media,",,,,Color,,,4.3/10,6,,,
Valentinas vienas,"Stars,Vaida Butyte,Agne Grudyte,Darius Gumauskas,,","Directors,Simonas Askelavicius,Edita Kabaraite,Ricardas Marcinkus,,",,"Comedy,Romance,",,"February 8, 2013 (Lithuania)","Lithuania,","Lithuanian,","Tauras Films,Bulve productions,Litl Baz Pictures,",,,1h 37min,,,,6.3/10,1.4K,,,
Toshokan sensô - kakumei no tsubasa,"Stars,Megumi Han,Marina Inoue,Akira Ishida,,","Takayuki Hamana,","Hiro Arikawa,Kenji Konuta,","Animation,Action,Comedy,Romance,",,"June 16, 2012 (Japan)","Japan,","Japanese,","Production I.G.,","$2,091,309",,1h 45min,Color,,,6.8/10,102,,,
