title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Street Omen,"Stars,Christopher Benson,Corey Benson,Johnathan Benson,,","Gregory T. Woods,","Gregory T. Woods,","Action,Crime,",,2013 (United States),"United States,","English,",,,,,Color,,,,,,,
Mir,,"Gonzalo G. Palmeiro,",,,,,"Spain,",,,,,1h 30min,Color,,,,,,,
xin yang zhe,"Stars,Eric Huang,Li-ke Wang,Youbin Li,,","Hu Yang,","Haijiang Li,","War,",,"August 24, 2018 (China)","China,",,,"$1,630,917",,1h 44min,Color,,,,,,,
The Forewarning,"Stars,Richard Perry,Marina O'Shea,Caroline Colomei,,","Andy Robinson,","Andy Robinson,","Drama,Mystery,",,"November 10, 2011 (United Kingdom)","United Kingdom,","English,","Innervision Films,",,,2h 10min,Black and White,,,,,,,
Zombies in Hertford,"Stars,Emma Burdett,Sara Louise Campbell,Michael Curtis,,","Michael Curtis,","Michael Curtis,","Comedy,Horror,",,"July 5, 2015 (United Kingdom)","United Kingdom,","English,",,,"£2,500 (estimated)",1h 45min,Color,,,,,,,
Lost in the Crack,"Stars,Rob Lutz,Justin Alvis,Katherine Archibald,,","Rob Lutz,","Fiona Cambell,Steve Dinyer,Rob Lutz,","Crime,Drama,",,,"United States,","English,",,,,2h 17min,Color,,,6.7/10,8,,,
Villa Greta,"Stars,Frank Bally,Lex Bezuijen,Mundo Birdcatcher,,","Paul Bezuijen,","Paul Bezuijen,Kim Lockhorn,","Drama,Mystery,Thriller,",,,"Netherlands,","Dutch,",,,,1h 32min,Color,,16:9 HD,7.6/10,8,,,
Le ombre degli angeli,"Stars,Piero Maggiò,Olimpia Marmoross,Alessandro Parrello,,","Igor Maltagliati,","Igor Maltagliati,","Drama,",,"May 26, 2010 (Italy)","Italy,","Italian,","West 46th Films,",,"€490,000 (estimated)",1h 35min,Color,,2.35 : 1,7.3/10,8,,,
Dragon Strike,"Ronald Koontz,","Ronald Koontz,","Ronald Koontz,","Crime,",,"May 14, 2014 (United States)","United States,","English,",,,"$1,000 (estimated)",,,,,,,,,
Family After All,"Stars,Ashlei Colgate-Edwards,Eric Lewis,Tasha Poullard,,","Aprill Renee,","Ashlei Colgate-Edwards,Desirae Hoover,","Drama,",,"September 27, 2018 (United States)","United States,","English,","TV I.M.A.G.E Productions,",,"$15,000 (estimated)",,Color,,,,,,,
Serial Dater,,"Carlos Dixon,",,"Comedy,",,,"United States,","English,",,,,1h 30min,Color,,,,,,,
Tempête,,,,,,"February 28, 2016 (France)",,,,"$107,849",,,,,,,,,,
Le Roi Pognon,"Quentin de Palézieux,Sébastien Fouillade,","Directors,Jérémie Fazan,Berney Marc,Fabien Monod,,","Fabien Monod,Raynald Monod,","Comedy,",,"December 7, 2012 (Switzerland)","Switzerland,","French,","Le Chantier Collectif,",,"CHF 70,000 (estimated)",1h 18min,Color,,16 : 9,,,,,
Desperate Plains,"Stars,Scotty B,Gen Celle,Tyra Charles,,","Joe Morford,","Joe Morford,Mi Yo,","Drama,",,,"Canada,United States,","English,",,,,1h 30min,Color,,,,,,,
