title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Cuộc Gọi Định Mệnh,"Stars,Huy Khanh,Van Phuong,Hieu Hien,,","Ta Huy Cuong,","Tamir Bat-Ulzii,","Comedy,Romance,",C16,"March 1, 2019 (Vietnam)","Vietnam,","Vietnamese,",,"$21,651",,1h 33min,Color,,,,,,,
"Good Mourning, Lucille","Stars,Najarra Townsend,Richard Banker,Sarah Connine,,","Vanessa Libertad Garcia,","Vanessa Libertad Garcia,Shannon Constantine Logan,","Comedy,Mystery,",Not Rated,"January 1, 2014 (United States)","United States,","English,","Constant Alchemy Productions,",,"$45,000 (estimated)",1h 15min,Color,,,5.8/10,46,2,,
Manchester City F.C. vs Chelsea Football Club,,,,"Action,",,"November 23, 2019 (United Kingdom)","United Kingdom,","English,",,,,1h 37min,Color,,,,,,,
0009: The Sharks Make Contact,"Stars,Cynthia Abrams,Basir Al-Amin,Devdas Anand,,","Iki Ènèng,","Iki Ènèng,","Animation,Comedy,Musical,Sci-Fi,",,"April 23, 2019 (Sweden)","Sweden,","English,Ukrainian,Indonesian,Romanian,Hindi,Arabic,Estonian,German,Mandarin,Spanish,","Ènèng Studios,",,SEK 105 (estimated),2h 13min,Color,,,1.9/10,80,2,1,
Benny the Bum,"Stars,Larry Andrews,Val Cantagallo,Jon Cross Sr.,,","Daniel Cantagallo,Paul Cantagallo,","Daniel Cantagallo,Paul Cantagallo,","Comedy,Crime,Romance,",,,"United States,","English,",,,,1h 37min,Color,,,2.1/10,56,,,
Seeking Nirvana,"Stars,Danny Boushebel,Nicky Figueredo,Logann Grayce,,","Billy Tooma,","Evan Marshall,Billy Tooma,","Drama,",Not Rated,"January 25, 2012 (United States)","United States,","English,","Icon Independent Films,",,"$10,000 (estimated)",,Color,"Dolby Digital,",,6.8/10,15,,,
Vishayam Veliye Theriya Koodadhu,"Ranga,Sendrayan,","Raghavendra,",,"Drama,",,"February 1, 2015 (India)","India,","Tamil,","Open Eye Theaatres,",,,2h 25min,Color,,,,,,,
Royal Father's 2,"Stars,Fabian Adibe,Saraphina Amaechi,Jibola Dabo,,","Theodore Anyanji,","Chisom Juliet Okere,","Drama,",,2014 (Nigeria),"Nigeria,","English,","Divine Touch Productions,",,,55min,Color,,,,,,,
La jaula,"Carolina Meijer,Xavier Nuñez,","Marcos Cabotá,","Marcos Cabotá,","Thriller,",,"June 14, 2019 (Spain)","Spain,","Spanish,","Nova Televisió,",,"€90,000 (estimated)",,Color,,2.35 : 1,5.5/10,14,1,,
Tagged!,"Stars,Elizabeth Edwards,Austin Hammesfahr,Katherine Laczko,,","John C. Lewis,","Nicola Cuti,","Drama,",,"August 6, 2011 (United States)","United States,","English,","Ni-Cola Entertainment,",,"$10,000 (estimated)",1h 28min,Color,,16:9 widescreen,7.0/10,9,,,
Kathirvel Kaaka,"Stars,Manoj K. Bharathi,Santhana Bharathi,Karunas,,","V.N. Premkumar,","V.N. Premkumar,","Drama,",,"October 30, 2015 (India)","India,","Tamil,","Sri Kaliyamman Films,",,,1h 56min,Color,,,,,,,
Palmos,"Stars,Alexandre Alonso,Marina Cestari,Regina Gaia,,","Alexandre Alonso,",,"Horror,",,"April 6, 2015 (Brazil)","Brazil,United States,","English,","ACAFilmes,Matthew Martino Benevolent Fund,",,"R$1,500 (estimated)",1h 20min,Color,,,6.2/10,404,,,
Broken Orbit,"Stars,Lori Minnetti,Sam Morningstar,Michael Denk,,","Patrik Beck,","Patrik Beck,","Sci-Fi,",,"December 1, 2012 (United States)","United States,","English,","Electric Crayon Studio,",,,,Color,,,,,,,
Iniquity Redux,"Stars,Ray Arce,Stan Dixon,Brian Jesiolowski,,","Joshua Coates,","Joshua Coates,","Crime,Romance,",,"November 1, 2020 (United States)","United States,","English,","20/20 Visions Entertainment Group,Casal Media,Maximum Group,",,"$150,000 (estimated)",,Color,,,,,,,
100 metri dal paradiso,"Stars,Arianna Bergamaschi,Giulia Bevilacqua,Giorgio Colangeli,,","Raffaele Verzillo,Fabio Verzillo,","Pier Francesco Corona,Salvatore De Mola,Raffaele Verzillo,","Comedy,",,"May 11, 2012 (Italy)","Italy,","Italian,","Scripta,","$209,640",,1h 35min,Color,,2.35 : 1,5.0/10,65,4,,
Le nouveau locataire,"Stars,François De Brauer,Alyzée Soudet,Sylvie Lachat,,","Marek Nurzynski,","Roland Topor,","Mystery,Thriller,",,2014 (France),"France,","French,","Eicar Paris,TF1,",,"€20,000 (estimated)",45min,Color,,2.35 : 1,,,2,,
