title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Elefantes,"Raúl Alcain,Jorge Tejerina,","Carlos Balbuena,","Luis Arilla,Carlos Balbuena,","Drama,",,2017 (Spain),"Spain,","Spanish,","Filmin,",,,,Black and White,,,,,,,
Poker: Niebezpieczne miasto,"Stars,Pawel Derwisz,Patryk Feszak,Michal Grzesik,,","Radoslaw Kuc,","Radoslaw Kuc,","Crime,",,2019 (Poland),"Poland,","Polish,",,,,,Black and White,,,,,,,
Impathu Roova,,,,"Drama,",,"December 13, 2019 (India)","India,","Tamil,","Ansari Media,",,,1h 52min,Color,,,,,,,
Birmingham City vs Tottenham Hotspur,"Jermaine Jenas,Sebastian Larsson,",,,"Action,",,"January 30, 2010 (United Kingdom)","United Kingdom,","English,",,,,1h 32min,Color,,,,,,,
Serg,"Stars,Kristina Aponte,Rashieda Awan,Sondra Davis,,","Steven Rockson,","Steven Rockson,","Comedy,Drama,Romance,",,,"United States,",,"DesertRock Productions,",,,2h,Color,,,,,,,
Jie di liang,,"Lin Jia,",,"Drama,",,2015 (China),"China,","Chinese,",,,,,Color,,,,,,,
T.I.M: This Is Me,"Stars,Melvyn Hayes,Jerry Anderson,Jamie Robertson,,","Philip Lee Deighton Maw,","Philip Lee Deighton Maw,","Drama,",,2018 (United Kingdom),"United Kingdom,","English,","Di Più Films,",,,,Color,,2.35 : 1,,,,,
Funeral Wake,,,,,,"April 4, 2019 (China)","China,","English,",,"$493,000",,,Color,,,,,,,
Bloopers,"Stars,Jared Crate,Adien Deloe,Breanne Deloe,,","Gavin Presto,","Gavin Presto,","Action,Comedy,Western,",,"December 7, 2014 (United States)",,"English,",,,,1h 39min,Color,,,,,,,
Innuma Nammala Namburanga,"Sudhagar,Thiruveni,","S.R. Balaji,",,"Drama,",,"December 12, 2014 (India)","India,","Tamil,","Aniloops Production,",,,,Color,,,,,,,
