title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Ovia ja lukkoja,"Stars,Elina Hietala,Lotta Kaihua,Santtu Karvonen,,","Dave Berg,Elina Reinikka,","Writers,Dave Berg,Elina Hietala,Lotta Kaihua,,","Drama,",,"June 15, 2011 (Finland)","Finland,","Finnish,","BlueBlanket,Elokuvaosuuskunta Siperia,",,,1h 13min,Black and White,,2.35 : 1,,,,,
The Wild Cats,"Stars,Max Helm,Andy Aughenbaugh,Mark Conway,,","Zach Cortino,","Zach Cortino,","Comedy,",,"October 17, 2017 (United States)","United States,","English,",,,"$2,000 (estimated)",1h 30min,,,16:9 HD,,,,,
Those Who Go to Hell,"Stars,Leo Kei Angelos,Nathaniel Banks,Shawn Bernal,,","Emmanuel Manzanares,","Emmanuel Manzanares,","Action,Drama,Thriller,",,"January 1, 2012 (United States)","United States,","English,","LBP Stunts Chicago,",,"$2,000 (estimated)",1h 40min,Black and White,,,,,,,
September 12,,"Özlem Sulak,","Özlem Sulak,",,,"August 12, 2010 (Switzerland)","Turkey,","Turkish,",,,,1h,Color,,,4.9/10,10,,,
A Recipe for Love,"Stars,Celina Maslikowska,Gosia Pianowska,Karol Ozonek,,","Berenika Bailey,","Berenika Bailey,","Comedy,Drama,Romance,",,"October 27, 2010 (Poland)","Poland,","Polish,",,,"$240,000 (estimated)",55min,Color,,1.78 : 1,,,,,
Underneath,"Marta Cross,Scott Lunsford,","Kyle Laursen,Eric F. Martin,","Kyle Laursen,","Drama,",,,"United States,","English,",,,,,Color,,,,,,,
Sincere Allegiance,"Jonathan R. Ayers,","Kwesi Renolds,",,"Drama,",,"September 25, 2013 (United States)","United States,","English,",,,"$5,000 (estimated)",,Color,,,,,,,
Mercy Tree: Live,"Donna Schermerhorn,","Michael Lyles,","Donna Schermerhorn,","Musical,",,2016 (United States),"United States,","English,","Church of the Redeemer,",,,,Color,,16:9 HD,,,,,
The Bizarre Art of Samantha,"Stars,Lauren Faulkner,Kathleen Maressa,Warren Chan,,","Adrian Baez,",,"Drama,Fantasy,Horror,",,"October 31, 2017 (United States)","United States,","English,","Extreme Horror Cinema,MollyWalsh Video Productions,Suspiric Noir,",,,,Color,,,,,,,
Bulag. Svyatoy istochnik,"Stars,Zhan Baldanov,Albina Baldanova,Zhalsyp Budaev,,","Solbon Lygdenov,","Solbon Lygdenov,","Drama,",,"June 27, 2013 (Russia)","Russia,","Russian,","MonUla films,",,"RUR 2,000,000 (estimated)",1h 48min,Color,,2.35 : 1,6.6/10,20,,,
The Dates,"Stars,Lauran Boddy,Dale Bowkett,Louis Butler,,","Chris Hembury,","Ste Collins,Chris Hembury,","Comedy,",,"January 14, 2016 (United Kingdom)","United Kingdom,","English,","Job Done Media,",,"£40,000 (estimated)",2h 1min,Color,,16:9 HD,6.4/10,8,,,
The Collector,"John Hunt,Jacob Stephens,","Cate Celso,","Cate Celso,","Drama,",,"June 18, 2013 (United States)","United States,","English,",,,$500 (estimated),5h 12min,,,,,,,,
Possible,"Stars,Surya,Shravya,Shobharaj,,","Raaj,","Writers,Raaj,Mohan Mallapalli,Nagaraj Shastry,,",,,"September 23, 2016 (India)","India,","Kannada,","Aakara Creations,",,"₹15,000,000 (estimated)",2h 1min,Color,,2.35 : 1,,,,,
Perumaan,"Stars,Arjun Das,Krishna,Rajkumar,,","Rajesh Kannan,","Rajesh Kannan,","Drama,",,"August 31, 2012 (India)","India,","Tamil,","Kannan Elumalai,",,,,Color,,,,,,,
Kiseki no kodomotachi,,,,,,"October 5, 2019 (United States)","Japan,","Japanese,",,,,,Color,,,,,,,
Il bambino di vetro: The Son,"Stars,Claudio Collovà,Maziar Firouzi,Paolo Briguglia,,","Federico Cruciani,","Writers,Giacomo Cacciatore,Federico Cruciani,Paolo Pintacuda,,","Drama,Mystery,",,October 2015 (Italy),"Italy,","Italian,",,,,1h 12min,Color,,,,,,,
Dum Asel Tar,"Stars,Asmita Arya,Ashutosh Gokhale,Vijay Gokhale,,","Vijay Gokhale,","Adwait Dadarkar,","Action,Drama,",,"September 28, 2012 (India)","India,","Marathi,","Sagar Sakunde Films,",,,,Color(original 35 mm prints),,,,,,,
UC Sampdoria vs Torino Football Club,,,,"Sport,",,"September 23, 2012 (Italy)","Italy,",,,,,1h 30min,Color,,,,,,,
Q.L.U.E: The Forgotten Man Part Two,"Stars,Andrew L. McClain,Spencer McClain,Aliina Gibby,,","Andrew L. McClain,","Peter Kemp,Andrew L. McClain,Spencer McClain,","Action,",,March 2014 (United States),"United States,","English,","A Backyard Tripod Film,",,,,Color,,,,,,,
Revolution,"Stars,Nick Smyth,Marcus Colby,Martin Dansky,,","Anoop Rangi,","Anoop Rangi,","Drama,",,,"Canada,","English,",,,,1h 26min,Color,,,,,1,,
Sadarakshanaay,"Stars,Tushar Dalvi,Bal Dhuri,Bharat Ganeshpure,,","Vikram Labhe,","Vikram Labhe,","Crime,",,2011 (India),"India,","Marathi,",,,,,Color,,,,,1,1,
The Bastard Son of Hollywood,"Stars,Patricia Ponce de León,Carlos Manuel Aguilar,James Adams,,","Carlos Manuel Aguilar,","Carlos Manuel Aguilar,","Comedy,Crime,Drama,",,,"United States,","English,",,,,1h 45min,Color,,,,,,,
Kadhalagi,"Stars,Balasubramanian,Amrita Chhabria,Srushti Dange,,","K.R. Vishwaa,","K.R. Vishwaa,","Drama,",,"May 28, 2010 (India)","India,","Tamil,","K Creations,",,,2h 5min,Color,,,,,,,
Kanadyjskie sukienki,"Stars,Jakub Artwik,Filip Bawarczyk,Katarzyna Bieniek,,","Maciej Michalski,","Maciej Michalski,","Drama,",,"February 1, 2013 (Poland)","Poland,","Polish,",,,,2h 7min,Color,,,4.3/10,28,1,,
Manchester City vs Chelsea,,,,,,"February 10, 2019 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Making the Drumline: In Pursuit of Snare,"Stars,Marcus A. Griffin Jr.,GlenNeta Griffin,Matthew Heard,,","James Riles III,",,"Family,",,"March 18, 2017 (United States)","United States,","English,","VisionAgraphy,GlenNeta Griffin Productions,",,"$35,000 (estimated)",,Color,,,,,,,
Rogue River,"Stars,George Kenning,Oliver Griffiths,Jamie Bee,,","Oliver Griffiths,","Oliver Griffiths,George Kenning,","Drama,Western,",,"December 13, 2012 (United Kingdom)","United Kingdom,","English,","OGK Pictures,",,,2h,Color,,,,,,,
When Ge Sanghua Opened,,,,,,"July 12, 2018 (China)","China,","English,",,"$14,496",,,Color,,,,,,,
Hang Out,"Stars,Jayant Maru,Lydia Nkwanzi,Irene Sandeh,,","Kihire Kennedy,","Kihire Kennedy,","Thriller,",,"April 23, 2013 (Uganda)","Uganda,","English,","Kihiray Pictures,Zac Films Studios,",,,1h,Color,,16:9 HD,,,,,
The Emerald Archer,"Stars,Nic Sampson,Lewis Brownlie,Izzy Palmer,,","Edward Tracey,","Writers,Matthew Baker,Luke Boatfield,Nic Sampson,,","Action,",,"October 25, 2018 (United Kingdom)","United Kingdom,","English,",,,,,Color,,,,,,,
Erotokritos,"Stars,Kaiti Finou,Stathis Gatsis,Stavros Kanellidis,,",,,,,,,,,,,,,,,,,,,
I Love You Too,"Arbaz Khan,Asif Khan,Jehangir Khan,",,,,,2015 (Pakistan),"Pakistan,","Pashtu,",,,,,Color,,,,,,,
