title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Dear God No!,"Stars,Jett Bryant,Madeline Brumby,Paul McComiskey,,","James Bickert,","James Bickert,","Comedy,Horror,",Not Rated,"September 22, 2011 (United States)","United States,","English,","Big World Pictures (II),",,,1h 21min,Color,"Dolby Digital,",1.78 : 1,4.1/10,1.7K,38,56,
Hot Gimmick: Girl Meets Boy,"Stars,Miona Hori,Mizuki Itagaki,Kaisei Kamimura,,","Yûki Yamato,","Miki Aihara,Yûki Yamato,","Drama,",,"June 28, 2019 (Japan)","Japan,","Japanese,",,,,1h 59min,Color,,,4.5/10,399,17,6,
Mai sing,"Stars,Louis Koo,Shawn Yue,Liya Tong,,","Ringo Lam,","Ringo Lam,Koon-Nam Lui,Frankie Tam,","Action,Crime,Thriller,",Not Rated,"August 20, 2015 (Hong Kong)","Hong Kong,","Cantonese,Mandarin,Min Nan,","East Light Film Company,Mei Ah Films Production Co. Ltd.,One Cool Film Production,","$24,817,852","$5,000,000 (estimated)",2h,Color,"Dolby Digital,",2.35 : 1,5.7/10,832,4,20,60
Cordes,"Stars,Paula del Río,Miguel Ángel Jenner,Jordi Aguilar,,","José Luis Montesinos,","Yako Blesa,José Luis Montesinos,","Drama,Horror,Thriller,",Not Rated,"October 31, 2020 (Japan)","Spain,","Spanish,","Bastian Films,Gaia Audiovisuals S.L.,Institut Valencià de Cultura (IVC),","$13,541",,1h 27min,Color,"Dolby Stereo,",2.35 : 1,5.2/10,548,7,27,
Hầm Ma,"Stars,Synnøve Macody Lund,Ebba Steenstrup Såheim,Ken Vedsegaard,,","Carl Christian Raabe,","Maja Lunde,","Crime,Drama,Horror,Thriller,",,"May 11, 2018 (Vietnam)","Norway,","Norwegian,","Woodworks Film Company,","$57,883",,1h 21min,Color,,2.35 : 1,5.2/10,1.7K,6,20,
Madame Hyde,"Stars,Isabelle Huppert,Romain Duris,José Garcia,,","Serge Bozon,","Serge Bozon,Axelle Ropert,Robert Louis Stevenson,","Comedy,Drama,Sci-Fi,",Unrated,"March 28, 2018 (France)","France,Belgium,","French,","Les Films Pelléas,Arte France Cinéma,Auvergne Rhône-Alpes Cinéma,","$778,142","€4,637,933 (estimated)",1h 35min,Color,,1.66 : 1,5.2/10,1.4K,12,53,60
The Architect,"Stars,Parker Posey,James Frain,John Carroll Lynch,,","Jonathan Parker,","Catherine DiNapoli,Jonathan Parker,","Comedy,Drama,",Not Rated,"June 15, 2017 (United States)","United States,","English,","Parker Film Company,",,,1h 35min,Color,,,4.8/10,846,19,3,
Hermia & Helena,"Stars,Agustina Muñoz,María Villar,Mati Diop,,","Matías Piñeiro,","Matías Piñeiro,","Comedy,Drama,",Not Rated,"August 3, 2017 (Argentina)","Argentina,United States,","English,Spanish,","Trapecio Cine,Ravenser Odd,Cinema Conservancy,","$44,156",,1h 27min,Color,,1.78 : 1,6.0/10,467,6,21,79
Alle utlendinger har lukka gardiner,"Stars,Karen Øye,Serhat Yildirim,Cengiz Al,,","Ingvild Søderlind,","Hilde Susan Jaegtnes,Maria Navarro Skaranger,","Drama,",,"March 6, 2020 (Norway)","Norway,","Norwegian,Spanish,Turkish,","Media Assurances,Miso Film Norge,","$382,459",,1h 23min,Color,,,4.3/10,202,4,2,
100% Love,"Stars,Jeet,Koyel Mallick,Sujoy Ghosh,,","Rabi Kinagi,","Selva Raghavan,","Comedy,Drama,Romance,",Not Rated,"January 20, 2012 (India)","India,","Bengali,English,Hindi,","SVF Entertainment,",,"₹40,000,000 (estimated)",2h 46min,Color,,,5.7/10,561,1,,
The Perfect Summer,"Stars,Eric Roberts,Sydney Penny,Adam Horner,,","Gary Wheeler,","Nathan Scoggins,Gary Wheeler,","Drama,",Not Rated,"July 13, 2013 (United States)","United States,","English,","Level Path Productions,Swirl Films,",,,1h 20min,Color,,,5.3/10,386,8,2,
Babu Baga Busy,"Stars,Avantika,Srinivas Avasarala,Tejaswi Madivada,,","Naveen Medaram,","Mirchi Kiran,","Comedy,",,"May 5, 2017 (India)","India,","Telugu,","Abhishek Pictures,",,,2h 6min,Color,,,5.2/10,721,,,
Memoria,"Stars,Sam Dillon,Thomas Mann,James Franco,,","Vladimir de Fontenay,Nina Ljeti,","Nina Ljeti,Vladimir de Fontenay,","Biography,Drama,","Rated R for drug and alcohol use, pervasive language, sexuality/nudity and disturbing behavior - all involving teens","April 8, 2016 (United States)","United States,","English,","Elysium Bandini Studios,RabbitBandini Productions,","$2,242",,1h 10min,Color,,,5.1/10,562,8,2,
Choke,"Stars,Shane Ryan,Scott Butler,Sarah Brine,,","Gregory Hatanaka,","Gregory Hatanaka,","Horror,Thriller,",,"May 10, 2020 (United States)","United States,",,"CineRidge Entertainment,Cinema Epoch,",,,1h 13min,,,,4.1/10,4.8K,41,30,
Pulk,"Stars,Daniel Lewis Haug,Christian McKenna,Julian Filigno,,","Julian Filigno,","Julian Filigno,","Crime,Drama,Horror,Mystery,Thriller,",,"December 3, 2020 (United States)","Canada,","English,","StutterFilms,Mulligan Pictures,",,,1h 26min,Color,,16:9 HD,2.9/10,164,3,1,
Gultoo,"Stars,Naveen Shankar,Sonu Gowda,Avinash,,","Janardhan Chikkanna,",,"Crime,Drama,",,"April 13, 2018 (United States)","India,","Kannada,","Vivid Films,",,,2h 8min,Color,,2.35 : 1,8.2/10,1.1K,9,1,
