title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Dionysiaki nyhta,"Ourania Basli,Eleni Mitkou,Konstadinos Papavasileiou,","Stefanos Kakavoulis,","Stefanos Kakavoulis,","Drama,",,September 2010 (Greece),"Greece,","Greek,","Dreammaster,Eqvus Production,",,,52min,Black and White,,,,,,,
Las aventuras de Jesús María Cristóbal Pequeño,"Stars,Ben Vinnicombe,Annick Weerts,Montse Olmo,,","Gilles Gambino,","Alessandro Di Renzo,Gilles Gambino,Eléonore Giral,","Sci-Fi,",,2013 (Spain),"Spain,","Spanish,English,","Kinobarna,",,,,,,,6.6/10,12,,,
Hemsire,"Stars,Evren Duyal,Sermet Yesil,Aytaç Öztuna,,","Dilek Çolak,","Dilek Çolak,","Drama,",,"May 11, 2018 (Turkey)","Turkey,","Turkish,",,"$1,573","TRL 400,000 (estimated)",1h 30min,Color,"Stereo,",16 : 9,6.9/10,83,,,
Asking Alexandria: Live from Brixton and Beyond,"Stars,Asking Alexandria,Sam Bettley,Ben Bruce,,","Frankie Nasso,",,"Music,",Not Rated,"December 14, 2014 (United States)","United States,","English,","Sumerian Films,",,"$25,000 (estimated)",1h 16min,Color,,,8.5/10,23,,,
Venom: Asorapit,"Chayutpol Bampen,Preecha Katkham,Nonpichet Wongchanoksirikul,","Jarunee Thamyu,","Saneh Sangsuk,","Drama,",,"April 26, 2012 (Thailand)","Thailand,","Thai,","Charisma (Worldwide),",,"THB 8,000,000 (estimated)",,Color,,,,,,,
The Rattle Drum,,"Zhiqiang Bai,","Zhiqiang Bai,","Drama,",,"November 29, 2019 (China)","China,","Chinese,",,,,,Color,,,,,1,,
Depeche Mode: Video Singles Collection,"Stars,Vince Clarke,Depeche Mode,Andrew Fletcher,,","Directors,Martyn Atkins,Peter Care,Anton Corbijn,,",,"Music,",,"November 18, 2016 (United Kingdom)","United Kingdom,","English,",,,,6h 23min,Color,,,7.8/10,49,,,
Cisne,"Stars,Beatriz Batarda,Miguel Nunes,Israel Pimenta,,","Teresa Villaverde,","Teresa Villaverde,","Drama,",,"September 8, 2011 (Portugal)","Portugal,","Portuguese,","Alce Filmes,",,,1h 43min,Color,,1.66 : 1,5.2/10,118,2,,
"Belyy mavr, ili Intimnye istorii o moikh sosedyakh","Stars,Andrey Sokolov,Ekaterina Strizhenova,Aleksandr Galibin,,","Dmitriy Fiks,","Maksim Stishov,","Comedy,",,"September 20, 2012 (Russia)","Russia,","Russian,","Motor! Film Studio,",,,1h 39min,Color,,,3.6/10,38,,,
The In-Between,"Stars,Devin Heist,Mary Mik,Nick Nevinger,,","Yale Fried,","Nicole Lucca,","Adventure,",,2016 (United States),"United States,","English,","A Major Films,",,"$10,000 (estimated)",,Color,,,,,,,
Behind the Eyes,"Stars,Emily Aitcheson,Grace Halliday,Brede McDermott,,","Chris Cory,","Chris Cory,","Thriller,",,"July 8, 2013 (United Kingdom)","United Kingdom,","English,",,,£400 (estimated),,Color,,,,,,,
Deyi Baidethi,"Stars,Soujanya Hegde,Seetha Kote,Kaajal Kunder,,","Suryoday Permapalli,",,"History,",,"January 11, 2019 (India)","India,","Tulu,",,,₹75 (estimated),,Color,,,8.5/10,8,1,,
Angule Angul,"Tahsan,Nusrat Imrose Tisha,","Mabrur Rashid Bannah,",,"Drama,",,"June 8, 2019 (Bangladesh)","Bangladesh,","Bengali,","Motion Rock Entertainment,",,,46min,,,,7.9/10,7,,,
Ein Leben auf Probe,"Stars,Alexander Beyer,Janin Ullmann,Stephen Sikder,,","David Emmenlauer,",,"Sci-Fi,",,"June 25, 2010 (Germany)","Germany,","German,","Creative Gap Filmproduktion,Hochschule für Fernsehen und Film München (HFF),",,,,Color,,2.35 : 1,5.6/10,19,,,
A Finada Mãe da Madame,"Stars,Rafael Medrado,Andréa Nunes,Ângela Vieira,,","Bernard Attal,","Bernard Attal,Georges Feydeau,Dimitri Ganzelevitch,","Comedy,",,"November 11, 2016 (Brazil)","Brazil,","Portuguese,","Santa Luzia Filmes,",,,1h 12min,Color,,,6.3/10,15,,,
Damned Oasis,"Stars,Bradley Chase,Randall Galius Jr.,Aimee Nelson,,","William Akana-Guanzon,","William Akana-Guanzon,","Horror,",,"March 9, 2019 (United States)","United States,","English,",,,"$1,500 (estimated)",1h 26min,Color,,,7.0/10,7,,,
Dehorokkhi: The Bodyguard,"Eamin Haque Bobby,Kazi Maruf,Anisur Rahman Milon,","Iftakar Chowdhury,","Abdullah Zahir Babu,","Action,",,"April 12, 2013 (Bangladesh)","Bangladesh,","Bengali,","Fatman Films,",,"BDT 20,000,000 (estimated)",2h 47min,Color,,,6.8/10,406,1,,
See on see päev,,"Frank Pinnock,Kersti Uibo,","Dan Garcia,Jason Hewitt,Kersti Uibo,","Drama,Family,",,"May 24, 2011 (Estonia)","Estonia,","English,","HK Pictures,Most Wanted Films,",,,1h 5min,Color,,,,,,,
Zombies Vs the Lucky Exorcist,,"Jaguar Lim,",,"Comedy,",,"March 12, 2015 (Malaysia)","Malaysia,","Chinese,",,,,,Color,,,,,,,
Now That You Know,"Stars,Tré Addison,Christopher Ammanuel,Mike Bryant,,",,"Beverly Rhodes,","Drama,",,2018 (United States),"United States,","English,","America Raves,",,,,Color,,16:9 HD,,,,,
Bahid,"Stars,Lawrence Manalo,Honey Lopez,Miguel Alcantara,,","G.A. Villafuerte,","G.A. Villafuerte,","Drama,",,"September 7, 2011 (Philippines)","Philippines,","Filipino,Tagalog,","Good Vibes Productions,L.I.P.S. (L. Imperial Production Synergy),",,,1h 40min,Color,,,,,,,
Deathly Love,"Stars,Bethany Aline,Kimberlee Arnott-Weidman,Kimberly Bada,,","Sandra Tuerk,","Sandra Tuerk,","Horror,Romance,Thriller,",,"September 28, 2013 (United States)","United States,","English,",,,,1h 41min,Color,,,,,,,
Ticket Coffe Shop 2,,,,"Romance,",,"December 26, 2019 (South Korea)","South Korea,","Korean,",,,,1h 16min,Color,,,,,,,
AMI.exe,"Stars,Haruka Kuwana,Ayaka Takezaki,Jet Linda,,","Meisekimu Genshi,","Meisekimu Genshi,",,,,"Japan,","Japanese,English,French,",,,,1h 28min,Color,,,,,,,
Ek Kutub Teen Minar,"Stars,Vijay Chavan,Amruta Deshmukh,Bharat Jadhav,,","Sunil Ramchandra Kamble,","Ashok Kambli,","Comedy,",,"April 15, 2016 (India)","India,","Marathi,","Big Talkies,",,,,Color,,,,,,,
