title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Maraviglioso Boccaccio,"Stars,Lello Arena,Paola Cortellesi,Carolina Crescentini,,","Paolo Taviani,Vittorio Taviani,","Giovanni Boccaccio,Paolo Taviani,Vittorio Taviani,","Comedy,Drama,History,",,"February 26, 2015 (Italy)","Italy,France,","Italian,","Stemal Entertainment,Cinemaundici,Barbary Films,","$661,593",,2h,Color,,1.85 : 1,5.8/10,852,2,32,
De Heineken ontvoering,"Stars,Rutger Hauer,Reinout Scholten van Aschat,Gijs Naber,,","Maarten Treurniet,","Kees van Beijnum,Maarten Treurniet,","Crime,History,Thriller,",Not Rated,"October 27, 2011 (Netherlands)","Netherlands,","Dutch,English,French,","IDTV Film,Verenigde Arbeiders Radio Amateurs (VARA),Nederlands Fonds voor de Film,","$3,487,309","€4,500,000 (estimated)",2h 7min,Color,"Dolby Digital,",2.35 : 1,6.5/10,5.5K,12,24,
Someday This Pain Will Be Useful to You,"Stars,Toby Regbo,Marcia Gay Harden,Peter Gallagher,,","Roberto Faenza,","Peter Cameron,Roberto Faenza,Dahlia Heyman,","Drama,",Not Rated,"February 24, 2012 (Italy)","Italy,United States,","English,Japanese,","Jean Vigo Italia,Rai Cinema,Four of a Kind Productions,","$666,922","$8,000,000 (estimated)",1h 35min,,"Dolby Digital,",2.35 : 1,5.8/10,2.6K,12,14,20
Bitiya Chhathi Mai Ke,"Stars,Udhari Babu,Yash Kumarr,Shyamli Shrivastava,,","Sujeet Verma,",,"Drama,",,"April 12, 2019 (India)","India,","Bhojpuri,","Tanvi Multimedia,",,,2h 31min,Color,,,,,,,
Death Valley,"Stars,Katrina Law,Lochlyn Munro,Victoria Pratt,,","T.J. Scott,","Brad MacPherson,T.J. Scott,","Crime,Drama,Mystery,Thriller,",Not Rated,"October 20, 2015 (United States)","United States,","English,","Cinematic Pictures,Lucky Eight Pictures,","$5,211",,1h 28min,Color,,,3.7/10,412,6,7,
Dracula Reborn,"Stars,Tina Balthazar,Yves Carlevaris,Chloe Dumas,,","Attila Luca,","Attila Luca,Bram Stoker,","Horror,",,"May 18, 2015 (United Kingdom)","United States,","English,","Shoreline Entertainment,Transylvania Productions,",,,1h 42min,Color,,,1.8/10,472,33,1,
Maligno,"Stars,Sofía Rocha,Fiorella Pennano,Gino Pesaressi,,","Paco Bardales,Martin Casapía Casanova,","Rogger Vergara Adrianzén,Paco Bardales,Alberto Castro,","Horror,Mystery,",R,"July 14, 2016 (Peru)","Peru,","Spanish,","AV Films,","$42,918","$150,000 (estimated)",1h 27min,Color,,,5.6/10,64,1,1,
Te Ata,"Stars,Q'orianka Kilcher,Gil Birmingham,Brigid Brannagh,,","Nathan Frankowski,","Esther Luttrell,Jeannie Barbour,","Biography,Drama,History,",Rated PG for some thematic elements including a brief violent image,"October 13, 2017 (United States)","United States,","English,","Chickasaw Nation Productions,","$73,236",,1h 45min,Color,,,6.9/10,363,6,12,51
Trouble,"Stars,Anjelica Huston,Bill Pullman,David Morse,,","Theresa Rebeck,","Theresa Rebeck,","Comedy,Drama,",Rated R for language and some drug use,"December 20, 2018 (Germany)","United States,","English,","Slendro Media,Sterling Place Pictures,Washington Square Films,",,,1h 40min,Color,,,4.5/10,290,3,12,60
Two Eyes,"Stars,Benjamin Rigby,Kiowa Gordon,Kate Bornstein,,","Travis Fine,","Travis Fine,","Drama,",,"August 30, 2020 (United States)","United States,","English,","PFM Pictures,Two Eyes Productions,",,,1h 35min,Color,,2.35 : 1,2.9/10,290,1,2,
