title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Heart of Clay,"Stars,Mackenzie Gray,Elysia Rotaru,Jessica Harmon,,","Ned J. Vankevich,","Ned J. Vankevich,Mackenzie Gray,","Drama,",,2017 (Canada),"Canada,","English,","Enchanted Eye Pictures,",,,1h 45min,Color,,,,,,,
Öndög,"Stars,Aorigeletu,Gangtemuer Arild,Dulamjav Enkhtaivan,,","Quan'an Wang,","Quan'an Wang,","Drama,",,"October 3, 2019 (Greece)","Mongolia,China,",,,"$554,295",,1h 40min,Color,,,6.4/10,668,1,35,
EyeCon,"Stars,Korey Booker,William Jones,Anthony Mull,,","Damon Penn Jr.,","Damon Penn Jr.,","Crime,",,"November 22, 2019 (United States)","United States,","English,","369 Motion Pictures,",,,1h 11min,,"DTS,",,7.9/10,9,7,,
Kimi wa iiko,"Stars,Kengo Kôra,Machiko Ono,Chizuru Ikewaki,,","Mipo Oh,","Hatsue Nakawaki,Ryô Takada,","Comedy,Drama,Family,",,"June 27, 2015 (Japan)","Japan,","Japanese,",,"$22,396",,2h,Color,,1.66 : 1,7.0/10,219,1,11,
99 Nama Cinta,"Stars,Acha Septriasa,Deva Mahenra,Ira Wibowo,,","Danial Rifki,","Garin Nugroho,","Drama,Family,Romance,",TV-G,"November 14, 2019 (Indonesia)","Indonesia,","Indonesian,","MNC Pictures,",,,1h 46min,Color,,,7.8/10,38,2,,
Terre battue,"Stars,Olivier Gourmet,Valeria Bruni Tedeschi,Charles Mérienne,,","Stéphane Demoustier,","Stéphane Demoustier,Gaëlle Macé,","Comedy,Drama,Sport,",,"December 17, 2014 (France)","France,Belgium,","French,","Les Films Velvet,Les Films du Fleuve,Année Zéro,","$75,168",,1h 35min,Color,,2.35 : 1,6.0/10,259,3,16,
Happiness,"Stars,Vanessa Simmons,Darrin Dewitt Henson,Lorey Hayes,,","Mike Ugada,","Mike Ugada,","Drama,",,"February 17, 2020 (Canada)","United States,","English,",,,,1h 5min,Color,,,,,,,
Poola Rangadu,"Stars,Suneel,Isha Chawla,Dev Gill,,","Veerabhadram,","Sreedhar Seepana,Veerabhadram,","Comedy,",,"February 10, 2012 (India)","India,","Telugu,","Max India Productions,RR Moviemakers,",,,,Color,,,5.7/10,157,2,1,
Video Nasty,"Lars Eidinger,Viktor Neumann,Claudia Urbschat-Mingues,","Jörg Buttgereit,","Jörg Buttgereit,","Comedy,Horror,",,"January 21, 2011 (Germany)","Germany,","German,",,,,1h 5min,Color,,,4.3/10,24,,,
Tarak,"Stars,Avinash,Devaraj,Sruthi Hariharan,,","Prakash,",,"Action,Drama,Romance,",,"September 29, 2017 (United States)","India,","Kannada,","Sri Chowdeshwari Cine Creations,",,,2h 38min,Color,,2.39 : 1,7.3/10,586,16,1,
The Birth of Deceit,"Stars,Alicia Dell'Aria,Rochelle Dickerson,Terrence Keene,,","Yaw Agyapong,","Yaw Agyapong,Ella B. Lynn,Devon McCarthy,","Mystery,Thriller,",,"June 22, 2019 (United States)","United States,","English,",,,,1h 25min,Color,,,,,,,
Bangkok Kung Fu,"Stars,Abid,Kefi Adwen,Arak Amornsupasiri,,","Yuthlert Sippapak,","Yuthlert Sippapak,","Action,","Rated R for violent content throughout, some involving minors","September 1, 2011 (Thailand)","Thailand,","English,Cantonese,",,"$474,390","THB 100,000 (estimated)",1h 44min,Color,"Dolby Digital,",,4.6/10,206,3,4,
Alcoholist,"Stars,Lloyd Kaufman,Bill Moseley,John Robinson,,","Lucas Pavetto,","Lucas Pavetto,Massimo Vavassori,","Drama,Thriller,",TV-MA,"May 18, 2017 (Italy)","Italy,","English,","Dea Film,",,,1h 45min,Color,"Dolby Digital,",,4.9/10,732,10,9,
Chuang ru zhe,"Stars,Zhong Lü,Yuanzheng Feng,Hailu Qin,,","Xiaoshuai Wang,","Xiaoshuai Wang,Lei Fang,Fei Li,","Crime,Drama,Thriller,",IIA,"April 30, 2015 (China)","China,","Mandarin,","Chongqing Film Group,Dongchun Films,Dongchun Films,","$5,526",,1h 56min,,,1.85 : 1,6.8/10,620,5,21,
Two Gates of Sleep,"Stars,Brady Corbet,David Call,Ross Francis,,","Alistair Banks Griffin,","Alistair Banks Griffin,","Drama,",,"April 1, 2011 (United States)","United States,","English,","BorderLine Films,",,,1h 18min,Color,,2.35 : 1,6.1/10,244,2,14,34
Hayat Öpücügü,"Stars,Ali Sunal,Hatice Sendil,Ugur Ahurcu,,","Senol Sönmez,","Saygin Delibas,Fethi Kantarci,","Comedy,Drama,Romance,",,"October 9, 2015 (Turkey)","Turkey,","Turkish,French,","Besiktas Kültür Merkezi (BKM),","$874,769",,1h 42min,Color,,1.85 : 1,5.9/10,1.2K,2,2,
Pound of Flesh,"Stars,Malcolm McDowell,Ashley Wren Collins,Timothy Bottoms,,","Tamar Simon Hoffs,","Tamar Simon Hoffs,","Crime,Drama,Thriller,",R,2010 (United States),"United States,","English,","Liquid Films,Rock 'n Read Productions,",,,1h 44min,Color,,,3.2/10,306,6,7,
Deo pensyeon,"Stars,Jo Han-chul,Sun-Hee Hwang,Jo Jae-yoon,,","Directors,Duk-jae Jung-heo,Jang-ha Ryu,Jong Hyeon Yang,,","Writers,Duk-jae Jung-heo,Jang-ha Ryu,Jong-Hyeon Yang,,","Drama,",,"June 21, 2018 (South Korea)","South Korea,","Korean,","Joy Rabbit,","$21,665",,1h 53min,,,,6.2/10,33,1,1,
Mister Kalaakar,"Stars,Jay Bhatt,Adi Irani,Akshat Irani,,","Firoz Irani,","Bharat Sevak,","Drama,",,"November 15, 2019 (India)","India,","Gujarati,",,,"₹20,000,000 (estimated)",2h 4min,Color,,,9.0/10,13,1,,
Just a Friend,"Stars,Drew Sidora,Erica Hubbard,Christopher Nolen,,","Annette Galloway,","Annette Galloway,","Comedy,Romance,",,"August 23, 2019 (United States)","United States,","English,","Diverciti Productions,",,,1h 18min,Color,,,6.8/10,17,,,
Bei Jing ai qing gu shi,"Stars,Sicheng Chen,Liya Tong,Tony Ka Fai Leung,,","Sicheng Chen,","Sicheng Chen,","Drama,Romance,",IIB,"February 14, 2014 (China)","China,","Mandarin,","Wanda Media Co.,","$65,842,375",,2h 1min,Color,,,5.7/10,386,3,6,44
Agosto,"Stars,Damián González Guerrero,Alejandro Guerrero Machado,Glenda Delgado Dominguez,,","Armando Capó,","Abel Arcos Soto,Armando Capó,","Drama,History,",,"November 20, 2020 (Serbia)","Cuba,Costa Rica,France,","Spanish,","La Feria Producciones,",,,1h 25min,Color,,1.85 : 1,5.7/10,87,1,2,
