title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Runners 2,"Stars,Robel Amehu,Jason Bryce Sr.,Justin Bryce,,","Rico Mickens,",,"Action,",,"September 30, 2018 (United States)","United States,","English,","RM Productions,",,"$5,000 (estimated)",,Color,,,,,,,
"I Love You, My 18","Stars,M. Bayarbat,Selenge Chadraabal,G. Lhagva,,","E. Aldar,B. Tamir,",,"Romance,",,"February 13, 2016 (Mongolia)","Mongolia,","Mongolian,","Fantastic Production,",,,,Color,,,,,,,
Spirit Network,"Niklas Heuberger,Hendrik Horst,Andy Waschk,","Niklas Heuberger,","Niklas Heuberger,Andy Waschk,","Thriller,",,"December 24, 2019 (Germany)","Germany,","German,",,,€500 (estimated),2h 1min,Color,,,,,,,
Edge,"Stars,Ted Archer,Lewis Campbell,Mark Cornwell,,","Mark Cornwell,",,"Thriller,",,"September 28, 2019 (United Kingdom)","United Kingdom,","English,",,,"£1,500,000 (estimated)",,Color,,,,,,,
Neseika,,,,,,"October 1, 2020 (Russia)",,,,$738,,,,,,,,,,
4th G - The Ground Level,"Stars,Rik Aby,Felicia Corral,Beverlie Austine Fernandes,,","Anupam Gahoi,",,"Drama,",,December 2015 (United Arab Emirates),"United Arab Emirates,","Hindi,",,,"$2,000 (estimated)",,Color,,,,,,,
Our Last Summer,"Stars,Justin Albinder,Courtney Cox,Tom Crociata,,","Thomas Finn,Joseph Voce,","Thomas Finn,Joseph Voce,","Comedy,",,"May 1, 2018 (United States)","United States,","English,","Joe & Tom Comedy,",,$100 (estimated),1h 40min,Color,,16:9 HD,7.3/10,18,,,
Safaia,,"Toshinari Yanishi,",,,,"March 3, 2017 (Japan)","Japan,","Japanese,",,,,1h 21min,Color,,,,,1,,
Drawing Dead,"Tiffany Halstead,","Bob Clark,","Bob Clark,Bruce Kilroy,","Horror,",,"March 1, 2018 (United States)","United States,","English,","Reel Bloody Films,",,"$1,000,000 (estimated)",,Color,,,,,,,
Sant Gora Kumbhar,"Stars,Prakash Dhotre,Raghavendra Kadkol,Angha Kulkarni,,","Raju Fulkar,",,"Drama,",,"April 16, 2015 (India)","India,","Marathi,",,,,,Color,,,,,,,
Vamonos Pal Norte,"John Solis,Estrella Almada Cervantes,","Jorge Aldama,",,"Action,",,"August 11, 2012 (United States)","Mexico,","Spanish,",,,,,Color,,,,,,,
Fragmentos,"Stars,Vera Milán,Sergio Lombardía,Fernando Amado,,","Directors,Lorenzo Dieste,Marcia Do Vales,Javier Díaz-Toledo Gómez,,","Raquel Badillo,Edurne Domínguez,","Drama,Thriller,",,"January 21, 2018 (Spain)","Spain,","Spanish,","Calavera Sound,Instituto de Cine de Madrid,Instituto de Cine de Madrid,",,,1h 14min,,,,,,,,
A Conversation with Hazel Henderson,"Hazel Henderson,Robert F. Kennedy,Julie Norris Wilder,","Brett Gerking,","Julie Norris Wilder,","Biography,",,"May 5, 2018 (United States)","United States,","English,","Motion Picture Video,",,"$40,000 (estimated)",1h 11min,Color,"Dolby Digital,",16:9 HD,,,,,
"Brakefail, The 4 mechanics","Saswata Chatterjee,Parambrata Chattopadhyay,Swastika Mukherjee,","Kaushik Ganguly,","Kaushik Ganguly,","Comedy,",,"June 22, 2010 (India)","India,","Bengali,","Mojo Productions,Mojo Productions pvt,",,"₹20,000,000 (estimated)",,,,,,,,,
Jia ban xi shi,"Stars,Daniel Hiu Tung Chan,Mark Cheng,Julia Jiang,,","Kaixiong Wang,","Li Wan,","Comedy,",,"January 23, 2012 (Malaysia)","China,","Mandarin,","Asia Entertainment Media Group,",,,,Color,,,,,,,
Okno,"Regina Shchukina,","Nikolay Rogozhin,","Alena Egorina,","Drama,Family,",,"May 12, 2013 (Russia)","Russia,","Russian,",,,"RUR 80,000 (estimated)",1h 18min,Color,,,,,,,
Father: MGL,"Tserenbold Tsegmid,","Erdenebileg Ganbold,",,"Drama,",,"March 15, 2015 (Mongolia)","Mongolia,","Mongolian,",,,"MNT 500,000,000 (estimated)",1h 30min,Color,,,8.3/10,11,,,
Alfeel Fe Elmandeel,"Mayy Kassab,Talat Zakariyya,","Ahmad El-Badri,",,"Comedy,Drama,",,"November 3, 2011 (Kuwait)","Egypt,","Arabic,",,,,1h 32min,Color,,,2.1/10,55,,,
CD Leganés vs Valencia CF,,,,"Sport,",,"February 24, 2019 (Spain)","Spain,","Spanish,",,,,,Color,,,,,,,
Vignettes,"Annabel Lu,Genevieve Moon,","David Christopher Johnson,","David Christopher Johnson,","Fantasy,",,"June 10, 2011 (United States)","United States,","English,","Cinema 38 Productions,",,,1h 5min,Color,,16:9 anamorphic,,,,,
Kain Kafan Perawan,"Stars,Smitha Anjani,Ratu Felisha,Sarah Jane,,","Nayato Fio Nuala,","Riady Adef,","Horror,",,"February 25, 2010 (Indonesia)","Indonesia,","Indonesian,","Rapi Films,",,,1h 25min,Color,,,4.3/10,38,,,
Viaje al sol,"Stars,Pilar Alerce,Nicolas Andreoli,Cecilia Antúdia,,","Gustavo Sidlin,","Rosario Palma,Gustavo Sidlin,",,,"May 15, 2011 (Argentina)","Argentina,","Spanish,","Cueyo Roto Produccciones,",,,1h 26min,Color,,,7.1/10,9,,,
Beyond the Trees We Die,"Stars,Mike Stanley,Sam Rucker,Tessa Goodnight,,","Dalton Stout,","Dalton Stout,","Horror,",,October 2017 (United States),"United States,","English,","Falls Park Entertainment,",,,,Color,,,,,,,
Socratic Love,"Stars,Rin Asuka,Daichi Itô,Aki Morita,,","Ryôsuke Hayasaka,","Ryôsuke Hayasaka,","Comedy,",,2013 (Japan),"Japan,","Japanese,","Tokyo National Univerisity of Fine Arts,",,,1h 32min,Color,,,1.4/10,56,,,
Arsenal vs Everton,"Arsenal F.C.,Everton F.C.,",,,"Sport,",,"December 8, 2013 (United Kingdom)","United Kingdom,","English,",,,,1h 30min,Color,,,,,,,
Aasra,"Atul Kulkarni,Ashok Samarth,","Raj Sagar,Raj Sagar,","Raj Sagar,","Biography,",,2016 (India),"India,","Hindi,",,,"₹15,000,000 (estimated)",,Color,,,,,,,
Going with the Flow,"Stars,Adam Loewen,Dustin Mennie,Thilo Savage,,","Adam Loewen,Dustin Mennie,Thilo Savage,","Adam Loewen,Thilo Savage,","Adventure,Comedy,",,April 2010 (United States),"United States,","English,",,,,1h 5min,Color,,,6.6/10,8,1,,
Xuan zhan,"Stars,En-Chun Chiao,Andrew Lin,Jinfeng Lin,,","Kai Li,","Kai Li,","Mystery,",,"May 8, 2015 (China)","China,","Mandarin,","Beijing Airmedia Film & TV Company,Beijing Bojue Entertainment Co.,Beijing Pyramid Picture,",,,1h 26min,Color,,,3.8/10,12,,,
The Burning Within,"Stars,Mihran Konanyan,Linden Chiles,Audrey Stanzler,,","Ansel Faraj,","Ansel Faraj,","Action,Drama,Mystery,Thriller,",R,"May 19, 2012 (United States)","United States,","English,","Hollinsworth Productions,",,,1h 41min,Color,,2.35 : 1,3.6/10,39,,,
Athens through the Mobile Eye,,"Angelos Theodoropoulos,","Angelos Theodoropoulos,",,,November 2011 (Greece),"Greece,","Greek,",,,,1h 2min,Color,,,,,,,
Free My Scrupulosity,"Stars,Elise Marie Beers,Michael Birkeland,Nic Hale,,","Nic Hale,","Nic Hale,","Comedy,",,"November 27, 2017 (United States)","United States,","English,",,,,1h,Color,,,8.3/10,6,,,
Four Warriors,,,,,,"December 17, 2016 (China)","China,","English,",,"$352,657",,,Color,,,,,,,
Born Again,"Stars,Brennon Ramirez,Lauren Holiday,Alexandra Malone,,","Andrew Reyna,","Andrew Reyna,","Drama,",,"July 31, 2018 (United States)","United States,","English,","New York Film Academy,",,"$5,000 (estimated)",,Color,,,,,,,
Night and a Switchblade,"Stars,Isabelle Barbier,Lloyd Eddings,Aleksander Garin,,","Ben Finer,","Ben Finer,","Crime,Mystery,",,,"United States,","English,","Parcel 5 Productions,",,,2h 3min,Color,,,,,,,
Epilog,"Lottie Johansson,Niklas Lebowski Jacobsson,Johan Wåhlin,","Robert Melo,","Lottie Johansson,Niklas Lebowski Jacobsson,Robert Melo,","Drama,",,2019 (Sweden),"Sweden,","Swedish,","Kojan Film,",,"SEK 1,500,000 (estimated)",,Color,,,,,,,
Nørderne Overtager Verdensherredømmet,"Mads L. Brynnum,Niels Forsberg,Morden May,","Niels Forsberg,","Niels Forsberg,","Comedy,",,2017 (Denmark),"Denmark,","Danish,",,,,,Color,,,,,,,
Radio Raps Life 201 DVD,"Rikus de Beer,","John-Henry Opperman,","Rikus de Beer,","Comedy,",,"December 6, 2015 (South Africa)","South Africa,","Afrikaans,",,,,,Color,,,,,,,
Yili hegu,"Stars,Wenjuan Feng,Qinyao Li,Sibo Liu,,","Tao Jin,","Fan Liu,Haijun Wang,","Drama,",,"July 7, 2017 (China)","China,","Mandarin,",,,,1h 36min,Color,,,,,,,
Chelsea vs West Ham United,,,,"Sport,",,"March 19, 2016 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Io sono nata viaggiando,"Stars,Maria Callas,Simone Fulciniti,Dacia Maraini,,","Irish Braschi,","Irish Braschi,","Biography,",,"November 11, 2013 (Italy)","Italy,","Italian,","Karousel Films,Ministero per i Beni e le Attività Culturali (MiBAC),Rai Cinema,",,"€100,000 (estimated)",1h 14min,Color,,,7.1/10,14,,,
Christian Fuhlendorff: For at gøre en kort historie lang,"Christian Fuhlendorff,","Nina Frifelt,","Christian Fuhlendorff,","Comedy,",,"June 19, 2015 (Denmark)","Denmark,","Danish,","FBI Aps - Funny Business Inc.,",,,1h 35min,Color,"Stereo,",,6.9/10,7,,,
The Crack,,"Wake Li,","Wake Li,","Drama,",,"December 19, 2020 (United Kingdom)","China,","Mandarin,",,,,1h 40min,Color,,,,,,,
Korkacak Bi'sey Yok,,,,,,"September 15, 2017 (Turkey)","Turkey,","English,",,"$3,931",,,Color,,,,,,,
Canadian Ninja,,"Timothy Barron Tracey,","Timothy Barron Tracey,","Action,",,"June 3, 2016 (Canada)","Canada,","English,",,,,,Color,,,,,,,
