title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Angel of The North,,,,"Action,",,"December 31, 2020 (United Kingdom)","United Kingdom,","English,",,,"£100,000 (estimated)",,Color,,,,,,,
No Man's Land,"Stars,Nawras Ahlajibrahim,Joe Callwood,Bijan Chemirani,,","Jasmine Millet,",,"Music,War,",,"June 1, 2016 (New Zealand)","New Zealand,","English,",,,"NZ$2,000,000 (estimated)",1h 25min,Color,,16:9 HD,,,,,
This Is Gonna Be Awesome,"Stars,Noah Lanouette,Abigail Marshall,Steve Fajardo,,","Gary Taylor,","Gary Taylor,","Comedy,Drama,",Not Rated,"April 30, 2015 (United States)","United States,","English,","Homeless George Productions,",,"$20,000 (estimated)",1h 37min,Color,,16:9 HD,,,,,
I Wanted Our Summer,"Stars,David Phillip Fishman,Marc Hills,Mark Hills,,","Jordan Walker,","Jordan Walker,","Drama,",,"December 1, 2019 (United States)","United States,","English,","Jordan Walker,",,"$10,000 (estimated)",,Color,,2.35 : 1,,,,,
Homesick,"Stars,Tsubasa Funaaski,Shô Honma,Tomohiro Kaku,,","Satoru Hirohara,","Satoru Hirohara,","Drama,",,"August 10, 2013 (Japan)","Japan,","Japanese,","PIA,Tokyo Broadcasting System (TBS),Horipro,",,,1h 38min,Color,,,1.2/10,57,1,,
Sem Raiz,"Stars,Carlota Joaquina,Renan Rovida,Maria Tereza Urias,,","Renan Rovida,",,"Drama,",,"January 25, 2017 (Brazil)","Brazil,","Portuguese,Spanish,","Desalambrar Filmes,",,"R$60,000 (estimated)",1h 20min,,,,,,,,
Romeo & Juliet from San Francisco Ballet 2015,"Davit Karapetyan,Maria Kochetkova,","Helgi Tomasson,",,,,"February 14, 2016 (United Kingdom)",,,,"$5,948",,2h 10min,,,,,,,,
We Stay Econo,"Linn Benton,M.D. Schneider,","M.D. Schneider,","Linn Benton,M.D. Schneider,","Comedy,",,"October 1, 2019 (United States)","United States,","English,","Econofilms,",,$150 (estimated),58min,,,,,,,,
Ta koritsia me ta mavra,"Stars,Chryssoula Diavati,Renos Haralambidis,Sotiris Kalivatsis,,",,,,,,,,,,,,,,,,,,,
Dan and Dana Presents: How to Get Sex in America,"Tom Nashlski,Elen Veksel,","Tom Nashlski,","Tom Nashlski,","Comedy,",,2018 (United States),"United States,","English,",,,$500 (estimated),,Color,,,,,,,
The Unfortunate Faces of Portia Dupree,"Stars,Yolanda Crutchfield,Anthony Dillingham,Kendra English,,","Antoine Baptiste,Terri L. Bea Sopher,","Terri L. Bea Sopher,","Crime,Drama,Mystery,Thriller,",,"July 7, 2015 (United States)","United States,","English,","Streets Of Gold Productions,",,"$2,500 (estimated)",1h 20min,Color,,16:9 HD,7.9/10,7,2,,
Solo,,"Abdellatif Abdelhamid,",,"Drama,",,,"Syria,","Arabic,",,,"$300,000 (estimated)",,Color,,,,,,,
It: Fan film,"Lwg,","Lwg,",,"Horror,Thriller,",,December 2017 (United Arab Emirates),"United States,","English,",,,AED 27 (estimated),,Color,,,,,,,
The Enemy and the Victim,"Stars,Gordon Timothy,Tiffany Ariany,Katrinka Stringfield,,","Melinda Bateman,Bradley Nesbitt,","Melinda Bateman,","Drama,Mystery,Thriller,",,"January 22, 2011 (United States)","United States,","English,","Bait Man Films,",,,1h 28min,Color,,,,,,,
Roads and Brides: Repaved,"Gregory Sullivan,","Abraham Lim,","Abraham Lim,","Drama,Western,",,,"United States,","English,",,,,1h 27min,Color,,,,,,,
The Dream Map,"Stars,Anely Aidar,Olzhas Alzhanov,Daniyar Beisov,,","Miras Toleukhanov,","Amangeldy Aubakirov,Miras Toleukhanov,","Drama,",,"April 10, 2019 (Kazakhstan)","Kazakhstan,","Kazakh,",,,"$200,000 (estimated)",,Color,,,,,,,
Õuduskassett,,"Lauri Randla,Maria Reinup,Anri Rulkov,","Lauri Randla,Anri Rulkov,Greta Varts,","Horror,Mystery,",,"March 23, 2017 (Estonia)","Estonia,","Estonian,Russian,","Exitfilm,",,,1h 5min,Color,,,,,,,
"Paris, New Year's Eve to Be with Her","Stars,Benjamin Attia,Michelle Attia,Amine Chaabouni,,","Linden Jang,Takeshi Sone,",,"Adventure,Drama,Musical,",,"June 2, 2017 (Japan)","France,Germany,Spain,","English,French,Spanish,German,","Lilyfilm,",,,1h 12min,Color,,,,,,,
Wo de lao po shi zhi mao,"Yueming Pan,Yanhong Zhou,","Jun Huang,","Jun Huang,","Animation,Family,",,"February 14, 2013 (China)","China,","Mandarin,","Beijing Zhongao Yingdi Animation Production,China Film Animation,China Film Group Corporation (CFGC),",,,1h 34min,Color,,,,,,,
One Night for One Drop Imagined by Cirque Du Soleil,"Stars,Brett Alters,Miles Brown,Kelly Cabrera,,","Hassan El Hajjami,","Hassan El Hajjami,","Musical,",,"June 7, 2016 (United States)","United States,","English,","AXS TV,",,,,Color,,,7.8/10,19,,,
Sepulchrum II - Wasteland,"Stars,Martina Ambrosino,Manuel Caregnato,Jana Daniela Caso,,","Paolo Galassi,",,"Action,",,"October 3, 2019 (Italy)","Italy,","Italian,","Firmament Pictures,",,€40 (estimated),,,,,,,,,
Criminal Hunter,"Rajkumar Thakuriya,","Rajkumar,","Rajkumar Thakuriya,","Action,",,"November 9, 2012 (India)","India,","Assamese,",,,"₹90,000 (estimated)",,,,,6.0/10,44,7,,
101 Reys,"Stars,Shokhrullo Abdullaev,Hoshim Arslonov,Erkin Bozorov,,","Akrom Shohnazarov,","Akrom Shohnazarov,","Biography,",,2020 (Uzbekistan),"Uzbekistan,","Uzbek,",,,$450 (estimated),1h 50min,Color,,,,,,,
Khudbudi,"Heeba Shah,Serena Walia,Suksha Gupta,","Kumar Ritu Raj,","Kumar Ritu Raj,","Drama,",,,"India,","Hindi,",,,"₹800,000 (estimated)",2h,Color,"Dolby,",2.35 : 1,,,,,
Clarksdale,"Stars,William Goss,Conor Coughlin,Brett Frank,,","William Goss,","William Goss,","Comedy,",,"January 1, 2014 (United States)","United States,","English,",,,"$5,000 (estimated)",1h 11min,Color,"Stereo,",16:9 HD,,,,,
Kathor,"Stars,Lalit Parimoo,Sheetal Dimri,Abhisek Pandey,,","Karan Kashyap,","Karan Kashyap,","Drama,",,"August 31, 2018 (India)","India,","Hindi,","Shri Balaji Global Films,",,,1h 50min,Color,,,6.1/10,11,,,
Huang Gu Tou,"Wenjing Qin,Tao Xu,","Guoyong Wu,","Dong Liang,Huihai Wang,Guoyong Wu,","Drama,",,November 2019 (China),"China,","Chinese,",,,,,Color,,,,,,,
The Nightmare Emporium,"Mark Waldstein,Kris Kristensen,Sophie Aidlin,","Danny Cork,","Danny Cork,","Horror,",Not Rated,"October 24, 2017 (United States)","United States,","English,",,,,,Color,,,,,,,
The Green Man,"Stars,Sameh Hussain,Idward,Suliman Eid,,","Morcos Adel,",,"Comedy,",,"July 11, 2018 (Egypt)","Egypt,","Arabic,",,,,,Color,,,,,,,
