title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Iki,,,,,,"August 4, 2017 (Turkey)","Turkey,","English,",,"$30,125",,,Color,,,,,,,
Toiles d'araignées,"Stars,Viviane Sidibé,N'Tji Yacouba Traoré,Boubacar Belco Diallo,,","Ibrahima Touré,","Writers,Marcel Beaulieu,Ibrahima Ly,Cheick Oumar Sissoko,,","Drama,",,"September 19, 2011 (Mali)","Mali,","More,","Centre National de la Cinématographie du Mali (CNCM),",,,1h 30min,Color,,,6.7/10,7,,,
Envestigatè,"Sr. Premil,","Sr. Premil,","Sr. Premil,","Drama,",Approved,"June 7, 2018 (Haiti)","Haiti,","French,","Premil Professional Picture,",,"$100,000 (estimated)",1h 28min,Color,"Stereo,",16:9 HD,,,,,
Krutha,"Meghna Gowda,Rashika,Vijayendra,","Uppari Ramesh,",,"Drama,",,"January 24, 2020 (India)","India,","Kannada,","VK Groups Production,",,,1h 50min,Color,,,,,,,
Field Guide to November Days,"Stars,Joe Haege,Briana Ledford,Jeff Mills,,","Nick Peterson,","Nick Peterson,","Drama,Romance,",,,"United States,","English,",,,,1h 20min,,,,5.1/10,10,,,
Endlich Weltuntergang,"Stars,Christian Strasser,Peter Pertusini,Daniela Golpashin,,","Barbara Gräftner,","Barbara Gräftner,","Comedy,",,"December 14, 2012 (Austria)","Austria,","German,","Bonus Film,","$1,329",,,Color,,,,,,,
Oka Ammayi Oka Abbayi,"Stars,Krishna Ghattamaneni,Vishwas Hannurkar,Lakshmi Sharma,,","Ram Kumar,",,"Mystery,",,"September 28, 2010 (India)","India,","Telugu,","Ancy Art Creations,",,"₹17,500,000 (estimated)",2h 30min,Color,"Dolby Digital,",,,,,,
Operação Prato e outras revelações: um repórter na rota das luzes misteriosas,"Uyrangê Bolívar Soares Nogueira de Hollanda Lima,Carlos Mendes,",,,"Talk-Show,",,"November 3, 2016 (Brazil)","Brazil,","Portuguese,","Ufologia na Amazônia,",,,1h 6min,Color,,,,,,,
Okasantoissho famirikonsato pote iji ma e yokoso!!,,,,"Animation,",,2011 (Japan),"Japan,","Japanese,",,,,,Color,,,,,,,
Mouse,"Stars,Thisal Moragoda,Kaushalaya Fernando,Robin Fernando,,","Wasantha Moragoda,","Wasantha Moragoda,","Drama,Family,",,"December 14, 2012 (Sri Lanka)","Sri Lanka,","Sinhala,English,","MDC Media,",,,1h 30min,Color,,,6.9/10,7,,,
