title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Public Servants,"Stars,Tim Battaglia,Adam Parker,Tyler W. Moore,,","Jack HF,","Josh Brown,Jack HF,","Action,Thriller,",,"January 20, 2018 (United States)","United States,","English,",,,,,Color,,,,,,,
Octonauts Season 4: GUP-S,,,,,,"February 28, 2016 (South Korea)",,,,"$300,520",,,,,,,,,,
Crazy Love,"Stars,Gene Cage,Dana J. Ferguson,Brentwood Thompson,,","Clarence Rolle Jr.,","Clarence Rolle Jr.,","Comedy,",,"February 11, 2011 (Bahamas)","Bahamas,","English,","Vision Pictures,",,"BSD 10,000 (estimated)",1h 19min,Color,,16:9 HD,,,,,
Azul La Dulce Cara De La Muerte,"Stars,Yamile Leon,Max Hernandez Jr.,Armando Zamarripa,,","Max Hernandez Jr.,","Victor Ortiz Reyes,","Thriller,",,,"United States,","Spanish,",,,,,Color,,,,,,,
Der Gärtner,"Stars,Thushy A.,Irene Baechle,Marina Bockstaller,,","Daniel Staller,","Daniel Staller,","Drama,",,"December 22, 2012 (Germany)","Germany,","German,","DST Movies,",,,1h 15min,,,,,,,,
Research: The Musical,"Stars,Aungelique Scott,Jacob Fagan,Khoi Vo,,","Stephen Vanderpool,Qiqige Zhang,","Todd Corcoran,Tony Hartman,Stephen Vanderpool,","Comedy,Musical,Romance,",,,"United States,","English,",,,,1h 48min,Color,,,,,,,
In the Wake of a Second Cook,"Stars,Nola Belgum,J. Maki,Julia Palokangas,,","Rolf Belgum,","Rolf Belgum,Thomas Lemmer,","Drama,",,June 2016 (United States),"United States,","English,","Out of Hand Film,",,"$5,000 (estimated)",1h 10min,Color,"Stereo,",1.78 : 1 / (high definition),,,,,
Secuestro sangriento la realidad de México,"Stars,Agustin Navarro,Flavio Peniche,Marisol Guillen,,","Manuel Ramirez,","Manolo Cárdenas,","Action,Crime,",,2011 (Mexico),"Mexico,","Spanish,","Agustin Navarro,",,,,Color,,,,,,,
Swargathekkal Sundaram,"Stars,Sreenivasan,Lal,Joy Mathew,,","Manoj Aravindakshan,","Rajesh Raghavan,","Drama,",,"May 22, 2015 (India)","India,","Malayalam,","Red Raven Motion Pictures,",,,1h 49min,Color,,,4.4/10,19,,,
Killing Schrödinger's Cats,"Todd Thomas Dark,William Poulin,Stephanie Zari,","King-Pin Lei,","King-Pin Lei,","Horror,Sci-Fi,Thriller,",,"October 15, 2010 (Canada)","Canada,","English,","Codex Imagina,",,"CA$150,000 (estimated)",1h 30min,Color,,,4.6/10,14,2,,
