title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Snehave Preethi,"Stars,Ramesh Bhat,Dhanraj,Suraj Gowda,,","Glb Srinivas,","Polur Ghatikachalam,T. Vinay Reddy,Sasikiran,","Romance,",,2018 (India),"India,","Kannada,",,,,,Color,,2.35 : 1,,,,,
Laridma,,,,,,,,,,,,,,,,,,,,
Garden of Wild Flowers (Zerleg tsetsgiin Khulemj),,"Uranchimeg Urtnasan,","Uranchimeg Urtnasan,","Drama,",,2013 (Mongolia),"Mongolia,",,"Khuvisal Production,",,$70 (estimated),,Color,,,,,,,
Kendistan 2,"Stars,Ilkin Alibekov,Mehdi Aliyev,Ziyanur Cabbarov,,","Recfilms,",,"Comedy,Horror,",,"December 31, 2013 (Azerbaijan)","Azerbaijan,","Azerbaijani,",,,"$15,000 (estimated)",,,,16:9 HD,6.3/10,9,,,
Hinter die Spiagl,"Stars,Dietmar Gamper,Walter Gamper,Dietmar Gruber,,","Dietmar Gamper,Linda Röhl,","Dietmar Gamper,","Comedy,Fantasy,",,"April 13, 2018 (Italy)","Italy,","German,English,Italian,","Albolina Film,",,"€160,000 (estimated)",1h 13min,,,2.39 : 1,,,,,
Tokumu-ka no mehyô: Karamitsuku inbô,"Stars,Rina Itô,Yui Masaki,Riri Shinomiya,,","Minoru Kunizawa,","Minoru Kunizawa,",,,"June 27, 2014 (Japan)","Japan,","Japanese,","Freak Out,",,,1h,Color,"Mono,",1.85 : 1,,,,,
Stormy Hearts,"Stars,Fred Amata,Theresa Edem,Etinosa Idemudia,,","Tope Alake,","Brenda Ogbukaa-Garuba,Chijioke Ononiwu,","Drama,",,"June 2, 2017 (Nigeria)","Nigeria,","English,",,,,,Color,,,,,,,
FAM Fest,,"Kirk Lowe,",,"Family,",,"April 20, 2013 (United States)","United States,","English,","LampLight Productions,",,$800 (estimated),2h 30min,Color,,,,,,,
Royal Opera House Live Cinema Season 2015/16: Romeo and Juliet,,,,,,"November 7, 2015 (Japan)","United Kingdom,","English,",,,,,Color,,,,,1,,
"Death to Prison, Freedom to Protest","Pussy Riot,","Eddie Barreiro,",,"Biography,",,"August 14, 2014 (United States)","United States,","English,","Con Communications,",,"$50,000 (estimated)",,Color,,,,,,,
43 Colonne in scena a Bilbao,,"Leonardo Baraldi,Eleonora Sarasin,","Leonardo Baraldi,Eleonora Sarasin,",,,"October 15, 2010 (United States)","Italy,","Italian,","Schicchera production,",,,52min,Color,"Stereo,",1.78 : 1,,,,,
Song for turbulent youth,,"Jianhua Yang,",,"Adventure,Romance,",,"June 9, 2019 (United States)","China,","Chinese,",,"$20,676",,1h 33min,Color,,,,,,,
