title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Arsonist,"Stars,George Everett-Button,Jonny Brookes,Nathan Hoad,,","Morgan O'Callaghan,","Jonny Brookes,Morgan O'Callaghan,","Comedy,Crime,Mystery,",,"December 18, 2020 (United Kingdom)","United Kingdom,","English,","Starfishfilms,",,£350 (estimated),1h 4min,Color,"Dolby Digital,",2.39 : 1,5.4/10,44,3,1,
Madame Hollywood,"Stars,Dre Davis,Roxanne Fernandes,Victoria Diamond,,","Olivier Abbou,","Olivier Abbou,Delphine Bertholon,","Thriller,",,2016 (France),"France,","English,","Exogene Films,Studio Plus,",,,1h 54min,Color,,1.78 : 1 / (high definition),5.9/10,15,,,
Mountain Devil,"Stars,Eric Altman,Eddie Benevich,Dennis Dean,,","Ryan Cavalline,","Ryan Cavalline,","Horror,",Not Rated,"January 17, 2017 (United States)","United States,","English,",,,,1h 20min,Color,,,2.9/10,122,3,1,
Darkwood Manor,"Stars,Lucia Coppola,Elliot Bell,Max Morgan,,","Liam Hooper,","Megan Batchelor,Liam Hooper,","Comedy,Horror,",,"September 10, 2011 (United Kingdom)","United Kingdom,","English,","This One's For RnR,",,"£1,000 (estimated)",1h 36min,,"Dolby Digital,",,5.5/10,76,2,,
The Scrapper,"Stars,Michael Dault,Jeremy Rush,Michael Crawford,,","Michael Piotrowski,","Michael Dault,","Action,Drama,",Not Rated,"February 27, 2012 (United States)","United States,","English,","Dark Minds Productions,Kids Creek Productions,TipToe Productions,",,,1h 30min,Color,,,6.8/10,24,,,
Hollywood a GoGo,"Stars,Rose Marie Guess,Stephanie Hernandez,Keleigh De La Cruz,,","Jared Masters,","Jared Masters,","Comedy,Music,",Not Rated,"January 15, 2013 (United States)","United States,",,"Frolic Pictures,",,,1h,Color,,1.33 : 1,5.0/10,15,,,
The Brothers Sinclair,"Stars,Steven Helmkamp,Mike Manning,Adam Huss,,","Ronny Jay,","Ronny Jay,","Comedy,Romance,",,"April 21, 2011 (United States)","United States,","English,","Ronny Jay Productions,Ronny jay Productions,",,"$500,000 (estimated)",1h 40min,Color,,16:9 HD,6.3/10,40,1,1,
Partiu Paraguai (WT),"Stars,Felipe Camargo,Nanda Costa,Bruna Linzmeyer,,","Daniel Lieff,","Alvaro Campos,Matheus Souza,","Romance,",,"November 12, 2020 (Brazil)","Brazil,","Portuguese,","Coqueirão Pictures,",,"$1,700,000 (estimated)",,Color,,,7.3/10,8,,,
Fanie Fourie's Lobola,"Stars,Eduan van Jaarsveldt,Zethu Dlomo,Jerry Mofokeng,,","Henk Pretorius,","Henk Pretorius,Janine Eser,","Comedy,Romance,",Not Rated,"March 1, 2013 (South Africa)","South Africa,","Zulu,English,Afrikaans,","Out of Africa Entertainment,","$395,764","$1,000,000 (estimated)",1h 37min,Color,,,6.8/10,228,6,19,
Nobody Famous,"Stars,Winny Clarke,Justin Gerhard,Evan Giovanni,,","Sarah Rotella,","Adrianna DiLonardo,","Comedy,Drama,",TV-MA,"May 25, 2018 (Canada)","Canada,","English,","Unsolicited Pictures,",,,1h 30min,Color,,,4.6/10,142,1,,
