title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
COLT.22 - Call to Action,"Stars,Lexis Aguilar,Josue Anthony,Dmitrious Bistrevsky,,","Daniel Malakai Cabrera,",,"Action,",,"June 15, 2017 (United States)","United States,","English,","Substance Over Hype,",,"$50,000 (estimated)",,Color,,,,,,,
Mi Hijo,,,,,,"June 14, 2018 (Uruguay)","Uruguay,","English,",,"$1,425",,,Color,,,,,,,
Maut Phir Aayegi,"Parveer Aggarwal,Neeta Yadav,","Agrawal Mukesh Narayan,Vinod Tripathi,","Vinod Tripathi,","Horror,",,"June 1, 2018 (India)","India,","Hindi,","Laddu Gopal Associates,TRF Films,",,"₹5,000,000 (estimated)",1h 30min,,,16:9 HD,,,,,
Mamá,"Stars,Consuelo Gacha,Helena Mallarino,Maria Jose Owens-Fajardo,,","Phillipe van Hissenhoven,","María Angélica Tovar,Phillipe van Hissenhoven,","Drama,",,"May 25, 2015 (Colombia)","Colombia,","Spanish,","Fundación Cine Posible,",,,,Color,,,5.4/10,24,1,,
People Business,"Stars,Mensur Bejta,Matt Benson,Heather Brown,,","David Malboeuf,","Chris Jackson,David Malboeuf,","Comedy,Drama,",,"May 27, 2011 (United States)","United States,","English,",,,,1h 48min,Color,,,,,,,
Industry,,"SravanVictory Aepoori,","SravanVictory Aepoori,","Drama,",,"April 10, 2018 (India)","India,","Telugu,",,,"₹200,000 (estimated)",,Color,,,,,,,
Pony Play Date,,"Jalen Jones,","Jalen Jones,Manzie Jones,","Family,",,"October 11, 2011 (United States)","United States,","English,","JKK Jones,",,"$20,000 (estimated)",1h 2min,Color,,,,,,,
22:43,"Stars,Martin Loos,Anton Noori,Laila Alina Reischer,,","Markus Hautz,","Markus Hautz,","Crime,Mystery,",,,"Austria,","German,",,,,1h 33min,Color,,16:9 HD,7.2/10,17,,,
No More,"Stars,Ebony Alexis,Elder Richie Beaty,Nina Bell,,","Kenneth Vanwright,","Kenneth Vanwright,","Drama,",,August 2016 (United States),"United States,","English,","After Dark Films,",,"$10,000 (estimated)",,Color,,,,,,,
Love Chronicles (of the Cape),"Stars,Jessica Ambuehl,Chris Murphy,Keith Nussbaum,,","Dan Steadman,","Kate Barton,Dan Steadman,",,,"April 17, 2015 (United States)",,"English,","Circa87,",,,1h 6min,Color,,,8.6/10,9,2,,
Nge Tsawai Lama,"Stars,Gyem Dorji,Tashi Penjor Dorji,Sonam R. Kuensel,,","Wangchuk Talop,","Dasho Gyem Dorji,","Drama,",,"September 15, 2017 (Bhutan)","Bhutan,","Dzongkha,","Phuntshok Dorji Production,",,,,Color,,,,,,,
BU,"Remy Ishak,","Jeany Amir,","Jeffrey Chiang,","Drama,",,"April 11, 2019 (Malaysia)","Malaysia,","Malay,","MM2,",,"$250,000 (estimated)",1h 40min,Color,,,,,,,
Leicester City vs Arsenal,,,,,,"November 9, 2019 (United Kingdom)","United Kingdom,","English,",,,,1h 30min,Color,,,,,,,
Liber,"Stars,Malcom Velasco,Laura Alemany,Ana Gago,,","Marcos Callejo,","Carla Martínez,","Fantasy,",,"December 28, 2015 (Spain)",,"Spanish,","Street Ho Productions,",,,1h 40min,Color,,1.78 : 1,,,,,
Knaster,"Stars,Vilmer Bäckman,Sharmarke Farhan Hussein,Willjam Lempling,,","Neil Wigardt,","Neil Wigardt,",,,"January 28, 2017 (Sweden)","Sweden,","Swedish,","Valand Academy Film,",,,48min,Color,,,5.2/10,10,,,
Sasha,,,,,,"April 20, 2018 (China)","China,","English,",,"$27,031",,,Color,,,,,,,
Monzetsu gekijô: Aegi no mure,"Stars,Natsuki Yokoyama,Sakura Kirishima,Aina Nagase,,","Kohei Taniguchi,","Kohei Taniguchi,",,,"August 9, 2019 (Japan)","Japan,","Japanese,","Hanazono,",,,,Color,"Mono,",,,,,,
Afflatus,,"Peter Kovacs,","Peter Kovacs,","Horror,Mystery,",,"July 27, 2019 (Hungary)","Hungary,","None,",,,"HUF 220,000 (estimated)",59min,,,,7.3/10,8,,,
Red Numbers,"Stars,Edmund Chen,Huifang Hong,Shucheng Chen,,","Dominic Ow,","Teng Liang Koh,Alvin Soe,","Comedy,",,"February 22, 2013 (Singapore)","Singapore,","Mandarin,","Project Peanut,Silver Media Group,Supernova Media,",,"SGD 800,000 (estimated)",1h 35min,Color,,,3.7/10,12,1,1,
The Insignificance of Being Gwendolen,"Stars,Luke Adekoya Campbell,Cliff Chapman,Lisa Theresa Downey-Dent,,","Lisa Theresa Downey-Dent,","Lisa Theresa Downey-Dent,Oscar Wilde,","Comedy,Romance,",,"February 14, 2014 (United Kingdom)","Belgium,United Kingdom,","English,",,,,3h 47min,Color,,,,,,,
Queerbait,"Stars,Rebecca Cox,Mason Giles,James Paulsgrove,,","Mickey Reece,","Mickey Reece,","Comedy,",,"October 25, 2013 (United States)","United States,","English,","Fall Films,",,$100 (estimated),50min,Color,,,,,,,
3+3,"Stars,Ana Batmanidi,Shorena Begashvili,Vakho Bichikashvili,,","Giorgi Kikaleishvili,","Alisa Dolchson,Nika Ramishvili,","Comedy,",,"March 20, 2015 (Georgia)","Georgia,","Georgian,","K Production,",,,1h 28min,Color,,,4.8/10,19,,,
Li Bao Guo,"Stars,Tianlai Hou,Yongjian Lin,Jun Wu,,","Qi Zhao,","Shifei Qu,","Drama,",,"August 8, 2018 (China)","China,","Chinese,",,"$1,799,319",,,Color,,,,,,,
Du coeur à l'âme,"Yizhi Geng,Wei Liuhong,Qi Zhenqi,","Zheng Yi,","Zhu Shanpo,Zheng Yi,","Drama,Romance,",,"October 27, 2017 (Japan)","China,France,","Mandarin,",,,"€1,000,000 (estimated)",1h 40min,Color,,2.35 : 1,,,,,
The Bully Caterpillar,"Stars,Sandra Andrews,Sean Andrews,Laurie Jean Britton,,",,"Jay Carter,George Mattmiller,","Animation,",,"September 9, 2020 (United States)","United States,","English,",,,"$3,000,000 (estimated)",1h 26min,Color,,,,,,,
"The Wish, a Story of Hope, Faith and Generosity","Stars,Reece Odum,Blue Kimble,Patrick Faucette,,","Ty Manns,","Ty Manns,","Drama,Family,",,"November 16, 2014 (United States)","United States,","English,","4R Productions,CME Films,DreamKast Studios,",,"$21,000 (estimated)",1h 18min,Color,,,6.0/10,8,,,
The Heart of The Impaler: Memoirs of James Lincoln,,"Gerard Mendez,","Gerard Mendez,Brian Pollock,Hector Valle,","Fantasy,Romance,Thriller,",,2016 (United States),"United States,","English,",,,,1h 49min,Color,,,,,,,
Zombageddon 3,"Stars,Briley Andreas,Holly Andreas,Maclian Cox Arnold,,","Cade Klassen,Devon Oman,","Devon Oman,","Horror,",,"November 24, 2018 (Canada)","Canada,","English,","Dead Prairies Productions,",,,,Color,,,,,,,
Mayflies,"Stars,Kelli Breslin,Kimberly Gikas,Graham High,,","Zane Cooper,","Christine Chen,Zane Cooper,","Drama,Sci-Fi,",,"December 3, 2011 (United States)","United States,","English,",,,$820 (estimated),49min,Color,,,,,,,
