title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Head Count,"Stars,Isaac Jay,Jay Lee,Ashleigh Morghan,,","Elle Callahan,","Elle Callahan,Michael Nader,","Horror,Mystery,Thriller,",Not Rated,"September 24, 2018 (United States)","United States,","English,","Godmother Industries,",,,1h 30min,Color,,2.39:1,5.4/10,3.8K,134,32,48
Il legame,"Stars,Riccardo Scamarcio,Mía Maestro,Giulia Patrignani,,","Domenico Emanuele de Feudis,","Writers,Daniele Cosci,Samuel Stewart Hunter,Davide Orsini,,","Drama,Horror,Thriller,",TV-MA,"October 2, 2020 (Italy)","Italy,","Italian,","HT Film,Indigo Film,Lebowski,",,,1h 33min,Color,,2.39 : 1,4.7/10,3.9K,46,20,
Cats & Dogs: The Revenge of Kitty Galore,"Stars,Bette Midler,Chris O'Donnell,Jack McBrayer,,","Brad Peyton,","Writers,Ron J. Friedman,Steve Bencich,John Requa,,","Action,Adventure,Comedy,Family,Fantasy,Thriller,",Rated PG for animal action and humor,"July 30, 2010 (United States)","United States,Australia,","English,","CD2 Films,Mad Chance,Polymorphic Pictures,","$112,483,764","$85,000,000 (estimated)",1h 22min,Color,"DTS,Dolby Digital,SDDS,",1.85 : 1,4.4/10,15K,67,96,30
Space Babes from Outer Space,"Stars,Ellie Church,Brian Papandrea,Allison Maier,,","Brian K. Williams,",,"Comedy,Sci-Fi,",Not Rated,"May 20, 2017 (United States)","United States,","English,","Bandit Motion Pictures,",,,1h 21min,Color,"Stereo,",2.35 : 1,4.3/10,516,15,6,
About Last Night,"Stars,Kevin Hart,Michael Ealy,Regina Hall,,","Steve Pink,","Writers,Leslye Headland,Tim Kazurinsky,Denise DeClue,,","Comedy,Romance,","Rated R for sexual content, language and brief drug use","February 28, 2014 (Vietnam)","United States,","English,","Screen Gems,Ireland Entertainment Productions,Olive Bridge Entertainment,","$50,445,860","$12,500,000 (estimated)",1h 40min,,"SDDS,Datasat,Dolby Digital,",2.35 : 1,6.1/10,23K,52,91,62
The Furnace,"Stars,Ahmed Malek,Baykali Ganambarr,Kaushik Das,,","Roderick MacKay,","Roderick MacKay,","Adventure,Drama,History,Thriller,Western,",,"December 10, 2020 (Australia)","Australia,","English,Aboriginal,Pashtu,Punjabi,Cantonese,Dari,","Southern Light Films,The Koop,Meaning Maker,","$312,821",,1h 56min,Color,"D-Cinema 48kHz 5.1,D-Cinema 48kHz 7.1,",2.35 : 1,6.7/10,5.8K,46,22,
Road to Ninja: Naruto the Movie,"Stars,Junko Takeuchi,Chie Nakamura,Toshiyuki Morikawa,,","Hayato Date,","Writers,Masashi Kishimoto,Yuka Miyata,Junki Takegami,,","Animation,Action,Adventure,Comedy,Fantasy,",TV-14,"July 28, 2012 (Japan)","Japan,","Japanese,","TV Tokyo,Shueisha,Pierrot,","$17,876,559",,1h 49min,Color,"Dolby Digital,",1.85 : 1,7.7/10,6.6K,19,6,
Bareilly Ki Barfi,"Stars,Ayushmann Khurrana,Kriti Sanon,Rajkummar Rao,,","Ashwiny Iyer Tiwari,","Bareilly Ki Barfi,Shreyas Jain,Nitesh Tiwari,","Comedy,Romance,",Not Rated,"August 18, 2017 (India)","India,","Hindi,","B.R. Studios,Junglee Pictures,","$4,873,745",,1h 56min,Color,,,7.5/10,22K,117,27,
The Funhouse Massacre,"Stars,Jere Burns,Scottie Thompson,Matt Angel,,","Andy Palmer,","Ben Begley,Renee Dorian,","Comedy,Horror,","Rated R for bloody horror violence and gore, language, some sexual content/nudity and drug use","November 13, 2015 (United States)","United States,","English,","Petri Entertainment,",,,1h 30min,Color,,2.35 : 1,5.2/10,3.7K,54,44,
Walking Out,"Stars,Matt Bomer,Josh Wiggins,Bill Pullman,,","Alex Smith,Andrew J. Smith,","Alex Smith,Andrew J. Smith,David Quammen,","Adventure,Drama,Mystery,Thriller,","Rated PG-13 for bloody injury images, some thematic elements and brief strong language","October 6, 2017 (United States)","United States,","English,","Harbinger Pictures,Burba Hayes,Co-Op Entertainment,","$162,445",,1h 35min,Color,,2.35 : 1,5.8/10,6.1K,84,44,79
Burying the Ex,"Stars,Anton Yelchin,Ashley Greene,Alexandra Daddario,,","Joe Dante,","Alan Trezza,","Comedy,Horror,Romance,","Rated R for sexual content, partial nudity, some horror violence, and language","June 26, 2015 (Vietnam)","United States,","English,","Voltage Pictures,Elevated Productions,Act 4 Entertainment,","$668,777",,1h 29min,Color,,2.39:1,5.4/10,11K,45,136,37
Foodfight!,"Stars,Hilary Duff,Haylie Duff,Charlie Sheen,,","Lawrence Kasanoff,","Writers,Lawrence Kasanoff,Joshua Wexler,Brent V. Friedman,,","Animation,Action,Adventure,Comedy,Family,Fantasy,Mystery,","Rated PG for rude and suggestive content, innuendo and language","February 12, 2013 (United States)","United States,","English,","C47 Productions,Lions Gate Family Entertainment,Natural Image,","$120,141","$65,000,000 (estimated)",1h 31min,Color,,1.85 : 1,1.6/10,10K,141,15,
The Last Champion,"Stars,Cole Hauser,Sean H. Scully,Annika Marks,,","Glenn Withrow,","Hallie Todd,Glenn Withrow,Ivy Withrow,","Drama,Family,Sport,",Rated PG-13 for some thematic elements and a brief scene of violence,"December 8, 2020 (United States)","United States,","English,","In House Media Film Partners,",,,2h 2min,Color,,,7.1/10,410,26,2,
Hellions,"Stars,Chloe Rose,Rachel Wilson,Rossif Sutherland,,","Bruce McDonald,","Pascal Trottier,","Drama,Horror,Thriller,",Not Rated,"September 22, 2016 (Kuwait)","Canada,","English,","Whizbang Films,Storyteller Pictures,","$14,485",,1h 20min,Color,,1.78 : 1,4.2/10,3.2K,55,88,34
Can't Have You,"Stars,Steve Agee,Viva Bianca,Miklós Bányai,,","Mark A. Altman,","Mark A. Altman,","Comedy,Drama,Romance,",,2018 (United States),"United States,","English,","Atlantis Canyon,",,,1h 30min,Color,"Stereo,",1.85 : 1,3.4/10,106,2,,
Game Over,"Stars,Taapsee Pannu,Maala Parvathi,Sanchana Natarajan,,","Ashwin Saravanan,","Writers,Ramkumar Kaavya,Suman Kumar,Shruti Madan,,","Drama,Mystery,Thriller,",Not Rated,"June 14, 2019 (India)","India,Turkey,","Tamil,Telugu,","Reliance Entertainment,Y Not Studios,","$63,183",,1h 42min,Color,"Dolby Atmos,",,7.1/10,7K,179,30,
The Gallows Act II,"Stars,Ema Horvath,Chris Milligan,Brittany Falardeau,,","Travis Cluff,Chris Lofing,","Chris Lofing,Travis Cluff,","Horror,Mystery,Thriller,",Rated R for some disturbing violent content,"October 25, 2019 (United States)","United States,","English,","Blumhouse Productions,Entertainment 360,New Line Cinema,",,,1h 39min,Color,,2.39:1,4.2/10,1.9K,65,24,
Femalien: Cosmic Crush,"Stars,Jillian Janson,Kira Noir,Denise Milfort,,","Lindsey Schmitz,","Lindsey Schmitz,","Fantasy,Sci-Fi,",,"December 11, 2020 (United States)","United States,","English,","Full Moon Features,Longshadow Productions,",,"$93,000 (estimated)",1h 39min,Color,,16:9 HD,5.0/10,62,1,,
Salomé,"Stars,Kevin Anderson,Jessica Chastain,Ralph Guzzo,,","Al Pacino,","Oscar Wilde,","Drama,",Rated R for some nudity and disturbing bloody images,"September 21, 2014 (United Kingdom)","United States,","English,","Stonelock Pictures,Barry Navidi Productions,",,,1h 21min,Color,,,6.4/10,1.9K,6,9,
