title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Fate vobis,"Stars,Nicola Anselmi,Daniele Borghi,Simone Diotallevi,,","Henry Secchiaroli,","Henry Secchiaroli,Ermanno Simoncelli,","Comedy,",,"April 15, 2018 (Italy)","Italy,","Italian,","Hego Film,",,,,,,,5.0/10,9,,,
5 terapiya,,"Alisa Pavlovskaya,","Alisa Pavlovskaya,","Drama,",,"April 19, 2018 (Ukraine)","Ukraine,","Russian,",,"$5,293",,1h 18min,Color,"Dolby Digital,",,7.2/10,58,1,,
Rosa Tirana,,"Rogério Sagui,","Rogério Sagui,","Drama,",,2020 (Brazil),"Brazil,","Portuguese,","Gramugêiro Filmes,",,,1h 12min,Color,,,5.8/10,10,,,
Skotia,"Stars,Amaryllis Arroyo,Bill H. Bailey,Yola'nda Bell,,","Tyrone Tappler,","Tyrone Tappler,","Thriller,",,"October 30, 2019 (United States)","United States,","English,","Tyrone Tappler Productions,",,"$5,000 (estimated)",46min,Color,,,,,,,
Hunger Z,"Stars,Asami,Masakuni Fujii,Takurô Hayashi,,","Naoto Tsukiashi,","Takeyuki Morikaku,","Comedy,Horror,",,"September 27, 2014 (Japan)","Japan,","Japanese,","Aphrodite,CREi,Nippon Shuppan Hanbai (Nippan) K.K.,",,,1h 14min,Color,,,2.9/10,33,,,
Venge,"Stars,Natalie Kaufman,Kean Matthams,John Saba,,","Eric Ruiz,","Eric Ruiz,","Horror,",,"November 4, 2012 (United States)","United States,","English,",,,,,Color,,,8.2/10,10,,,
De tand des tijds,"Stars,John Buijsman,Pantero Toney,Venna van den Bosch,,","Joost Van Den Bosch,Erik Verkerk,","Tingue Dongelmans,Marc Veerkamp,","Animation,",,"February 6, 2019 (Netherlands)","Netherlands,","Dutch,","The Film Kitchen,",,,1h 22min,Color,,,5.0/10,9,1,,
Hokm Ba Bazi Gardan Koloft Ha,"Stars,Mohammad Hossein Asadar,Mohammad Ali Behnami Fard,Alireza Parshad,,","Hossein Rahmani Manesh,","Hossein Rahmani Manesh,","Comedy,",,"January 2, 2019 (Iran)","Iran,","Persian,","Filmiran,",,,,Color,"Dolby Digital,",,7.3/10,14,1,1,
Jirafas,"Yasmani Guerrero,Olivia Manrufo,Claudia Muñiz,","Kiki Álvarez,","Claudia Muñiz,","Drama,",,"January 27, 2013 (Netherlands)","Panama,Cuba,Colombia,","Spanish,","Galaxia 311,KA Producciones,Open Roads Media,",,"$1,000,000 (estimated)",1h 30min,Color,"Dolby Digital,",1.78 : 1,6.1/10,63,2,2,
Minivers: Le mystère de la carotte disparue,"Stars,Alexandra Janvier,Josée Leblanc,Gord Robertson,,","D'Arcy Butler,","Chanda Gibson,Marie-Andrée Picard,",,,"December 19, 2020 (Canada)","Canada,","French,","Groupe Media TFO,",,,45min,Color,,,,,,,
Cocaine. Gangster. Talk.,"Stars,Al Carretta,Clare Scott,Luke Dalton,,","Al Carretta,","Al Carretta,","Crime,Drama,",,"December 31, 2019 (United Kingdom)","United Kingdom,","English,","Nightpiece Films,",,,3h 3min,Color,"Stereo,",16:9 HD,4.7/10,7,,,
Falso Perfil,"Stars,Igor Benza,José Bernardo,Paulo do Rosário,,","Dorivaldo Fernandes,","Walter Cristóvão,","Crime,Drama,",,November 2018 (Angola),"Angola,","Portuguese,","Procinea,",,,,Color,,16:9 HD,,,,,
