title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
My Many Sons,"Stars,Judge Reinhold,Michael Papajohn,Alex MacNicoll,,","Ralph E. Portillo,","Carol Miller,","Biography,Drama,Sport,",Not Rated,2016 (United States),"United States,","English,","Hemisphere Entertainment,Higher Purpose Entertainment,Moonglow Films,",,,1h 37min,Color,,,2.7/10,146,4,1,
National Theatre Live: Young Marx,"Stars,Rory Kinnear,Nancy Carroll,Oliver Chris,,","Nicholas Hytner,Robin Lough,","Richard Bean,Clive Coleman,","Biography,Comedy,",,"December 7, 2017 (United Kingdom)","United Kingdom,","English,",,,,2h 40min,Color,,,7.4/10,66,1,,
Inimigo Desconhecido: Enemy Unknown,"Stars,Rui Constantino,Robinson Cohen,Joseph Dylan,,","Rui Constantino,","Rui Constantino,","Action,Horror,Sci-Fi,",,"July 24, 2020 (Portugal)","Portugal,","Portuguese,","Constantino Filmes,Unknown World Pictures,",,"€20,000 (estimated)",1h 35min,Color,"Dolby Surround 7.1,",2.35 : 1,8.1/10,147,22,,
Varg Veum - I mørket er alle ulver grå,"Stars,Trond Espen Seim,Bjørn Floberg,George Mendel,,","Alexander Eik,","Trygve Allister Diesen,Alexander Eik,Gunnar Staalesen,","Action,Crime,Thriller,",,"November 4, 2011 (Norway)","Norway,","Norwegian,","Cinemiso,Miso Film,","$1,365,236","NOK 21,000,000 (estimated)",1h 27min,Color,,,6.5/10,1.3K,3,3,
Utomlennye solntsem 2,"Stars,Nikita Mikhalkov,Nadezhda Mikhalkova,Anna Mikhalkova,,","Nikita Mikhalkov,","Writers,Nikita Mikhalkov,Vladimir Moiseenko,Aleksandr Novototskiy-Vlasov,,","Drama,History,War,",,"May 5, 2011 (Russia)","Russia,","Russian,German,","Golden Eagle,Three T Productions,","$1,625,784","$45,000,000 (estimated)",2h 37min,Color,"Dolby Digital,",2.35 : 1,4.1/10,2K,10,3,
Vendrá la Muerte y Tendrá Tus Ojos,"Stars,Amparo Noguera,Julieta Figueroa,Nona Fernández,,","José Luis Torres Leiva,","José Luis Torres Leiva,","Drama,",,"September 9, 2020 (Chile)","Chile,Germany,Argentina,","Spanish,","Globo Rojo Films,",,,1h 26min,Color,,2.39 : 1,5.4/10,141,8,,
Never Leave Me,"Stars,Ismail Hakki Ürün,Carol Abboud,Motaz Faez Basha,,","Aida Begic,","Aida Begic,","Drama,",,"September 21, 2018 (Turkey)","Bosnia and Herzegovina,Turkey,","Arabic,Turkish,",,"$295,033",,1h 36min,Color,"Dolby SR,",,7.2/10,814,4,1,
Broken Contact: A Poltergeist Story,"Tanner McBride,Casey Nolan,","Casey Nolan,",,"Horror,",,"July 10, 2020 (United States)","United States,","English,",,,"$20,000 (estimated)",1h 18min,Color,,2.39:1,3.9/10,33,3,,
As Melhores Coisas do Mundo,"Stars,Francisco Miguez,Denise Fraga,Fiuk,,","Laís Bodanzky,","Luiz Bolognesi,Gilberto Dimenstein,Heloisa Prieto,","Comedy,Drama,",,"April 16, 2010 (Brazil)","Brazil,","Portuguese,","Buriti Filmes,Casa Redonda,Gullane,","$1,220,116",,1h 40min,Color,,2.35 : 1,7.2/10,1.6K,4,12,
All in Good Time,"Stars,Reece Ritchie,Amara Karan,Harish Patel,,","Nigel Cole,","Ayub Khan-Din,Bill Naughton,","Comedy,",Not Rated,"May 11, 2012 (United Kingdom)","United Kingdom,","English,","Left Bank Pictures,","$285,116",,1h 34min,Color,,,5.7/10,428,7,34,
