title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Other Side of the Mirror,"Stars,Adrien Gamache,Nathan Hamer,Trey Hatch,,","Zach Hamer,","Zach Hamer,","Drama,Fantasy,History,",,"May 3, 2016 (United States)","United States,","English,",,,,1h 42min,Color,,1.78 : 1,2.3/10,1.4K,26,3,
"Hot Boy Nổi Loạn và Câu Chuyện Về Thằng Cười, Cô Gái Điếm và Con Vịt","Stars,Manh Hai Luong,Vinh Khoa Ho,Linh Son Nguyen,,","Ngoc Dang Vu,","Ngoc Dang Vu,Manh Hai Luong,","Drama,Romance,",,"October 14, 2011 (Vietnam)","Vietnam,","Vietnamese,","BHD Co.,Vietnam Media Corp & Vietnam Studio,","$6,338",,1h 43min,Color,,1.85 : 1,6.7/10,709,7,10,
Fugly!,"Stars,John Leguizamo,Radha Mitchell,Rosie Perez,,","Alfredo Rodriguez de Villa,","Kathy DeMarco,John Leguizamo,","Comedy,",Not Rated,"November 5, 2014 (United States)","United States,","English,","Contento Films,Bigel Entertainment,Contento Films,",,"$4,500,000 (estimated)",1h 40min,Color,,1.85 : 1,4.5/10,366,4,4,24
Faith,"Stars,Brian Geraghty,Nora-Jane Noone,Iddo Goldberg,,","Eli Daughdrill,","Eli Daughdrill,","Drama,",,"November 27, 2020 (United States)","United States,","English,","Greyshack Films,Salem Street Entertainment,The Group Entertainment,",,,1h 26min,Color,,2.35 : 1,5.5/10,49,3,8,
Halloween II: The Curse of Michael Myers,"Stars,Connor Gray,Eva Ham,Zack Hodge,,","John Davis,",,"Action,Drama,Horror,Thriller,",,"August 9, 2017 (United States)","United States,","English,","WalkerStalker Production,",,$189 (estimated),1h 46min,Color,,1.78 : 1 / (high definition),5.8/10,14,2,,
Sune vs. Sune,"Stars,Elis Gerdt,Baxter Renman,Tea Stjärne,,","Jon Holmberg,","Writers,Jon Holmberg,Anders Jacobsson,Daniella Mendel-Enk,,","Comedy,Family,Fantasy,",,"November 30, 2018 (Sweden)","Sweden,","Swedish,","Unlimited Stories,Swedish Film Institute,Film i Väst,",,,1h 29min,Color,,2.39 : 1,5.6/10,619,3,6,
The Litch,"Stars,James Balsamo,Dave Stein,Tom Sizemore,,","James Balsamo,","James Balsamo,Bryan Stumpf,","Horror,",,"May 15, 2018 (United States)","United States,","English,","Acid Bath Productions,",,"$80,000 (estimated)",1h 30min,Color,,,3.3/10,103,1,4,
Kapsalon Romy,"Stars,Vita Heijmen,Beppie Melissen,Noortje Herlaar,,","Mischa Kamp,","Tamara Bos,","Drama,",,"October 2, 2019 (Netherlands)","Netherlands,Germany,","Dutch,Danish,","BosBros,Leitwolf Filmproduktion,","$197,318",,1h 30min,Color,,1.85 : 1,7.2/10,445,2,20,
A Nice Quiet Life,"Stars,Jordan Becker,Jacob Fortner,Taylor Clift,,","Edgar Michael Bravo,","Edgar Michael Bravo,","Drama,Romance,",Not Rated,December 2018 (United States),"United States,","English,","No Restrictions Entertainment,Cinema Bravo,",,,1h 25min,Color,,2.35 : 1,4.6/10,293,8,10,
Ore Monogatari!!,"Stars,Ryôhei Suzuki,Kentarô Sakaguchi,Mei Nagano,,","Hayato Kawai,","Kazune Kawahara,Aruko,","Comedy,Romance,",,"October 31, 2015 (Japan)","Japan,","Japanese,","Chukyo TV Broadcasting Company (CTV),D.N. Dream Partners,Django Film,","$6,960,219",,1h 45min,Color,,,6.6/10,693,8,1,
Kothanodi,"Stars,Seema Biswas,Adil Hussain,Zerifa Wahid,,","Bhaskar Hazarika,","Bhaskar Hazarika,Arupa Patangia-Kalita,","Fantasy,",,November 2015 (India),"India,","Assamese,","Metanormal Motion Pictures,",,,2h,,,,7.8/10,386,9,7,
"Era Uma Vez Eu, Verônica","Stars,João Miguel,Maeve Jinkings,Hermila Guedes,,","Marcelo Gomes,","Marcelo Gomes,","Drama,",Unrated,"November 16, 2012 (Brazil)","Brazil,France,","Portuguese,","Dezenove Som e Imagem,Urban Factory,","$81,925",,1h 31min,Color,,1.78 : 1,6.1/10,664,5,11,73
Un ange,"Stars,Fatou N'Diaye,Vincent Rottiers,Paul Bartel,,","Koen Mortier,","Koen Mortier,Dimitri Verhulst,","Drama,Romance,",,"September 19, 2018 (Belgium)","Belgium,Netherlands,Senegal,","French,Wolof,","Czar Film,Graniet Film BV,",,,1h 45min,Color,,2.39:1,5.7/10,376,2,57,
N-Secure,"Stars,Cordell Moore,Essence Atkins,Denise Boutte,,","David M. Matthews,","Julius Lewis,Christie Taylor,","Crime,Drama,Thriller,","Rated R for language, some sexual content and brief violence","October 15, 2010 (United States)","United States,","English,","N-Secure Films,","$2,595,644","$1,600,000 (estimated)",1h 45min,Color,,2.35 : 1,3.7/10,633,14,5,
Todos los hombres son iguales,"Stars,Christian Meier,Frank Perozo,Nashla Bogaert,,","Manuel Gómez Pereira,","Jose Ramon Alama,Miguel Alcantara,Manuel Gómez Pereira,","Comedy,",R,"June 30, 2016 (Dominican Republic)","Dominican Republic,","Spanish,","Bou Group,",,,1h 26min,Color,,,6.6/10,102,1,,
Before Dawn,"Stars,Joanne Mitchell,Nicky Evans,Dominic Brunt,,","Dominic Brunt,","Mark Illis,Joanne Mitchell,","Horror,",Not Rated,"June 8, 2013 (Japan)","United Kingdom,","English,","Mitchell-Brunt Films,",,"£25,000 (estimated)",1h 22min,Color,,1.85 : 1,4.8/10,775,27,29,
¿Quién manda?,"Stars,Frank Perozo,Nashla Bogaert,Micky Montilla,,","Ronni Castillo,","Daniel Aurelio,Ronni Castillo,","Comedy,Romance,",TV-PG,"August 15, 2013 (Dominican Republic)","Dominican Republic,","Spanish,","Larimar Films House,",,,1h 27min,Color,,,7.0/10,562,3,1,
Xquipi' Guie'dani,"Stars,Sótera Cruz,Érika López,Yuriria del Valle,,","Xavi Sala,","Xavi Sala,","Drama,",TV-14,"October 4, 2019 (Mexico)","Mexico,","Spanish,","Xavi Sala,Cien Cine,",,,1h 59min,Color,,,6.9/10,175,4,4,
