title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Black History Activators,"William Butler,",,,,,"January 28, 2020 (United States)",,"English,",,,,1h 15min,Color,,,6.7/10,14,1,,
Divyang,"Aman Lade,Vandan Nakhate,","Dilip Kosre,",,"Drama,",,November 2020 (India),"India,","Marathi,",,,,,Color,,,,,,,
Mamas & Papas,"Stars,Zuzana Bydzovská,Filip Capka,Michal Capka,,","Alice Nellis,","Alice Nellis,","Drama,Family,",,"April 15, 2010 (Czech Republic)","Czech Republic,","Czech,Russian,","I/O post,U.F.O. Pictures,","$387,850",,1h 50min,,,,6.0/10,120,8,,
Camping,"Diego Velázquez,","Luciana Bilotti,",,"Drama,",,"November 24, 2019 (Argentina)","Argentina,","Spanish,","Proton,",,ARS 1 (estimated),,Color,,,5.5/10,6,1,,
A Skrumps Christmas,,,"John Chandler,","Animation,",,"November 1, 2020 (United States)","United States,",,,,,,,,,,,,,
11:11,"Stars,Emily Bones,Douglas Arthur Carlsen,Zac Che,,","R. Stephenson Price,","Robb Johannes,R. Stephenson Price,","Drama,Music,Sci-Fi,",,"May 29, 2015 (Canada)","Canada,","English,","Stratasfear Productions,",,"CA$6,000 (estimated)",1h,,"Stereo,",16:9 HD,6.7/10,9,1,,
Mutt,"Stars,Anthony J. Sharpe,Dave Beamish,Alicia Benn-Lawler,,","Samuel Galloway,","Samuel Galloway,","Mystery,",,"April 1, 2018 (Australia)","Australia,","English,",,,"A$10,000 (estimated)",,Color,,,,,,,
The Forgotten King,"Stars,Kakha Abuashvili,Misha Arobelidze,Temo Barbaqadze,,","Nikoloz Khomasuridze,","Nikoloz Khomasuridze,","Action,Fantasy,History,",Not Rated,"April 9, 2014 (Georgia)","Georgia,","Georgian,","Nikoloz Films,",,"$120,000 (estimated)",1h 50min,Color,,1.85 : 1,7.5/10,54,,,
Adam Ahani,"Stars,Ahmadreza Asadi,Hooman Barghnavard,Ahmad Alameh Dahr,,","Rahim Behboodi Far,","Rahim Behboodi Far,","Comedy,Drama,Family,",,"February 1, 2013 (Iran)","Iran,","Persian,","Maghsoud Jabbari,",,"IRR 4,200,000,000 (estimated)",1h 24min,Color,"Dolby Digital,",1.78 : 1,5.6/10,25,,,
Christmas Village,,,,"Drama,Family,",TV-G,"July 31, 2017 (United Kingdom)","United States,","English,",,,,54min,Color,,,,,,,
Kottarathil Kutty Bhootham,"Stars,Mukesh,Althara,Asokan,,","Basheer,Kumar Nanda,","Basheer,Kumar Nanda,","Drama,",Not Rated,"June 24, 2011 (India)","India,","Malayalam,","Elite Cine Combines,",,,1h 43min,Color,,,2.6/10,7,,,
Common Creed,"Stars,Hakeem Sharif,Katelyn M. Allen,Steven P. Hamm,,","Logan Kyngston,","Javon Bates,Gregg Napoli,","Drama,",,"October 2, 2019 (United States)","United States,","English,","Tomahawk Entertainment Group,",,"$10,000 (estimated)",1h 40min,,,,,,1,,
ChronoLogic,,"Rodolfo Rincones,Matthew Lloyd Wilcox,",,"Sci-Fi,Thriller,",,,"United States,","English,","Dreamstone Pictures,Post-Neo-Dada,",,,,,,,,,,,
Tales from the Vault,"Stars,Tamara Bailey,Luke Banham,Marc Bilker,,","Lewis Leslie,","Lewis Leslie,","Horror,",,"January 17, 2017 (United States)","United States,","English,","Dream Hero Productions,",,,55min,Color,,,4.1/10,14,,,
Requiem for a Writer (Or How I Learned to Stop Worrying and Love the Block),"Scotty Gannon,Sammy Levine,Carmen Casablanca,","Sammy Levine,","Sammy Levine,","Comedy,Drama,Horror,Thriller,",,,"United States,","English,",,,$700 (estimated),1h 3min,Color,,,,,,,
Deer Season,"Stars,Nick Fenske,John Douglas Ayers,Tom Hart,,","Raymond Dussault,","Raymond Dussault,Bryan Martin,","Thriller,",R,"September 24, 2015 (United States)","United States,","English,","Lai Khe Film Productions,Back2One Productions,",,"$150,000 (estimated)",1h 32min,Color,"Stereo,",1.85 : 1,4.9/10,13,,,
Yai sang ma yai,"Stars,Jim Chauncheun,Pantila Fuglin,Chookiat Iamsook,,","Chookiat Iamsook,","Chookiat Iamsook,","Comedy,",,"October 14, 2010 (Thailand)","Thailand,","Thai,","Golden A Entertainment,","$158,650",,,Color,,,5.4/10,8,,,
Ksiestwo,"Stars,Rafal Zawierucha,Mateusz Zajac,Michal Aniol,,","Andrzej Baranski,","Andrzej Baranski,Zbigniew Masternak,","Drama,",,"May 11, 2012 (Poland)","Poland,","Polish,","Add Sum Moving Images,PISF,Skorpion Arte Film & TV Production,",,,1h 55min,Black and White,,,6.8/10,46,,,
Neem Phul,"Stars,Dwijen Banerjee,Swagata Basu,Soumitra Chatterjee,,","Anirban Paria,","Sachinandan Roy,","Drama,Mystery,",,"February 7, 2020 (India)","India,","Bengali,","Sonia Entertainment,",,"₹4,000,000 (estimated)",1h 34min,Color,,,5.8/10,48,23,,
Hoteru kopan,"Stars,Hyunri,Hayato Ichihara,Kyôhei Kanomi,,","Naoto Monma,","Lion Hitoshizuku,","Drama,",,"February 13, 2016 (Japan)","Japan,","Japanese,","And Pictures,",,,2h 15min,Color,,,,,,,
Jejak Warriors,"Stars,Fauziah Ahmad Daud,Harun Salim Bachik,Affandi Abu Bakar,,","Teong Hin Saw,","Alfie Palermo,","Adventure,Drama,Family,Sport,",,"August 27, 2015 (Malaysia)","Malaysia,","Malay,English,","Imaginex Studios,U2Media,",,,1h 18min,Color,,,6.2/10,11,,,
Laura & Marsha,"Stars,Prisia Nasution,Adinia Wirasti,Ratna Riantiarno,,","Dinna Jasanti,","Titien Wattimena,","Drama,",,"May 30, 2013 (Indonesia)","Indonesia,","Indonesian,","Inno Maleo Films,",,,1h 47min,Color,,,6.5/10,9,,,
Red Affair,"Stars,Arbaaz Khan,Manjari Fadnnis,Mukul Dev,,","Subroto Paul,Pradeep Rangwani,","Amit Khan,","Thriller,",,2017 (India),"India,","Hindi,","UV Films,",,"₹80,000,000 (estimated)",,Color,,,,,,,
Tenants,"Stars,David Walker,James Roberts,Kelsea Meredith,,","Thomas Vickers,","James Roberts,","Comedy,Drama,Thriller,",,"October 8, 2016 (Canada)","Canada,","English,","Corner Pocket Films,",,"CA$8,000 (estimated)",1h 8min,,"Stereo,",1.78 : 1,,,,,
Eric Gales a Night on the Sunset Strip,"Eric Gales,","Scott Gawlik,",,"Music,",Not Rated,"July 1, 2016 (United States)","United States,","English,","Cleopatra Records,",,"$10,000 (estimated)",1h 30min,Color,,1.78 : 1 / (high definition),,,,,
Blood Brother,"Stars,Jarom Hendricks,Jay Daniel Hendricks,Randy Jepperson,,","Jay Daniel Hendricks,","Jay Daniel Hendricks,","Adventure,Mystery,Thriller,",,"March 26, 2014 (United States)","United States,","English,",,,,1h 27min,Color,"D-Cinema 48kHz 5.1,Stereo,",,7.8/10,8,2,,
The 9th,"Stars,Neil Jeram-Croft,Al Bailey,Anthony Neverson,,","Nathan Codrington,","Al Bailey,","Drama,Horror,Mystery,",Not Rated,"April 5, 2014 (France)","United Kingdom,","English,","The Film Mill,",,,1h 13min,Color,,,4.2/10,24,,,
Sugna 2,"Aditya Ojha,Neha Shree,Dharmendra Singh,","Ajay .K. Ojha,",,"Drama,",,"October 31, 2017 (India)","India,","Bhojpuri,",,,,2h 57min,Color,,,,,,,
