title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Inherit the Stars,"Stars,Caitlin Coker,Satoko Enmei,Tomoto Gushi,,","Keishi Suenaga,","Keishi Suenaga,","Action,Drama,Romance,Sci-Fi,War,",,"July 31, 2015 (Japan)","Japan,","Japanese,English,","0Frame Production,Starsea Films Production,",,"$15,000 (estimated)",2h 25min,Color,"Dolby Digital,",2.35 : 1,,,,,
País do Desejo,"Stars,Fábio Assunção,Gabriel Braga Nunes,Nicolau Breyner,,","Paulo Caldas,","Paulo Caldas,Pedro Severien,Amin Stepple,","Drama,",,"January 26, 2012 (Portugal)","Brazil,Portugal,","Portuguese,","Bananeira Filmes,Fado Filmes,","$7,663",,1h 27min,Color,,,4.4/10,43,1,,
Paulwaat,"Stars,Subodh Bhave,Jyoti Chandekar,Anand Ingle,,","Aditya Ingale,","Abhiram Bhadkamkar,","Drama,",,"November 18, 2011 (India)",,"Marathi,",,,,,Color,,,,,,,
Jalsa Rayudu,"Esther Anil,Meka Srikanth,","Sudheer Raju,",,"Action,",,"December 7, 2020 (India)","India,","Telugu,",,,,,Color,,,,,,,
Cruel Tango,"Stars,Francesco Castiglione,Chiara Barbagallo,Diego Bottiglieri,,","Salvatore Metastasio,","Writers,Salvatore Alongi,Simona Bonaccorso,Diego Bottiglieri,,","Horror,Thriller,",,2012 (Italy),"Italy,","Italian,","Naif Film,",,,1h 40min,Color,,,,,,,
Consumption,"Stars,Chester See,Mandy Van Duyne,Caleb Spillyards,,","D.C. Osman,","D.C. Osman,","Action,Drama,Horror,Thriller,",,2010 (United States),"United States,",,,,,1h 30min,Color,,,7.1/10,22,,,
National Theatre Live: John,"Stars,Taylor Benjamin,Lee Boggess,Gabriel Castillo,,","Lloyd Newson,Robin Lough,",,"Drama,",,"December 9, 2014 (United Kingdom)","United Kingdom,","English,","DV8 Physical Theatre,",,,1h 18min,Color,,,7.7/10,22,,,
Pizza Girl Massacre,"Stars,George Bach,Amy Bourque,Scott Bryan,,","Jason Witter,","Brian Austin Wenrich,Jason Witter,","Horror,",Not Rated,2014 (United States),"United States,","English,",,,,1h 18min,Color,,,4.4/10,27,1,,
Reviera,"Aytl Jensen,Amine Mehdi,","Maria Lopez,",,"Crime,",,"May 4, 2013 (France)","France,","French,","FLA,",,"€1,500 (estimated)",,Color,,,,,,,
FLA (Faire: l'amour),"Stars,Maha,Laurette Lalande,Azu,,","Salomé Blechmans,Djinn Carrénard,","Djinn Carrénard,","Comedy,Drama,",,"February 3, 2016 (France)","France,","French,","Donoma Guérilla,Arte France Cinéma,Commune Image Média,",,"€1,480,000 (estimated)",2h 48min,Color,,,4.7/10,26,2,,
Aliko & Ambai,"Stars,Diane Anton,Paul Bebes,Venda Kakaso,,","Diane Anton,Mark Eby,","Diane Anton,Jenno Kanagio,","Drama,",,November 2017 (Papua New Guinea),"Papua New Guinea,",,"Azbri Productions,Centre for Social and Creative Media, UOG,",,,1h 42min,Color,,,,,,,
Just Tom,"Stars,Candace Blanchard,Jay Cardell,Casey Gogolin,,","Peyton Lea,","Peyton Lea,","Comedy,Drama,",,,"United States,","English,",,,,1h 26min,Color,,,8.8/10,8,,,
Zombie Bankers,"Stars,Sara Ball,Kevin Barwell,Kristin Bentley,,","Drew Snyder,","Brandhen Snyder,Drew Snyder,","Comedy,Drama,Horror,",,,"United States,","English,",,,,1h 34min,Color,"Dolby Digital,",1.78 : 1,6.3/10,24,4,,
Farewell,"Stars,Olga Generalova,Vladimiras Jefremovas,Larisa Kalpokaite,,","Tomas Donela,","Tomas Donela,","Drama,",,"April 21, 2010 (Lithuania)","Lithuania,","Lithuanian,","Jos van der Pal Audio-Visuele Producties,Tomas Donela Studio Kinema,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),","$415,426","€700,000 (estimated)",1h 30min,Color,,1.85 : 1,7.0/10,94,1,,
Monkey Business,,"Anil Gajraj,",,"Adventure,",,"October 20, 2020 (India)","India,","Hindi,",,,"₹500,000,000 (estimated)",,Color,,,,,,,
Soul Survivors: Angels in Training,"Stars,Chars Bonin,Maria Gonzalez,Timotha Lanae,,","Debbie Johnson,","Debbie Johnson,","Drama,",PG-13,"February 17, 2014 (United States)","United States,","English,","Debbie Johnson Productions,",,,1h 35min,Color,,,8.0/10,9,,,
Spark,"Stars,Rati Agnihotri,Mansha Bahl,Rajneesh Duggal,,","V.K. Singh,","Ramesh Mishra,V.K. Singh,","Action,",,"October 10, 2014 (India)","India,","Hindi,","Anurish Media,Tangent Motion Pictures,",,"₹100,000,000 (estimated)",2h 14min,Color,,,6.0/10,37,1,,
Salsa Tel Aviv,"Stars,Angélica Vale,Angel Bonanni,Rodrigo Gonzáles,,","Yohanan Weller,","Elisa Dor,","Comedy,Romance,",,"August 11, 2011 (Israel)","Israel,","Spanish,Hebrew,",,,,1h 40min,Color,,,6.4/10,41,3,1,
Burial Ground,"Stars,Warren Anderson,Aaron Aoki,Bill Borea,,","Adam J. Dunn,","Jason M. Bergman,Bill Borea,Adam J. Dunn,","Action,Thriller,",,"April 1, 2014 (United States)","United States,","English,",,,"$90,000 (estimated)",1h 34min,,,,7.0/10,11,1,,
Sélection officielle,"Stars,Bernard Menez,Jean-Claude Dreyfus,Jackie Berroyer,,","Jacques Richard,","Jacques Richard,Jean Streff,","History,",,"May 17, 2017 (France)","France,","French,","Films Élémentaires, Les,",,,,Color,,,4.6/10,9,,,
Hacked By Devil,"Meghana,Salman,Santoshi Sharma,","Krishna Karthik,",,"Horror,",,"February 2, 2018 (India)",,"Telugu,","Login Media,Mango Music,",,,1h 56min,Color,,,,,,,
Jango,"Stars,Mukesh Asopa,Jannat Ansari,Adam Avil,,","Adam Avil,","Adam Avil,Anil Jeengar,","Mystery,",,,"India,","Hindi,",,,"$25,000 (estimated)",1h 50min,,,,2.9/10,13,,,
Beginning of Toire No Hanako-san,"Reika Eri,Erika Ikuta,Masuto Oka,","Kenji Shibayama,","Yasuyuki Oda,Midori Satô,","Horror,",Not Rated,"December 2, 2011 (Japan)","Japan,","Japanese,",,,,1h,Color,,,,,,,
Les poètes de Ferré,"Stars,Étienne Pilon,Lily Thibeault,Benoit Drouin-Germain,,","Samuel Barrette,Emmanuel Jean,","Samuel Barrette,Samuel B. Cloutier,Emmanuel Jean,","Comedy,",,"February 26, 2016 (Canada)","Canada,","French,","Les Films Bande de Câlisses,",,"CA$30,000 (estimated)",1h 21min,Color,"Stereo,",16 : 9,,,,,
Reclaiming Friendship Park,"Stars,M. Steven Felty,Phillip Andre Botello,Takaya Abdou Lloyd,,","Daniel Holland,","Daniel Holland,","Comedy,Drama,",,"October 2, 2015 (United States)","United States,","English,","Brazen Image Productions,",,"$50,000 (estimated)",1h 30min,Color,,,7.0/10,17,1,,
Korku Komedi: Bana Normal Aktiviteler,"Stars,Suleyman Kabaali,Duygu Paracikoglu,Ufuk Sen,,","Özgür Bakar,","Özgür Bakar,Alper Kivicim,","Adventure,Comedy,Horror,",,"September 2, 2016 (Turkey)","Turkey,","Turkish,",,"$85,332",,1h 58min,Color,,,3.7/10,115,,,
