title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Nzela Nzela,"Maty Essombe,Herman Gahoudy,","Patrick Kuba,","Patrick Kuba,","Drama,",,,"United States,","English,","Molokai Productions,",,,1h 44min,,,,,,,,
Bianca,"Irina Kern,Rich Sands,Allyson Adams,","John Xavier Brosnan,",,"Drama,",,"January 1, 2019 (United States)","United States,","English,","JXB Films,",,,,Color,,,,,,,
Naalai Mudhal Kudikka Matten,"Stars,Raj,SenthilRaja,Kantharaj,,","Senthilraja,",,"Comedy,",,"February 5, 2016 (India)","India,","Tamil,","Panimathi Film Production,",,,2h 12min,Color,,,7.8/10,16,,,
Tendulkar Out,"Stars,Santosh Juvekar,Vijay Maurya,Atul Parchure,,","Swapnil Jaykar,","Yogesh Vinayak Joshi,","Drama,",,2013 (India),"India,","Marathi,",,,"₹6,000,000 (estimated)",1h 48min,Color,,,4.8/10,7,,,
The Scrubbing Bench,"Stephen Hadeed Jr.,Kemlon Nero,Michael Cherrie,","Mervyn de Goeas,","Mervyn de Goeas,","Drama,",,"October 30, 2020 (Trinidad and Tobago)","Trinidad and Tobago,","English,","de Goeas Productions,",,,1h 30min,Color,,,,,,,
Fake Plastic Planet,"Kasumi Yamaya,","Kenichi Sono,","Kenichi Sono,","Drama,Mystery,",,"February 7, 2020 (Japan)","Japan,","Japanese,",,,,1h 14min,Color,,,6.2/10,6,,,
El Que Vendrá,"Stars,Swan Hefner,Carol Ambelis,Deivy Bastida,,","Luis Russel Álvarez,","Luis Russel Álvarez,","Horror,Thriller,",,March 2011 (Mexico),"Mexico,","Spanish,","Evil Gerbil Productions,",,"MX$3,000,000 (estimated)",1h 22min,Color,,1.78 : 1,5.6/10,10,,,
Displaced,"Tana Adelana,Blossom Chukwujekwu,Genny Uzoma,","Charles Uwagbai,","Doris Ariole,","Drama,",,"September 4, 2017 (Nigeria)","Nigeria,","English,","Oakfil Productions,",,,,Color,,,,,,,
Onymous,"Stars,Nicole B. Dalton,Robert Herrick,Jonathan S. Kim,,","Brandon Valencia,","Brandon Valencia,","Thriller,",,2021 (United States),"United States,","English,","BSV Entertainment,",,"$20,000 (estimated)",,Color,,,,,,,
Jesters,"Stars,Lorena Andrea,Selom Awadzi,Jason Cass,,","Vince Gade,","Vince Gade,","Comedy,Drama,",,"April 20, 2018 (United Kingdom)","United Kingdom,","English,","FoxandChips,",,"£12,000 (estimated)",1h 5min,Color,,16:9 HD,,,,,
