title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bird Boi,"Travis D. Walker,","Travis D. Walker,","Travis D. Walker,","Comedy,Drama,",,"May 8, 2016 (United States)","United States,","English,",,,,1h 20min,Color,,,,,,,
Sammy & Sherlock Can't Get Any,"Stars,Amanda Jones,Miles G. Jackson,Nicholas Luna,,","Lawrence Zoeller,","Lawrence Zoeller,","Comedy,",,"November 4, 2016 (United States)","United States,","English,","Pleasantly Depressing FIlms,",,,1h 30min,Color,,1.78 : 1,,,,,
Verses at Work,"Stars,Broderick Merritt Ballantyne,Malik Burke,João Marcus Das Chagas,,","Lucas Mendes,Lucas Mendes,","Malik Burke,Lucas Mendes,","Biography,Drama,Music,Musical,",,September 2016 (United States),"United States,Brazil,","English,Portuguese,","Afinal Filmes,AplouB Filmes,Sunshine Entertainment Group,",,,1h 20min,Color,,,,,,,
Saajan Ki Bahon Me,"R.S. .Tiwari,Renuja Singh,","Baljeet Singh,",,"Drama,",,"December 25, 2015 (India)","India,","Bhojpuri,",,,,2h 45min,Color,,,,,,,
The Awakening,"Stars,O.C. Ukeje,Deleke Aroleye,Kehinde Bankole,,","Ethan Okwara,James Omokwe,",,"Thriller,",Not Rated,"March 8, 2013 (Nigeria)","Nigeria,","English,",,,,2h 12min,Color,,,4.2/10,5,,,
Minky Momo: The Magician and the Eleven Boys,,"Toshihiko Sato,","Writers,Kyoko Sagiyama,Takeshi Shudo,Hirofumi Toda,,","Animation,",Not Rated,"March 25, 2015 (United States)","Japan,","English,","Production Reed,",,"$5,000,000 (estimated)",1h 22min,Color,,,,,,,
Pros and Cons: A Fantasy Football Movie,"Stars,Earl Browning III,Stacy Cunningham,LeMarc Johnson,,","Bryant Hicks,","Scott Ross,","Comedy,",Not Rated,September 2013 (United States),"United States,","English,","SKY Reel Productions,Going Bats Entertainment,",,,1h 17min,Color,"Dolby Digital,Stereo,",,6.5/10,30,,,
Matka Edeniin,"Stars,Nacho Angulo,Hugo Wirz,Celia Juan de Hatchard,,","Rax Rinnekangas,","Rax Rinnekangas,","Drama,",,"September 30, 2011 (Finland)","Finland,Spain,","Spanish,","Arte Sonora Estudios,Sonora Estudios,",,"€350,000 (estimated)",1h 34min,Color,,,5.0/10,18,,,
Killer 4.0,"Anthony Bacon,Michael J. Taylor,","Michael J. Taylor,","Michael J. Taylor,","Horror,",,"November 7, 2018 (United States)","United States,","English,","Sweet Yams Productions,",,"$1,000 (estimated)",,Color,,,,,,,
Vitaminac,,"Matias Musa,","Gerardo Laffitte,Matias Musa,","Sci-Fi,",,"April 5, 2012 (Spain)","Argentina,","Spanish,French,English,",,,"$150,000 (estimated)",,Color,,,5.6/10,13,,,
