title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Axel der Held,"Stars,Johannes Kienast,Christian Grashof,Emilia Schüle,,","Hendrik Hölzemann,","André Bergelt,Hendrik Hölzemann,","Comedy,Drama,Romance,",,"August 15, 2019 (Germany)","Germany,","German,","Ostlicht Filmproduktion,ARD Degeto Film,",,,1h 30min,Color,,,5.3/10,20,1,10,
Atharva,"Stars,Suchendra Prasad,Rangayana Raghu,Sanam Shetty,,","Aruna,","Aruna,Santhosh Mundina Mane,","Drama,Romance,",,"July 13, 2018 (India)","India,","Kannada,","Mahasimha Movies,",,"₹30,000,000 (estimated)",2h 17min,Color,,2.35 : 1,5.3/10,9,,,
Umibe no sei to shi,"Stars,Kai Inowaki,Yôta Kawase,Hikari Mitsushima,,","Michio Koshikawa,","Writers,Miho Shimao,Toshio Shimao,Michio Koshikawa,,","Drama,",,"July 29, 2017 (Japan)","Japan,","Japanese,","Humanite Inc.,Slow Learner,",,,2h 35min,Color,,,5.7/10,47,,,
Adalat,"Stars,Firoz Ali,Awdhesh Mishra,Monalisa,,","Ravi Sinha,",,"Drama,",,"February 14, 2014 (India)","India,","Bhojpuri,",,,,2h 41min,Color,,,,,,,
Weekend at the Cabin,"Stars,Matthew Corbett Davis,Carly Fanguy,Michelle Floresca,,","Jason Moulton,","Jason Moulton,","Horror,",Not Rated,"January 17, 2011 (United States)","United States,","English,","Mericle Entertainment Group,Moulton Productions,",,"$20,000 (estimated)",1h 29min,Color,,,2.8/10,81,,,
Os Escravos de Jó,"Stars,Daniel Passi,Daniela de Jesus,Antonio Pitanga,,","Rosemberg Cariry,","Rosemberg Cariry,","Drama,",,"January 24, 2020 (Brazil)","Brazil,","Portuguese,","Cariri Produções,",,,1h 26min,Color,,,8.1/10,8,,,
Hosa climax,"Anitha Bhat,Naresh Gandhi,","C.G. Summer,",,"Drama,",,"August 10, 2018 (India)","India,","Kannada,","Shally Konark International,",,,,Color,,2.39 : 1,,,,,
Love Alive,"Stars,Raushan Jha,Kajal Solanki,Qasim Khan,,","Aditya Warang,","Raushan Jha,Satyendra Pandey,","Thriller,",,"February 26, 2016 (India)","India,","Hindi,","A Mates Entertainment Release,NH Studioz,Picture Dekho Productions,",,,1h 30min,Color,,,7.9/10,29,,,
Four Hours,"Stars,Peter Peralta,Amar Adatia,Alexandra Harris,,","André Rettedal,","André Rettedal,","Drama,",,"November 14, 2011 (United Kingdom)","United Kingdom,","English,","Jaffa Entertainment,",,"£3,000 (estimated)",1h 30min,Color,,,7.3/10,23,1,,
Hihat,"Stars,Hamed Behdad,Hamid Farokhnezhad,Baharan BaniAhmadi,,","Directors,Danesh Eghbashavi,Rouhollah Hejazi,Hadi Moghadamdoost,,","Writers,Danesh Eghbashavi,Rouhollah Hejazi,Hadi Moghadamdoost,,","Drama,War,",,"October 2, 2016 (Iran)","Iran,","Persian,Arabic,","Owj Media,Vasfe Saba,",,,1h 46min,Color,"Dolby Digital,",2.35 : 1,4.7/10,68,,,
The Mitchell Tapes,"Stars,Chelsea Camerlengo,Jason Krotky,Matt Lewis,,","Thomas S. Nicol,","Thomas S. Nicol,","Horror,",PG-13,"September 29, 2017 (United States)","United States,","English,","Nikkso Productions,",,"$6,500 (estimated)",1h 24min,Color,"Stereo,",1.78 : 1 / (high definition),3.0/10,121,4,,
The Convergence,"Stars,Glenn Stanton,Phillip Abraham,Miles Allen,,","Tyler Litton,","Tyler Litton,","Drama,Sci-Fi,",,"June 6, 2017 (United States)","United States,",,,,,,,,,,,,,
Der lichte Grund,"Stars,Angelika Bender,Zbigniew Cieslar,Ecaterina Dimitriu,,","Lukas Väth,","Lukas Väth,","Adventure,Drama,Mystery,Sci-Fi,War,",,2016 (Germany),"Germany,","German,",,,,50min,Color,,2.35 : 1,8.5/10,8,,,
"4 Năm, 2 Chàng, 1 Tình Yêu","Stars,Harry Lu,Midu,Anh Tu,,","Luk Van,","Luk Van,","Comedy,Romance,",,"November 4, 2016 (Vietnam)","Vietnam,","Vietnamese,",,,,1h 36min,Color,,,5.3/10,17,,,
O Taareee,"Stars,Janki Bodiwala,Jayesh More,Sanket Raval,,","Tapan Vyas,","Manish Vaidya,","Thriller,",,"March 3, 2017 (India)","India,","Gujarati,","Mark Entertainment,",,"₹15,000,000 (estimated)",2h 1min,Color,,,5.6/10,10,,,
Nandita Das and Divya Jagdale's Between the Lines,"Nandita Das,Subodh Maskara,","Ritesh Menon,","Nandita Das,Divya Jagdale,","Drama,",Not Rated,"July 3, 2015 (United Kingdom)","India,","English,Hindi,","Chhoti Production Company,CinePlay Digital,",,,1h 18min,Color,"Stereo,",16:9 HD,7.3/10,43,,,
OxyContin Blues,"Randall Harvey,Jane May,Alex Mindt,","Alex Mindt,","Alex Mindt,","Drama,",Not Rated,November 2011 (United States),"United States,","English,","Point No Point,",,$986 (estimated),1h 36min,Color,,,,,,,
Lifelines,"Stars,Lew Temple,Jeanine Harrington,Jeremy Denzlinger,,","Miranda K. Spigener,","Miranda K. Spigener,","Drama,Thriller,",,,"United States,",,"M3 Literary Management,Noirtainment,",,,,,,,,,,,
Böcek,"Stars,Ugur Bilgin,Leyla Yungul,Baris Yilmaz Gunduz,,","Bora Tekay,","Bora Tekay,Haluk Özenç,","Adventure,Comedy,Drama,",,"September 19, 2014 (Turkey)","Turkey,","English,Turkish,","Tekay Film,",,"TRL 100,000 (estimated)",1h 19min,Color,,16:9 HD,6.0/10,213,4,,
Big News from Grand Rock,"Stars,Kristin Booth,Aaron Ashmore,Ennis Esmer,,","Daniel Perlmutter,","Daniel Perlmutter,","Comedy,",,"September 18, 2014 (Canada)","Canada,","English,","Markham Street Films,",,,1h 27min,Color,,,6.4/10,102,3,5,
Youth of Christ,"Stars,Krystal Arguello,Belkys Cordero,David Carzell,,","Stephanie Rodnez,","Stephanie Rodnez,","Comedy,Drama,Romance,",Not Rated,,"United States,","English,",,,,1h 40min,Color,"Stereo,",1.85 : 1,6.7/10,28,2,1,
SaGràscia,"Stars,Giuseppe Mezzettieri,Stefano Deffenu,Francesca Niedda,,","Bonifacio Angius,",,"Comedy,",,"November 11, 2011 (Italy)","Italy,","Italian,",,,,,Color,,,6.4/10,13,3,,
La Frontera,"Stars,Erik Alamia,Carlos Arriaga III,Carlos Arriaga Jr.,,","Deanna Grace Congo,","Deanna Grace Congo,","Action,",,2016 (United States),"United States,","Spanish,",,,"$100,000 (estimated)",,,,,,,,,
Amori elementari,"Stars,Andrea Pittorino,Maxim Bychkov,Anna Potebnya,,","Sergio Basso,","Sergio Basso,Marianna Cappi,Marina Polla De Luca,","Adventure,Family,Sport,",,"February 20, 2014 (Italy)","Italy,Russia,","Italian,","CSC Production,Sharoncinema Production,Rai Cinema,","$33,333",,1h 34min,Color,,2.35 : 1,6.1/10,73,4,,
Well Dressed Lie,"Stars,Darcy Blakesley,Cherish Monique Duke,Jamie Jones,,","Raymond Williams,","Leena Kurishingal,Raymond Williams,","Drama,Thriller,",,"September 15, 2020 (United States)","United States,","English,","Secret Society Entertainment,",,"$21,000 (estimated)",55min,,,,,,,,
Kyôfu Ningyô,"Stars,Nao Kosaka,Riku Hagiwara,Makoto Awane,,","Tarô Miyaoka,",,"Horror,",,"November 15, 2019 (Japan)","Japan,","Japanese,",,,,1h 26min,Color,,,4.6/10,14,1,,
Algunas chicas,"Stars,Cecilia Rainero,Agostina López,Agustina Muñoz,,","Santiago Palavecino,","Santiago Palavecino,","Thriller,",,"April 21, 2013 (Argentina)","Argentina,","Spanish,",,"$3,564","$300,000 (estimated)",1h 40min,Color,,2.35 : 1,6.3/10,65,1,3,
Daily Grind,"Stars,Eric Toms,Michael Hampton,Emma Cameron,,","Blair Kelly,","Blair Kelly,","Comedy,",,"May 1, 2018 (United States)","United States,","English,","Full Sack Films,Blank Tape Productions,",,,45min,Color,,,,,,,
Thagaraaru,"Stars,Arulnithi,V. Jayaprakash,Shamna Kasim,,","Ganesh Vinayak,",,"Action,",,"December 6, 2013 (India)","India,","Tamil,","Cloud Nine Movies,",,,2h 8min,Color,,,5.3/10,79,1,,
Three Nobunagas,"Stars,Takahiro,Hayato Ichihara,Yoshinori Okada,,","Kei Watanabe,","Kei Watanabe,","Comedy,Drama,History,",,"September 20, 2019 (Japan)","Japan,","Japanese,",,,,1h 46min,Color,,,4.4/10,27,,,
Nya,"Stars,Myat Noe Aye,Aung Ye Htike,Cham Min Ye Htut,,","Htoo Paing Zaw Oo,","Htoo Paing Zaw Oo,","Thriller,",,"July 28, 2017 (Myanmar)","Myanmar,","Burmese,","Good Old Days,",,"$120,000 (estimated)",2h,,"D-Cinema 48kHz 5.1,",,6.8/10,12,,,
Jaan to Pyara,"Stars,Rana Jung Bahadur,Rai Jujhar,Yuvleen Kaur,,","Directors,Harpreet Matharoo,Karan Chawla,Surinder Khokhar,,","Yash Raj Dhiman,","Action,Family,",,"January 3, 2020 (India)","India,","Punjabi,","Prabhjot Kamal Films,Self Love Productions,,",,"₹12,500,000 (estimated)",2h 10min,Color,,16:9 HD,3.4/10,11,,,
Trip to Bachelor Party,"Stars,Sufiyan Kapadia,Sunil Pal,Javed Rizvi,,","Azad Hussain,",,"Comedy,",,2019 (India),"India,","Hindi,",,,"$150,000 (estimated)",,Color,,,,,,,
Ring River,"Stars,T R Doc Smith,David Chattam,Wilson Conkwright,,","Brad Romeo Hodge,","Michael Martin,","Drama,Thriller,",,"March 1, 2016 (United States)","United States,","English,","WiseSmith Entertainment Management Group,Golden Cat Films,",,"$1,200,000 (estimated)",,Color,,,,,,,
Liverpool,"Stars,Stéphanie Lapointe,Charles-Alexandre Dubé,Louis Morissette,,","Manon Briand,","Manon Briand,","Comedy,Romance,Thriller,",,August 2012 (Canada),"Canada,","French,","Max Films Productions,",,,1h 53min,Color,,,6.2/10,193,5,,
Rock Bro,"Stars,Khir Rahman,Pekin Ibrahim,Sofi Jikan,,","Mamat Khalid,","Mamat Khalid,","Comedy,",,"October 27, 2016 (Malaysia)","Malaysia,","Malay,","Grand Brilliance,",,,,Color,,,5.9/10,92,2,,
Man in a Box,"Stars,Michael Galante,Taj Johnson,A. Michelle Harleston,,","Kevin Eugene Davis,","Kevin Eugene Davis,Ryan Nage,Tom Peeler,","Crime,Drama,Thriller,",,2014 (United States),"United States,","English,","Geminii Films,DynaCore Films,",,"$20,000 (estimated)",1h 59min,Color,,,7.3/10,7,1,3,
Can't Move On,"Stars,Stephanie Gerard,Andrei Sporea,August Coryell,,","Andrei Sporea,","Read MacGuirtose,Andrei Sporea,","Drama,",,"June 1, 2014 (United States)","United States,","English,","Mafiotto Films,",,"$35,000 (estimated)",1h 49min,Color,"Stereo,",,8.6/10,23,,,
New Kids on the Block: Coming Home,"Stars,Jonathan Knight,Jordan Knight,Joey McIntyre,,","Chris Berkenkamp,","Writers,Chris Berkenkamp,John Logsdon,Jake Oelman,,","Music,",,"February 2, 2010 (United States)","United States,","English,","Blind Vision Films,",,,1h 55min,Color,,1.78 : 1,8.8/10,36,,,
Who Will Move the Stone,"Stars,Rhodes Short,Angelo Fleece,George Avgoustis,,","Rhodes Short,","Rhodes Short,","Drama,",,2016 (United States),"United States,","English,","Sharkey Street Ministries,Red Maya Films,",,"$40,000 (estimated)",1h 56min,Color,,,6.3/10,28,1,,
La venganza de Ira Vamp,"Stars,Josema Yuste,Florentino Fernández,Javivi,,","Álvaro Sáenz de Heredia,","Charles Ludlam,Sonia Vives,","Comedy,",,"June 18, 2010 (Spain)","Spain,","Spanish,","Enrique Cerezo Producciones Cinematográficas S.A.,Producciones A.S.H. Films S.A.,","$418,467",,1h 39min,Color,,,4.0/10,85,1,2,
No More Lonely People,"Stars,Mark Mandia,Jeff Ayars,Graeme Thomas King,,","OJ Reyes,","OJ Reyes,","Drama,Romance,",,"July 12, 2017 (United States)","United States,","English,","Eating Glass Studios,Red Skies Studios,",,"$20,000 (estimated)",1h 20min,Color,,,,,,,
Memories Corner,"Stars,Déborah François,Hidetoshi Nishijima,Hiroshi Abe,,","Audrey Fouché,","Audrey Fouché,","Drama,",,"May 23, 2012 (France)","France,Canada,","French,English,Japanese,","Noodles Production,Echo Media,France 3 Cinéma,",,,1h 30min,Color,"Dolby Digital,",2.35 : 1,5.4/10,65,,,
Suparna,"Stars,Duleeka Marapana,Dinakshie Priyasad,Ashan Dias,,","Sujeewa Priyalal,","Sujeewa Priyalal,","Action,Drama,Sci-Fi,Thriller,",,"February 14, 2020 (Sri Lanka)","Sri Lanka,","Sinhala,","North West Films,",,,1h 41min,,,,4.4/10,16,,,
Chikan ressha: Mushi no atsui shirabe,"Stars,Satsuki Yuna,Yuzu Hoshino,Riri Kôda,,","Yasufumi Tanaka,","Yasufumi Tanaka,",,,"December 28, 2012 (Japan)","Japan,","Japanese,","Labo Aburosu,",,,1h,Color,"Mono,",,,,,,
Sabates grosses,"Stars,Joan Pera,Minnie Marx,Pedro Ruiz,,","Ventura Pons,","Ventura Pons,","Comedy,",,"March 3, 2017 (Spain)","Spain,","Catalan,Spanish,English,German,Russian,","Els Films de la Rambla,",,,1h 39min,Color,,1.78 : 1,3.0/10,12,,,
Thomas der Hochspringer,"Stars,Max Poerting,Alexandra Finder,Zhenja Isaak,,","Leri Matehha,","Leri Matehha,","Drama,",,October 2020 (Germany),"Germany,","German,","Academy of Media Arts Cologne,",,,1h 32min,Color,,,7.1/10,7,,,
Love Like Gold,"Stars,Alexandra Henrikson,Christopher Innvar,Brick Patrick,,","Kier Atherton,","Kier Atherton,Skye Grace Bennett,","Action,Drama,Western,",,"October 3, 2015 (United States)","United States,","English,",,,"$30,000 (estimated)",1h 24min,Color,,,,,,,
Life Before Wedding,"Stars,Monica Day,Nishanti Evani,Chinmayi Ghatrazu,,","Praveen Sattaru,","Praveen Sattaru,","Comedy,Drama,Romance,",,"February 18, 2011 (India)","India,","English,Telugu,",,,,1h 40min,Color,"Dolby Digital,DTS,",,7.0/10,152,1,,
Jacob's Eye,"Stars,Facce Agugua,Frankie Blair,Daniel Bokor,,","GuGu E. Michaels,","GuGu E. Michaels,","Thriller,",,"May 3, 2013 (United States)","United States,","English,","Agugua Production,",,,1h 29min,Color,,16:9 HD,,,,,
Side Effect,,,,,,"November 5, 2020 (Russia)",,,,"$244,630",,,,,,,,,,
Ni de jintian he wo de mingtian,"Stars,Shang-Ho Huang,Celina Jade,Timothy Weinert,,","Ming-Lang Chen,","Ming-Lang Chen,","Comedy,Drama,",,"September 6, 2013 (Taiwan)","United States,Taiwan,","Mandarin,English,","Island Vision Productions,Will Work 4 Food Productions,",,"$1,000,000 (estimated)",1h 23min,Color,,,6.0/10,31,1,,
Savage Man,"Lv Chen-Yue,Liang Jie-Li,Wang Li-Dan,","Hou Guo-Tao,",,"Action,",,"January 29, 2020 (China)","China,","Mandarin,",,,"$1,000,000 (estimated)",,Color,,,8.9/10,9,,,
Simet,"Yednekachew Tesfaye,Yared Yilma,","Hildana Belaynh,","Hildana Belaynh,","Adventure,",,"September 10, 2020 (Ethiopia)","Ethiopia,","Amharic,","7A Film,",,"ETB 3,000,000 (estimated)",,Color,,,,,,,
Amanat,"Stars,Dulyga Akmolda,Kuralai Anabekova,Berik Aytzhanov,,","Satybaldy Narymbetov,","Satybaldy Narymbetov,","Drama,",,"May 19, 2016 (Kazakhstan)","Kazakhstan,","Kazakh,Russian,","Kazakhfilm Studios,",,,2h 7min,Color,"Dolby Digital,",,7.9/10,18,1,1,
La confianza de mi cabeza entre tus muslos.,"Tábata Cerezo,Alejandro Jato,Alba Planas,","Miguel Carreras,","Miguel Carreras,","Drama,",,"October 15, 2019 (Spain)","Spain,","Spanish,",,,"€18,000 (estimated)",,Color,,,,,,,
Exilados do Vulcão,"Stars,Vincenzo Amato,Bruno Cesário,Clara Choveaux,,","Paula Gaitán,","Paula Gaitán,Rodrigo de Oliveira,","Drama,",,"April 28, 2016 (Brazil)","Brazil,","Portuguese,English,","Franco Filmes,",,,2h 5min,Color,,2.35 : 1,5.0/10,56,1,,
2056 Escape from Zombie Island,"Stars,Annya Bright,Andrew Jeffrey Brown,Borkety Boyefio,,","Gary Davis,","Gary Davis,","Action,",,"November 28, 2012 (United States)","United States,","English,","Chocolate Star Entertainment Group,",,"$50,000 (estimated)",1h 20min,Color,,16:9 HD,5.7/10,13,1,,
The Bare Witch Project 2: Book of Seduction,,,,"Drama,",TV-MA,October 2015 (United States),,,,,,1h 14min,,,,6.2/10,6,,,
Detective Dee: Heavenly Gods,"Li Cheng-Rong,Zhao Shuai,Li Yu-Su,","Luo Qi,",,"Adventure,",,"October 18, 2019 (China)","China,","Mandarin,",,,"$2,000,000 (estimated)",,Color,,,7.0/10,9,3,,
Cage the Bear,"Stars,Erik Andersen,Taras Burka,Borys Chabursky,,","Adrian Horodecky,","Adrian Horodecky,","Adventure,",,"November 12, 2016 (United States)","United States,","English,","Telligys,",,"$35,000 (estimated)",1h 19min,Color,"Dolby Digital,",1.78 : 1,2.9/10,25,1,,
