title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Fatima,"Stars,Soria Zeroual,Zita Hanrot,Kenza Noah Aïche,,","Philippe Faucon,","Writers,Philippe Faucon,Aziza Boudjellal,Mustapha Kharmoudi,,","Drama,Family,",Not Rated,"October 7, 2015 (France)","France,Canada,","French,Arabic,","Istiqlal Films,Arte France Cinéma,Rhône-Alpes Cinéma,","$212,228",,1h 19min,Color,,1.85 : 1,6.4/10,1.4K,3,39,69
Corona,"Stars,Andrea Stefancikova,Andy Canete,Emy Aneke,,","Mostafa Keshvari,","Mostafa Keshvari,","Drama,Thriller,",,"September 1, 2020 (United States)","Canada,","English,Chinese,","GrandMuse Pictures,",,,1h 13min,Color,"Dolby Digital,",,4.3/10,85,6,,
As You Like It,"Stars,Geoffrey Anderson,Tui Asau,Tom Bower,,","Carlyle Stewart,","William Shakespeare,Carlyle Stewart,","Comedy,Drama,Romance,Western,",,"March 19, 2019 (United States)","United States,","English,","Pop Trollop Photoplays,",,"$300,000 (estimated)",1h 41min,Color,,2.35 : 1,5.2/10,39,1,,
BraveStorm,"Stars,Shunsuke Daitô,Shu Watanabe,Mitsu Dan,,","Junya Okabe,","Joseph O'Brien,Junya Okabe,","Action,Sci-Fi,",,"November 10, 2017 (Japan)","Japan,","Japanese,","Albatross,Blast,",,,1h 24min,Color,,1.78 : 1,4.9/10,244,4,6,
Project Gio,"Stars,Gio Latooy,Belle Zimmerman,Niek Roozen,,","Bas van Teylingen,","Michiel Peereboom,","Comedy,",,"December 5, 2019 (Netherlands)","Netherlands,","Dutch,","Online Cookie Collective,TDMP,TDMP Services,","$906,649",€5 (estimated),1h 30min,Color,,,1.9/10,403,18,2,
Jurassic Prey,"Stars,Danielle Donahue,Jeff Kirkendall,Bob Dennis,,","Mark Polonia,","John Oak Dalton,","Action,Adventure,Comedy,Fantasy,Horror,Sci-Fi,Thriller,",Not Rated,"June 23, 2015 (United States)","United States,","English,","Polonia Brothers Entertainment,",,,1h 27min,Color,,1.78 : 1,1.8/10,719,25,6,
Chacun sa vie,"Stars,Eric Dupond-Moretti,Johnny Hallyday,Nadia Farès,,","Claude Lelouch,","Writers,Claude Lelouch,Valérie Perrin,Grégoire Lacroix,,","Comedy,Drama,",,"March 15, 2017 (France)","France,","French,","Les Films 13,Davis-Films,France 2 Cinéma,","$2,173,040","€7,000,000 (estimated)",1h 53min,Color,"Dolby,",2.35 : 1,4.6/10,344,1,6,
Ti-kkeul-mo-a ro-maen-seu,"Stars,Ye-seul Han,Song Joong-ki,Lee Sang-Yeob,,","Jung-hwan Kim,","Jung-hwan Kim,","Adventure,Comedy,Romance,",PG-13,"November 10, 2011 (South Korea)","South Korea,","Korean,","Filament Pictures,Indiestory,iHQ,","$2,613,917",,1h 54min,Color,"Dolby Digital,",2.35 : 1,6.7/10,974,3,12,
Diary ng panget,"Stars,Nadine Lustre,James Reid,Yassi Pressman,,","Andoy Ranay,","Mel Mendoza-Del Rosario,Denny R.,","Comedy,Drama,Romance,",TV-PG,"April 2, 2014 (Philippines)","Philippines,","Filipino,Tagalog,","Viva Films,","$2,687,398",,1h 50min,Color,,,6.2/10,512,5,2,
"Blue, Painful and Brittle","Stars,Ryô Yoshizawa,Hana Sugisaki,Amane Okayama,,","Shunsuke Kariyama,","Noriaki Sugihara,Yoru Sumino,","Adventure,Drama,",,"August 28, 2020 (Japan)","Japan,","Japanese,","Chukyo TV Broadcasting Company (CTV),East Japan Marketing & Communications Inc.,Fukuoka Broadcasting System (FBS),","$2,305,766",,1h 58min,Color,,,6.1/10,130,5,1,
