title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Ultimate Happiness,"Misaki Nitô,","Yusuke Hayamizu,",,"Drama,",,"March 11, 2012 (Japan)","Japan,","Japanese,","ACTRS,",,"$20,000 (estimated)",1h 45min,,,,,,,,
Ame ni yureru onna,"Stars,Munetaka Aoki,Yoshinori Itô,Gô Jibiki,,","Yoshihiro Hanno,","Yoshihiro Hanno,","Drama,",,"November 19, 2016 (Japan)","Japan,","Japanese,","Office Shirous,",,,1h 23min,Color,,,6.1/10,8,1,,
Lost in Time,"Ziming Du,Yu Wang,Zhener Wang,",,,"Mystery,Thriller,",,"June 29, 2018 (China)","China,","Mandarin,","Youku Pictures,",,,1h 22min,Color,,,,,,,
Two Lunes,"Stars,Zach Dean,Dong Soo Kang,Heeman Kang,,","Hui-Eun Park,","Hanul Bahm,Hui-Eun Park,","Drama,",,"November 1, 2015 (United States)","United States,South Korea,","Korean,English,Vietnamese,","Limehaus,",,,1h 25min,Color,,,,,,,
Middle of Beyond,"Stars,Fabian Stumm,Susanne Meyer,Friederike Frerichs,,","Keren Cytter,","Keren Cytter,","Drama,",,"March 14, 2018 (United States)","United States,Germany,","German,English,","A.P.E. Art Projects Era,",,,1h 25min,Color,,,,,,,
Vancouver Remembers,"Stars,Kristina Bedford,Cam Cathcart,Joe Foster,,","Justin Minshull,",,"History,Reality-TV,War,",,"November 11, 2018 (Canada)","Canada,","English,","Corus Entertainment,Global News,Unifor,",,,1h,Color,,,,,,,
American Streetpunk and Oi,"Stars,Tobe Bean,Bones DeLarge,Micky Fitz,,","John Gordon Hale,",,"Music,",,"January 10, 2011 (United States)","United States,","English,","Chelsea Entertainment,",,"$50,000 (estimated)",,Color,,,,,,,
Kanasemba Kudureyaneri,"Vaijanath Biradar,Akki Chinnabasappa,Pavitra Lokesh,","Girish Kasaravalli,","Amaresha Nugadoni,","Drama,",,"December 10, 2010 (India)","India,","Kannada,",,,,1h 44min,Color,,,,,,,
Kadaisi Pakkam,"Stars,Dharvesh,Jayashree,Chinrasu Natesan,,","Majini,","Majini,","Thriller,",,January 2015 (India),"India,","Tamil,","Mass Pictures,",,,2h,,,,,,,,
Keep Me in the Dark,"Stars,Holly Conroy,Eric Franks,Olivia Lee,,","Kevin Lee,","Brandon Glajchen,Kevin Lee,Karen Xu,","Drama,",,"May 31, 2012 (United States)","United States,","English,",,,$300 (estimated),49min,Color,,,4.2/10,7,,,
