title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Yazh,"Helan Leo,Vikadakavi,","Helan Leo,",,"Drama,",,March 2020 (Malaysia),"Malaysia,","Tamil,","Young Brothers Production SDN BHD,",,"MYR 150,000 (estimated)",1h 40min,Color,,2.35 : 1,,,,,
Bidadari-Bidadari Surga,"Stars,Nirina Zubir,Nino Fernandez,Nadine Chandrawinata,,","Soni Gaokasak,","Soni Gaokasak,Tere Liye,Dewa Raka,","Drama,",,"December 6, 2012 (Indonesia)","Indonesia,","Indonesian,","StarVision Plus,",,,,Color,,,6.7/10,40,,,
Uthara Chemmeen,"Stars,Aurora Adya,Ansiba,Ponnamma Babu,,","Benny Asamsa,","P. Suresh Kumar,","Family,",,"May 13, 2015 (India)","India,","Malayalam,","Himuchri Creations,",,"₹20,000,000 (estimated)",,Color,,,,,,,
Retour à Bollène,"Stars,Anas El Baz,Saïd Benchnafa,Bénédicte-Lala Ernoult,,","Saïd Hamich,","Saïd Hamich,","Drama,",,"May 30, 2018 (France)","France,Morocco,","French,Arabic,English,","Barney Production,","$56,215",,1h 9min,Color,,1.85 : 1,6.8/10,82,2,,
La naissance de Narcisse,"Stars,Laure Massard,Olivier Parthonnaud,Derek Simon Robin,,","Hugo Parthonnaud,","Hugo Parthonnaud,","Drama,",,"May 30, 2018 (France)","France,","French,","August Twenty Four Films,",,,1h 28min,Color,,2.35 : 1,6.1/10,7,1,,
Thrilling na nichijô,"Stars,Yoshihiro Akiyama,Tom Fujita,Yurine Hanada,,","Directors,Yûsuke Koroyasu,Izuru Kumasaka,Naoto Kumazawa,,","Writers,Izuru Kumasaka,Naoto Kumazawa,Kazuomi Makita,,","Drama,",,"June 25, 2016 (Japan)","Japan,","Japanese,","Dub,",,,1h 21min,Color,,,,,,,
Töte mich,"Stars,Maria Dragus,Anne Bennent,Robert Hunger-Bühler,,","Emily Atef,","Emily Atef,Esther Bernstorff,","Drama,",,"April 25, 2012 (France)","Germany,France,Switzerland,","German,French,English,","NiKo Film,Vandertastic Films,Wüste Film West GmbH,",,"€3,000,000 (estimated)",1h 31min,Color,,2.35 : 1,5.8/10,234,1,11,
Handy,"Stars,Andrea Galatà,Alessandro Bianchi,Vincenzo Cosentino,,","Vincenzo Cosentino,","Vincenzo Cosentino,","Adventure,Comedy,Fantasy,",,"October 26, 2013 (United States)","Italy,","English,",,,,1h 23min,Color,,,7.2/10,44,1,7,
Albertina,"Stars,Lucas Bomfim,Chico Caprario,Elianne Carpes,,","Luiz Fernando F. Machado,","Chico Caprario,","Drama,",,2020 (Brazil),"Brazil,","Portuguese,",,,,,,,16:9 HD,,,,,
Sirb Al-Hamam,"Stars,Jamal Al-Radhan,Bashar Al-Shatti,Razi Al-Shatti,,","Ramadan Khasrouh,","Ameena Abdal,Latifa Al-Homoud,Khalid Alshatti,","Action,",,"February 22, 2018 (Kuwait)","Kuwait,","Arabic,",,"$6,464",,1h 38min,Color,,,6.8/10,49,,,
The Girl on the Beach,"Stars,JC Cadena,Jennifer Cascio,Dean England,,","Detdrich McClure,","Detdrich McClure,","Thriller,",,"January 1, 2018 (United States)","United States,","English,",,,,,Color,,,,,,,
Adana isi,"Stars,Murat Akkoyunlu,Melih Selcuk,Ceyda Ates,,","Ali Adnan Özgür,","Esat Ozcan,Murat Tas,","Comedy,",,"September 24, 2015 (Turkey)","Turkey,","Turkish,","Calion Film,Renk Film,Roll Caption,","$157,822","$1,500,000 (estimated)",,Color,,,3.0/10,275,,,
Anil Bagchir Ekdin,"Stars,Aref Syed,Jyotika Jyoti,Gazi Rakayet,,","Morshedul Islam,","Humayun Ahmed,","Drama,War,",,"December 11, 2015 (Bangladesh)","Bangladesh,","Bengali,","Bengal Creations,",,,2h,,,,7.2/10,129,5,1,
Five Day Shelter,"Stars,Antonia Campbell-Hughes,Ines Catalano,Charles de Bromhead,,","Ger Leonard,","Ger Leonard,","Drama,",,"April 24, 2010 (United Kingdom)","Ireland,","English,","Paradox Pictures,RedRay Films,",,"€1,700,000 (estimated)",1h 25min,Color,"Dolby SR,",1.85 : 1,6.7/10,22,3,,
Les Diaboliques-Remix,,"Hugues Sanchez,",,"Drama,Thriller,",,January 2018 (France),"France,","French,",,,,45min,Color,,,,,,,
Nanna Ninna Prema Kathe,"Stars,Vijay Raghavendra,Nidhi Subbaiah,Thilak Shekar,,","Jamakhandi Shivu,","Jamakhandi Shivu,","Drama,Romance,",,"July 15, 2016 (India)","India,","Kannada,","A. B. Cinema Creation,",,"₹15,000,000 (estimated)",2h 21min,Color,,2.35 : 1,6.6/10,13,,,
Adorer Jamai,"Stars,Shakib Khan,Apu Biswas,Nipun,,","Shahadat Hossain Liton,Md. Jahiduzzaman,","Abdullah Zahir Babu,Shahadat Hossain Liton,","Comedy,Family,Romance,",,"December 30, 2011 (Bangladesh)","Bangladesh,","Bengali,",,,,2h 26min,,,,5.1/10,14,,,
Just Friends,"Stars,Yeon-Seo Oh,Young-hoon Lee,Jae-Hwan Choi,,","Cheol-ho Ahn,",,"Romance,",,"May 3, 2010 (South Korea)","South Korea,","Korean,",,"$21,338",,1h 43min,Color,,,,,,,
Sin señal,"Stars,Tonino Almazán,Icia Balado,Paco Balado,,","Daniel Santos Duende,","Daniel Santos Duende,","Adventure,Thriller,",,"November 17, 2019 (Spain)","Spain,","Spanish,","DanielDuende.es,",,,48min,,,,,,,,
The Calling,"Stars,Ryan de Quintal,Janet Miranda,C. Ronald McPherson,,","Joseph Polk,","Joseph Polk,","Action,Drama,Family,Thriller,",,"November 24, 2019 (United States)","United States,","English,","Polk Entertainment Group,",,,1h 32min,Black and White,"Dolby Digital,",16 : 9,,,,,
Eugenia,"Stars,Andrea Camponovo,Daniel Abud,Giovana Aguirre,,","Martín Boulocq,","Martín Boulocq,","Drama,",,"April 19, 2018 (Bolivia)","Bolivia,","Spanish,","CQ Films,Klaxon Cultura Audiovisual,","$12,971",,1h 22min,Black and White,,,5.3/10,80,2,2,
The Ghost Adventurers,"Stars,Will Durham,Sadie Hebert,Rebekah Jenks,,","Jon Miller,",,"Comedy,",,"October 1, 2019 (United States)","United States,","English,",,,,,Color,,,5.1/10,24,2,,
Deep Impact - Hana Arisuka,,,,"Reality-TV,",,"December 19, 2020 (Japan)","Japan,","Japanese,",,,,1h 30min,Color,,,,,,,
Ruin Agency,"Stars,Anthony L Leslie Jr.,Epiphany Anderson,Rafia Ansari,,","Tyeisha Downer,",,"Comedy,",,"August 20, 2020 (United States)","United States,","English,",,,"$4,500 (estimated)",1h 9min,Color,,,,,,,
Super Science Showcase,"Stars,Rachel G. Whittle,Kevin Wayne,Sara Morgan,,","Lee Fanning,Michael Williams,","Lee Fanning,Wilson Toney,Mark Twain,","Family,",,"October 30, 2019 (United States)","United States,","English,","MoBo Studios,Wonder Mill Cosmos,",,"$100,000 (estimated)",1h 8min,Color,,,7.5/10,16,,,
Going Bongo,"Stars,Ernest Napoleon,Emanuela Galliussi,Ashley Olds,,","Dean Matthew Ronalds,","Ernest Napoleon,Greg Zymet,","Comedy,Drama,",,"June 4, 2015 (United Kingdom)","Tanzania,United States,","English,","Rogue Tanzania,Busy Bees,Ronalds Brothers Films,",,,1h 30min,Color,,,8.4/10,41,3,10,
