title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Utharam Parayaathe,"Stars,Baiju,Hari Gopinath,Sudheer Karamana,,","Kollam Ke Rajesh,","Mahinkar Kechery,","Drama,Thriller,",,"July 28, 2017 (India)","India,","Malayalam,","Chempakom Cine Creations,",,"₹4,000,000 (estimated)",2h 10min,Color,,,,,,,
"Nasi ocevi, majke i njihova djeca","Stars,Ljubo Bozovic,Ljubica Cvoro,Veljko Djokovic,,","Sanja Savic,","Sanja Savic,","Drama,",,"March 1, 2017 (Serbia)","Serbia,","Serbian,","Pankerica Doo,",,,1h 16min,Color,,,7.3/10,15,2,,
Daughters in Law,"Munkhtumur Dondov,","Otgonzaya Damdin,",,"Family,",,2020 (Mongolia),"Mongolia,","Mongolian,","UBS TV,",,$70 (estimated),,Color,,,,,,,
La lune rouge,"Stars,Fattah Ngadi,Fatine Hilal Bik,Wassila Sobhi,,","Hassan Benjelloun,","Bachir Qermane,","Drama,",,"October 30, 2013 (Morocco)","Morocco,","Arabic,","Bentaqerla,",,,1h 57min,Color,,,6.0/10,7,,,
Serdtsa bumerang,"Stars,Aleksandr Yatsenko,Klavdiya Korshunova,Natalya Batrak,,","Nikolay Khomeriki,","Nikolay Khomeriki,Aleksandr Rodionov,","Drama,",,"June 29, 2011 (Russia)","Russia,","Russian,",,,,1h 36min,Color,,,6.4/10,93,1,,
AKP: Job 27,"Stars,Tyce Francois,Roxanne Prentice,Kelly Fedonni,,","Michael L. Suan,","Michael L. Suan,","Action,Crime,Drama,Romance,",,March 2013 (Portugal),"Canada,Japan,","English,","Téléfilm Canada,KingSky Productions,White Night Studios,",,"CA$320,000 (estimated)",1h 54min,Color,"Dolby,",16:9 HD,6.3/10,38,7,,
Lisa,"Stars,Laura Denmar,Um Rashid,Ali Al Shehhi,,","Ahmed Zain,",,"Drama,",,2016 (United Kingdom),"United Arab Emirates,","English,Arabic,","Zain Productions,",,,1h 13min,Color,,,,,,,
DEV!LL,"Harsha Hirwani,Natin Mishra,Himanshu Shah,","Natin Mishra,","Natin Mishra,Md. Riyaz,","Comedy,Drama,",,"June 2, 2019 (India)","India,","Hindi,",,,"₹2,000 (estimated)",46min,Color,"Stereo,",2.35 : 1,,,,,
A Shape of Error,"Eileen Ryan,Nick Wilding,","Abigail Child,",,,,"January 29, 2012 (Netherlands)","United States,Italy,","English,",,,,1h 10min,Color,,,,,,,
Maragatha Kaadu,"Ajay,Bava Lakshmanan,Jayashree Sivadhas,","Mangaleshwaran,",,"Drama,",,November 2020 (India),"India,","Tamil,",,,,,Color,,,,,,,
Baixo Centro,"Stars,Renan Rovida,Bárbara Colen,Alexandre De Sena,,","Ewerton Belico,Samuel Marotta,","Ewerton Belico,Samuel Marotta,","Drama,",,"September 27, 2018 (Germany)","Brazil,","Portuguese,","88 Art & Cinema,",,,1h 20min,Color,,1.78 : 1,7.1/10,7,,,
The Color of Rape,"Stars,Jaden Brooks,Andre Congo,Tiana Delarosa,,","David K. Drew,","Gary Crenshaw,","Drama,",,"May 24, 2016 (United States)","United States,","English,","Drew2MediaDynamics,",,"$15,000 (estimated)",,Color,,,,,,,
Agnee 3,"Nusraat Faria Mazhar,","Baba Yadav,",,"Action,",,"February 1, 2020 (Bangladesh)","Bangladesh,","Bengali,","Jaaz Multimedia,",,"BDT 60,000,000 (estimated)",2h 30min,Color,,,,,,,
Who is Afraid of Ideology?,,"Marwa Arsanios,",,,,"July 11, 2019 (France)","Lebanon,","Arabic,Kurdish,",,,,54min,Color,,,,,1,,
Jaan Lebu Ka Ho,"Stars,Anand Mohan,Monalisa,Pawan Singh,,","Raju,",,"Drama,",,"November 21, 2014 (India)","India,","Bhojpuri,",,,,2h 23min,Color,,,,,,,
Zero,"Stars,Landen Wakil,Joslyn Bortolussi,Gerardo Lazo,,","Landen Wakil,","Landen Wakil,","Action,Drama,Romance,",Not Rated,"August 12, 2011 (Canada)","Canada,","English,",,,,1h 28min,,,,,,,,
The Promise,"Stars,Cristiano Xavier Ramos,Bekenya Jane Augustin,Lidwine Berthil,,","Edwine Dorival,","Edwine Dorival,Mackenson Dorival,","Comedy,Drama,Romance,",,"April 14, 2019 (Canada)","Canada,","English,","Dorival Brothers Entertainment,",,,1h 2min,Color,,,,,1,,
"Koibito hyakkei furarete futte, mata nurete","Stars,Ayaka Tomoda,Tsubaki Katô,Karin Itsuki,,","Tetsuya Takehora,","Vocal Tôhô,",,,"December 11, 2015 (Japan)","Japan,","Japanese,","Blue Forest Film,",,,1h 10min,Color,,,,,,,
Enter the Hamster,"Stars,Brett Jones,Zuzanna Kamusinski,Jess Thomas-Hall,,","Paul Vorrasi,","Tim Kirchler,Michael Underwood,","Action,Comedy,Music,",,"December 4, 2011 (United States)","Australia,Indonesia,","English,Indonesian,","Plastic Aardvark Productions,",,,1h 43min,Color,,,5.6/10,11,,,
A Casa Elétrica,"Stars,Juan Arana,André Di Mauro,José Fogaça,,","Gustavo Fogaça,",,"History,",,"August 17, 2012 (Brazil)","Argentina,Brazil,","Portuguese,","Panda Filmes,",,,1h 54min,Color,,,5.6/10,28,,,
Royal Opera: Manon Lescaut,,,,,,"November 19, 2020 (Australia)",,,,"$5,211",,,,,,,,,,
