title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Hwajang,"Stars,Sung-Ki Ahn,Gyu-ri Kim,Ho-jung Kim,,","Kwon-taek Im,","Hoon Kim,Yun-hee Song,","Drama,",,"April 9, 2015 (South Korea)","South Korea,","Korean,","KTH,Myung Films,","$965,883",,1h 29min,Color,,,6.6/10,182,4,12,
Pazuru,"Stars,Kaho,Shûhei Nomura,Kazuya Takahashi,,","Eisuke Naitô,","Yûsuke Yamada,Makoto Suzuki,Eisuke Naitô,","Horror,Thriller,",,"March 8, 2014 (Japan)","Japan,","Japanese,","Kadokawa,Pony Canyon,Dentsu,",,,1h 25min,Color,,,5.6/10,266,1,12,
Main Krishna Hoon,"Stars,Juhi Chawla,Paresh Ganatra,Namit Shah,,","Rajiv S. Ruia,","Sanjay Masoomm,Rajiv S. Ruia,S. Sachindra,","Animation,Family,Musical,",Not Rated,"January 25, 2013 (India)","India,","Hindi,","J C Films Vision,",,,2h 14min,Color,,,5.4/10,202,2,3,
College Debts,"Stars,Celeste Holm,Janet Carroll,Suzy Brack,,","Aaron Warr,Joshua Zilm,","The Warr Brothers,Aaron Warr,","Comedy,",,August 2015 (United States),"United States,","English,","Warr Brothers Productions,",,,1h 30min,Color,,,5.9/10,33,,,
100 Degree Celsius,"Stars,Ananya,Arun,Bhama,,","Rakesh Gopan,","Vinu Abraham,Rakesh Gopan,","Thriller,",Not Rated,"October 10, 2014 (India)","India,","Malayalam,","R.R. Entertainments,",,,2h,Color,,,3.9/10,73,,,
Mumbai Delhi Mumbai,"Stars,Shiv Panditt,Piaa Bajpai,Naisha Arora,,","Satish Rajwade,","Manu Rishi Chadha,Satish Rajwade,","Comedy,Romance,",Not Rated,"December 5, 2014 (India)","India,","Hindi,","Viacom18 Motion Pictures,",,,2h,Color,,,5.7/10,351,4,,
Sukumarudu,"Stars,Aadi,Nisha Agarwal,Krishna Ghattamaneni,,","Ashok G.,","Gundimeda Chandrasekhar,Ashok G.,","Drama,",,"May 10, 2013 (India)","India,","Telugu,","Sri Sowdamani Creations,",,,2h 40min,Color,,2.39 : 1,5.3/10,103,1,,
Eu Fico Loko,"Stars,Christian Figueiredo,Alessandra Negrini,Filipe Bragança,,","Bruno Garotti,","Christian Figueiredo,Bruno Garotti,Sylvio Gonçalves,","Biography,Comedy,",,"January 12, 2017 (Brazil)","Brazil,","Portuguese,","Ananã Produções,Mistika,","$2,128,497","$2,500,000 (estimated)",1h 32min,Color,,,5.0/10,400,2,3,
Bastards y Diablos,"Stars,Andrew Perez,Dillon Porter,Sebastian Eslava,,","A.D. Freese,","Andrew Perez,","Adventure,Drama,",,"September 4, 2020 (France)","United States,Colombia,","English,Spanish,","RadioactiveGiant,Pico y Placa,","$6,898",,1h 39min,Color,,,6.4/10,127,4,4,
Panic,"Stars,David Gyasi,Pippa Nixon,Jason Wong,,","Sean Spencer,","Sean Spencer,","Drama,Mystery,Thriller,",TV-MA,"November 18, 2016 (United Kingdom)","United Kingdom,","English,","White Night Films,",,,1h 25min,Color,,,6.0/10,74,2,28,
