title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Baby Girl,"Stars,Miracle Davis,Tony Walker,Patrice D. Philips,,","Alan L. 'Buz' Lowe,","Alan L. 'Buz' Lowe,","Horror,",,2020 (United States),"United States,","English,","Loadstorm Studios,",,"$5,000 (estimated)",,Color,,,,,,,
Bimilui jeongwon,"Stars,Woo-yun Han,Yeom Hye-ran,Yoo Jae-myung,,","Sunjoo Park,","Sunjoo Park,","Drama,",,"October 5, 2019 (South Korea)","South Korea,","Korean,","Monsoon Pictures,","$39,073",,1h 54min,Color,,,7.0/10,25,6,,
A Friendly Tale,"Stars,Vincent Cassel,François Damiens,Florence Foresti,,","Daniel Cohen,","Olivier Dazat,",,,"September 23, 2020 (Switzerland)",,,"Cinefrance,SND,",,,1h 44min,,,,,,,,
Poka Messiah,"Stars,Jude Thomas Dawam,Yul Edochie,Swanky J.K.A.,,","Ernest Obi,",,"Action,",,"June 7, 2016 (Nigeria)","Nigeria,","English,","Xavier Knight Productions,",,"$10,000 (estimated)",,Color,,,,,,,
Volume Morto,"Stars,Daniel Infantini,Júlia Rabello,Fernanda Vasconcellos,,","Kauê Telloli,","Kauê Telloli,","Drama,",,"September 16, 2020 (Brazil)","Brazil,","Portuguese,","Kt/Kino,Labuta Filmes,Oceânia Filmes,","$1,605",,1h 20min,Color,,2.39:1,6.5/10,91,1,,
Brihaspathi,"Stars,Manoranjan Ravichandran,Mishti Chakraborthy,Saikumar,,","Nandakishore,","Yoganandh Muddhan,Nandakishore,R. Velraaju,","Comedy,Drama,",,"January 5, 2018 (India)","India,","Kannada,","Rockline Entertainment,",,,2h 25min,Color,,2.35 : 1,4.8/10,13,,,
Dans met de Duivel,"Stars,Cynthia Galjee,Raymond Thiry,Lizelotte van Dijk,,","John de Haas,Angelo Perez Lebbink,",,"Drama,Thriller,",,"February 22, 2015 (Netherlands)","Netherlands,","Dutch,","Los Bandos Films,Ravenmen Studios,",,,1h 23min,Black and White,,,7.7/10,21,1,,
Hibou,"Stars,Ramzy Bedia,Élodie Bouchez,Lucie Laurier,,","Ramzy Bedia,","Writers,Ramzy Bedia,Fadette Drouard,François Reczulski,,","Comedy,",TV-14,"July 6, 2016 (France)","France,Canada,","French,","Films du Cap, Les,Gaumont,Caramel Film,","$40,159",,1h 22min,Color,,,4.8/10,182,2,5,
The Interior,"Stars,Patrick McFadden,Jake Beczala,Andrew Hayes,,","Trevor Juras,","Trevor Juras,","Adventure,Drama,Thriller,",Not Rated,"July 12, 2016 (Canada)","Canada,","English,","Low Sky Productions,Master Caution Pictures,",,,1h 20min,Color,"Dolby Digital,",16:9 HD,4.7/10,300,10,23,
Pitupoom,"Ananda Everingham,Davika Hoorne,Sukollawat Kanarot,","Yuthlert Sippapak,","Yuthlert Sippapak,","Drama,Romance,",,"September 28, 2012 (Taiwan)","Thailand,","Thai,",,,,2h,Color,,,6.1/10,21,,,
